Price,Open,High,Low,Close,Volume
Ticker,LCTX,LCTX,LCTX,LCTX,LCTX
Date,,,,,
2024-01-01 19:00:00-05:00,1.090000033378601,1.149999976158142,1.0700000524520874,1.090000033378601,1593100
2024-01-02 19:00:00-05:00,1.1100000143051147,1.2599999904632568,1.090000033378601,1.2100000381469727,2122400
2024-01-03 19:00:00-05:00,1.2000000476837158,1.2699999809265137,1.159999966621399,1.2200000286102295,1715000
2024-01-04 19:00:00-05:00,1.2100000381469727,1.2100000381469727,1.1299999952316284,1.2000000476837158,977600
2024-01-07 19:00:00-05:00,1.1200000047683716,1.2799999713897705,1.1200000047683716,1.25,1104600
2024-01-08 19:00:00-05:00,1.2200000286102295,1.309999942779541,1.2100000381469727,1.2200000286102295,796100
2024-01-09 19:00:00-05:00,1.2200000286102295,1.2400000095367432,1.2000000476837158,1.2000000476837158,821000
2024-01-10 19:00:00-05:00,1.1699999570846558,1.190000057220459,1.1299999952316284,1.1299999952316284,549400
2024-01-11 19:00:00-05:00,1.149999976158142,1.149999976158142,1.100000023841858,1.100000023841858,368900
2024-01-15 19:00:00-05:00,1.0800000429153442,1.159999966621399,1.0800000429153442,1.1299999952316284,601300
2024-01-16 19:00:00-05:00,1.1200000047683716,1.1299999952316284,1.0800000429153442,1.1100000143051147,329900
2024-01-17 19:00:00-05:00,1.1399999856948853,1.1399999856948853,1.0800000429153442,1.0800000429153442,257300
2024-01-18 19:00:00-05:00,1.090000033378601,1.090000033378601,1.0299999713897705,1.0499999523162842,575300
2024-01-21 19:00:00-05:00,1.0499999523162842,1.100000023841858,1.0199999809265137,1.0299999713897705,1240400
2024-01-22 19:00:00-05:00,1.090000033378601,1.100000023841858,1.0199999809265137,1.0399999618530273,341600
2024-01-23 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0299999713897705,1.0499999523162842,434000
2024-01-24 19:00:00-05:00,1.0399999618530273,1.090000033378601,1.0299999713897705,1.090000033378601,788800
2024-01-25 19:00:00-05:00,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.100000023841858,331300
2024-01-28 19:00:00-05:00,1.1100000143051147,1.1100000143051147,1.059999942779541,1.100000023841858,492900
2024-01-29 19:00:00-05:00,1.0700000524520874,1.0800000429153442,0.9900000095367432,1.0,684600
2024-01-30 19:00:00-05:00,1.0099999904632568,1.0199999809265137,0.9200000166893005,0.9300000071525574,986000
2024-01-31 19:00:00-05:00,0.9399999976158142,1.0399999618530273,0.8399999737739563,0.8600000143051147,2201500
2024-02-01 19:00:00-05:00,0.8999999761581421,0.9900000095367432,0.8799999952316284,0.9800000190734863,676900
2024-02-04 19:00:00-05:00,1.0199999809265137,1.1200000047683716,0.9900000095367432,1.0399999618530273,1159600
2024-02-05 19:00:00-05:00,1.0700000524520874,1.149999976158142,1.0700000524520874,1.1100000143051147,1183900
2024-02-06 19:00:00-05:00,1.100000023841858,1.1200000047683716,1.0499999523162842,1.0499999523162842,938400
2024-02-07 19:00:00-05:00,1.059999942779541,1.0800000429153442,1.0199999809265137,1.0800000429153442,557100
2024-02-08 19:00:00-05:00,1.1399999856948853,1.149999976158142,1.059999942779541,1.0800000429153442,2384500
2024-02-11 19:00:00-05:00,1.1100000143051147,1.1399999856948853,1.059999942779541,1.0800000429153442,1332900
2024-02-12 19:00:00-05:00,1.100000023841858,1.1100000143051147,1.0199999809265137,1.0199999809265137,946200
2024-02-13 19:00:00-05:00,1.059999942779541,1.059999942779541,1.0,1.0299999713897705,602400
2024-02-14 19:00:00-05:00,1.059999942779541,1.149999976158142,1.0299999713897705,1.1299999952316284,699800
2024-02-15 19:00:00-05:00,1.1200000047683716,1.1799999475479126,1.100000023841858,1.1299999952316284,673300
2024-02-19 19:00:00-05:00,1.100000023841858,1.149999976158142,1.0700000524520874,1.090000033378601,516200
2024-02-20 19:00:00-05:00,1.0700000524520874,1.1100000143051147,1.0399999618530273,1.059999942779541,540000
2024-02-21 19:00:00-05:00,1.0700000524520874,1.100000023841858,1.0499999523162842,1.0700000524520874,482100
2024-02-22 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0199999809265137,1.0299999713897705,485000
2024-02-25 19:00:00-05:00,1.0299999713897705,1.059999942779541,1.0299999713897705,1.0399999618530273,430900
2024-02-26 19:00:00-05:00,1.0499999523162842,1.100000023841858,1.0299999713897705,1.090000033378601,363800
2024-02-27 19:00:00-05:00,1.0700000524520874,1.090000033378601,1.0299999713897705,1.0399999618530273,482800
2024-02-28 19:00:00-05:00,1.059999942779541,1.0800000429153442,1.0299999713897705,1.0399999618530273,502500
2024-02-29 19:00:00-05:00,1.0499999523162842,1.1200000047683716,1.0499999523162842,1.1100000143051147,404400
2024-03-03 19:00:00-05:00,1.100000023841858,1.159999966621399,1.0700000524520874,1.1399999856948853,806300
2024-03-04 19:00:00-05:00,1.1200000047683716,1.1399999856948853,1.0800000429153442,1.0800000429153442,421600
2024-03-05 19:00:00-05:00,1.100000023841858,1.1399999856948853,1.090000033378601,1.1299999952316284,221200
