Price,Open,High,Low,Close,Volume
Ticker,EQ,EQ,EQ,EQ,EQ
Date,,,,,
2024-01-01 19:00:00-05:00,0.75,0.75,0.7200000286102295,0.7300000190734863,88200
2024-01-02 19:00:00-05:00,0.75,0.8299999833106995,0.7200000286102295,0.75,202400
2024-01-03 19:00:00-05:00,0.7300000190734863,0.7699999809265137,0.7300000190734863,0.7699999809265137,71100
2024-01-04 19:00:00-05:00,0.7799999713897705,0.8500000238418579,0.7400000095367432,0.8199999928474426,184200
2024-01-07 19:00:00-05:00,0.8399999737739563,0.8899999856948853,0.8199999928474426,0.8399999737739563,215800
2024-01-08 19:00:00-05:00,0.8799999952316284,0.9399999976158142,0.8500000238418579,0.8799999952316284,259000
2024-01-09 19:00:00-05:00,0.8799999952316284,0.9300000071525574,0.8299999833106995,0.8600000143051147,82600
2024-01-10 19:00:00-05:00,0.8999999761581421,0.8999999761581421,0.8100000023841858,0.8600000143051147,117200
2024-01-11 19:00:00-05:00,0.8600000143051147,0.8700000047683716,0.8199999928474426,0.8500000238418579,98800
2024-01-15 19:00:00-05:00,0.8700000047683716,0.9100000262260437,0.8199999928474426,0.8700000047683716,51000
2024-01-16 19:00:00-05:00,0.8500000238418579,0.8600000143051147,0.8199999928474426,0.8199999928474426,49800
2024-01-17 19:00:00-05:00,0.8600000143051147,0.8600000143051147,0.7599999904632568,0.7900000214576721,45900
2024-01-18 19:00:00-05:00,0.7900000214576721,0.8700000047683716,0.7699999809265137,0.8299999833106995,156400
2024-01-21 19:00:00-05:00,0.8299999833106995,0.8299999833106995,0.7400000095367432,0.75,172200
2024-01-22 19:00:00-05:00,0.75,0.75,0.7400000095367432,0.7400000095367432,68000
2024-01-23 19:00:00-05:00,0.7400000095367432,0.800000011920929,0.7200000286102295,0.800000011920929,85600
2024-01-24 19:00:00-05:00,0.800000011920929,0.8399999737739563,0.7900000214576721,0.8299999833106995,135400
2024-01-25 19:00:00-05:00,0.8600000143051147,0.8799999952316284,0.8399999737739563,0.8500000238418579,80200
2024-01-28 19:00:00-05:00,0.8799999952316284,0.8899999856948853,0.8600000143051147,0.8700000047683716,55400
2024-01-29 19:00:00-05:00,0.8500000238418579,0.8500000238418579,0.8100000023841858,0.8399999737739563,47200
2024-01-30 19:00:00-05:00,0.8600000143051147,0.8799999952316284,0.7900000214576721,0.800000011920929,50100
2024-01-31 19:00:00-05:00,0.8299999833106995,0.8299999833106995,0.800000011920929,0.8199999928474426,25600
2024-02-01 19:00:00-05:00,0.8299999833106995,0.8399999737739563,0.800000011920929,0.8399999737739563,51300
2024-02-04 19:00:00-05:00,0.8500000238418579,0.8500000238418579,0.800000011920929,0.800000011920929,45600
2024-02-05 19:00:00-05:00,0.800000011920929,1.4700000286102295,0.800000011920929,1.2300000190734863,4997100
2024-02-06 19:00:00-05:00,1.2999999523162842,1.6799999475479126,1.2000000476837158,1.4800000190734863,2188600
2024-02-07 19:00:00-05:00,1.4500000476837158,1.7300000190734863,1.3799999952316284,1.5199999809265137,858700
2024-02-08 19:00:00-05:00,1.559999942779541,1.7000000476837158,1.4600000381469727,1.5399999618530273,551500
2024-02-11 19:00:00-05:00,1.5800000429153442,1.7000000476837158,1.5499999523162842,1.6799999475479126,238500
2024-02-12 19:00:00-05:00,1.649999976158142,1.6699999570846558,1.5099999904632568,1.559999942779541,234300
2024-02-13 19:00:00-05:00,1.6100000143051147,1.6399999856948853,1.5700000524520874,1.600000023841858,151000
2024-02-14 19:00:00-05:00,1.600000023841858,2.059999942779541,1.2799999713897705,2.0199999809265137,1145300
2024-02-15 19:00:00-05:00,1.9900000095367432,2.7899999618530273,1.9900000095367432,2.759999990463257,1093900
2024-02-19 19:00:00-05:00,2.759999990463257,3.0899999141693115,2.4000000953674316,3.0,1126000
2024-02-20 19:00:00-05:00,2.9700000286102295,2.9700000286102295,2.259999990463257,2.5,510300
2024-02-21 19:00:00-05:00,2.559999942779541,2.7200000286102295,2.359999895095825,2.5999999046325684,387300
2024-02-22 19:00:00-05:00,2.569999933242798,2.640000104904175,2.2300000190734863,2.5399999618530273,275700
2024-02-25 19:00:00-05:00,2.609999895095825,3.25,2.5399999618530273,2.7799999713897705,589200
2024-02-26 19:00:00-05:00,2.75,2.7799999713897705,2.4000000953674316,2.5,355600
2024-02-27 19:00:00-05:00,2.5,2.75,2.5,2.5999999046325684,184700
2024-02-28 19:00:00-05:00,2.640000104904175,2.75,2.450000047683716,2.490000009536743,234500
2024-02-29 19:00:00-05:00,2.549999952316284,2.630000114440918,2.299999952316284,2.5,248800
