Price,Open,High,Low,Close,Volume
Ticker,ZI,ZI,ZI,ZI,ZI
Date,,,,,
2024-01-01 19:00:00-05:00,18.280000686645508,18.34000015258789,17.700000762939453,17.770000457763672,4142900
2024-01-02 19:00:00-05:00,17.469999313354492,17.481000900268555,16.829999923706055,16.860000610351562,4813000
2024-01-03 19:00:00-05:00,16.770000457763672,16.899999618530273,16.489999771118164,16.81999969482422,3376800
2024-01-04 19:00:00-05:00,16.770000457763672,17.450000762939453,16.729999542236328,17.059999465942383,3986100
2024-01-07 19:00:00-05:00,16.25,16.950000762939453,16.139999389648438,16.399999618530273,8423100
2024-01-08 19:00:00-05:00,16.3700008392334,16.674999237060547,16.21500015258789,16.290000915527344,6627900
2024-01-09 19:00:00-05:00,16.34000015258789,16.530000686645508,15.949999809265137,16.149999618530273,12268200
2024-01-10 19:00:00-05:00,16.219999313354492,16.420000076293945,15.680000305175781,16.1299991607666,8139600
2024-01-11 19:00:00-05:00,15.949999809265137,16.290000915527344,15.694999694824219,15.720000267028809,6143800
2024-01-15 19:00:00-05:00,15.489999771118164,15.600000381469727,15.255000114440918,15.329999923706055,8112500
2024-01-16 19:00:00-05:00,15.0,15.40999984741211,14.720000267028809,15.380000114440918,12596800
2024-01-17 19:00:00-05:00,15.529999732971191,15.59000015258789,15.279999732971191,15.40999984741211,4211500
2024-01-18 19:00:00-05:00,15.449999809265137,15.680999755859375,15.260000228881836,15.5600004196167,3948900
2024-01-21 19:00:00-05:00,15.819999694824219,16.139999389648438,15.630000114440918,15.770000457763672,5562200
2024-01-22 19:00:00-05:00,16.100000381469727,16.229999542236328,15.760000228881836,15.9399995803833,4698300
2024-01-23 19:00:00-05:00,16.270000457763672,16.329999923706055,15.760000228881836,15.779999732971191,4565500
2024-01-24 19:00:00-05:00,15.9399995803833,16.059999465942383,15.729999542236328,15.859999656677246,5017000
2024-01-25 19:00:00-05:00,15.829999923706055,16.145000457763672,15.789999961853027,15.880000114440918,3591800
2024-01-28 19:00:00-05:00,16.65999984741211,17.110000610351562,16.6299991607666,16.850000381469727,10248400
2024-01-29 19:00:00-05:00,16.729999542236328,16.825000762939453,16.25,16.299999237060547,5651200
2024-01-30 19:00:00-05:00,16.18000030517578,16.799999237060547,16.030000686645508,16.040000915527344,5910700
2024-01-31 19:00:00-05:00,15.5,16.0,15.34000015258789,15.850000381469727,6700100
2024-02-01 19:00:00-05:00,15.800000190734863,15.800000190734863,15.300000190734863,15.3100004196167,10507600
2024-02-04 19:00:00-05:00,15.25,15.4399995803833,15.15999984741211,15.380000114440918,6608700
2024-02-05 19:00:00-05:00,15.420000076293945,15.635000228881836,15.265000343322754,15.359999656677246,6292100
2024-02-06 19:00:00-05:00,15.800000190734863,15.800000190734863,15.010000228881836,15.3100004196167,12051100
2024-02-07 19:00:00-05:00,14.8100004196167,15.369999885559082,14.770000457763672,15.109999656677246,14210500
2024-02-08 19:00:00-05:00,15.270000457763672,15.71500015258789,15.119999885559082,15.390000343322754,12633800
2024-02-11 19:00:00-05:00,15.329999923706055,16.110000610351562,15.220000267028809,16.020000457763672,17587500
2024-02-12 19:00:00-05:00,17.780000686645508,18.475000381469727,16.489999771118164,18.31999969482422,35064300
2024-02-13 19:00:00-05:00,18.5,18.69499969482422,17.684999465942383,18.110000610351562,10156500
2024-02-14 19:00:00-05:00,18.260000228881836,18.270000457763672,17.329999923706055,17.559999465942383,8676900
2024-02-15 19:00:00-05:00,17.520000457763672,17.93000030517578,17.270000457763672,17.489999771118164,5419900
2024-02-19 19:00:00-05:00,17.15999984741211,17.395000457763672,16.809999465942383,17.030000686645508,6799200
2024-02-20 19:00:00-05:00,16.969999313354492,17.260000228881836,16.90999984741211,17.079999923706055,3631700
2024-02-21 19:00:00-05:00,17.469999313354492,17.885000228881836,17.219999313354492,17.270000457763672,4766700
2024-02-22 19:00:00-05:00,17.260000228881836,17.69499969482422,17.190000534057617,17.239999771118164,4063700
2024-02-25 19:00:00-05:00,17.049999237060547,17.165000915527344,16.899999618530273,16.950000762939453,4802500
2024-02-26 19:00:00-05:00,17.149999618530273,17.447999954223633,16.8700008392334,17.290000915527344,2997000
2024-02-27 19:00:00-05:00,17.1299991607666,17.135000228881836,16.729999542236328,16.799999237060547,2966800
2024-02-28 19:00:00-05:00,16.8799991607666,17.1299991607666,16.579999923706055,16.760000228881836,4254000
2024-02-29 19:00:00-05:00,16.719999313354492,16.8799991607666,16.469999313354492,16.8700008392334,2981200
2024-03-03 19:00:00-05:00,16.829999923706055,17.0,16.329999923706055,16.6299991607666,3290800
2024-03-04 19:00:00-05:00,16.3799991607666,16.43000030517578,16.049999237060547,16.09000015258789,3453400
2024-03-05 19:00:00-05:00,16.399999618530273,16.399999618530273,15.449999809265137,16.1299991607666,6751400
2024-03-06 19:00:00-05:00,16.18000030517578,16.610000610351562,16.1299991607666,16.56999969482422,5773400
2024-03-07 19:00:00-05:00,16.700000762939453,16.760000228881836,16.3799991607666,16.510000228881836,3369600
2024-03-10 20:00:00-04:00,16.520000457763672,17.010000228881836,16.4950008392334,16.700000762939453,6374000
2024-03-11 20:00:00-04:00,16.700000762939453,16.850000381469727,16.065000534057617,16.139999389648438,8992700
2024-03-12 20:00:00-04:00,16.100000381469727,16.739999771118164,16.09000015258789,16.34000015258789,4706400
2024-03-13 20:00:00-04:00,16.350000381469727,16.3799991607666,15.71500015258789,15.899999618530273,5904500
2024-03-14 20:00:00-04:00,15.800000190734863,16.0049991607666,15.630000114440918,15.989999771118164,11331700
2024-03-17 20:00:00-04:00,16.059999465942383,16.1200008392334,15.680000305175781,15.869999885559082,5637200
2024-03-18 20:00:00-04:00,15.600000381469727,16.059999465942383,15.600000381469727,15.84000015258789,3974200
2024-03-19 20:00:00-04:00,15.760000228881836,16.0,15.675000190734863,15.869999885559082,6097800
2024-03-20 20:00:00-04:00,16.1299991607666,16.280000686645508,15.914999961853027,16.020000457763672,5177900
2024-03-21 20:00:00-04:00,16.020000457763672,16.09000015258789,15.53499984741211,15.550000190734863,3028200
2024-03-24 20:00:00-04:00,15.569999694824219,15.65999984741211,15.40999984741211,15.5,2389300
2024-03-25 20:00:00-04:00,15.609999656677246,15.760000228881836,15.399999618530273,15.420000076293945,2498000
2024-03-26 20:00:00-04:00,15.5,15.859999656677246,15.5,15.850000381469727,2712200
2024-03-27 20:00:00-04:00,15.84000015258789,16.049999237060547,15.84000015258789,16.030000686645508,4317800
2024-03-31 20:00:00-04:00,16.09000015258789,16.399999618530273,15.90999984741211,16.059999465942383,5921500
2024-04-01 20:00:00-04:00,15.760000228881836,15.960000038146973,15.585000038146973,15.920000076293945,5007400
2024-04-02 20:00:00-04:00,15.869999885559082,16.174999237060547,15.75,16.1200008392334,4348300
2024-04-03 20:00:00-04:00,16.280000686645508,16.290000915527344,14.949999809265137,15.079999923706055,9942700
2024-04-04 20:00:00-04:00,15.079999923706055,15.447999954223633,14.899999618530273,15.319999694824219,10995800
2024-04-07 20:00:00-04:00,15.449999809265137,15.958000183105469,15.279999732971191,15.84000015258789,3026600
2024-04-08 20:00:00-04:00,15.899999618530273,16.329999923706055,15.869999885559082,16.229999542236328,4649100
2024-04-09 20:00:00-04:00,15.84000015258789,16.049999237060547,15.600000381469727,15.6899995803833,3348600
