Price,Open,High,Low,Close,Volume
Ticker,TSVT,TSVT,TSVT,TSVT,TSVT
Date,,,,,
2024-01-01 19:00:00-05:00,4.230000019073486,4.489999771118164,4.085000038146973,4.099999904632568,2974000
2024-01-02 19:00:00-05:00,4.099999904632568,4.159999847412109,3.819999933242798,3.8399999141693115,1704200
2024-01-03 19:00:00-05:00,3.859999895095825,3.940000057220459,3.630000114440918,3.6500000953674316,1588500
2024-01-04 19:00:00-05:00,3.619999885559082,3.9800000190734863,3.5299999713897705,3.7899999618530273,2133400
2024-01-07 19:00:00-05:00,3.740000009536743,4.039999961853027,3.4100000858306885,3.9700000286102295,884400
2024-01-08 19:00:00-05:00,3.9600000381469727,4.204999923706055,3.809999942779541,4.159999847412109,898500
2024-01-09 19:00:00-05:00,4.159999847412109,4.360000133514404,3.880000114440918,4.045000076293945,618100
2024-01-10 19:00:00-05:00,3.9700000286102295,4.014999866485596,3.7300000190734863,3.8399999141693115,419500
2024-01-11 19:00:00-05:00,3.890000104904175,4.130000114440918,3.700000047683716,3.740000009536743,414900
2024-01-15 19:00:00-05:00,3.6600000858306885,3.7200000286102295,3.369999885559082,3.5,1069000
2024-01-16 19:00:00-05:00,3.4200000762939453,3.490000009536743,3.309999942779541,3.4000000953674316,656900
2024-01-17 19:00:00-05:00,3.430000066757202,3.430000066757202,3.140000104904175,3.2100000381469727,675100
2024-01-18 19:00:00-05:00,3.25,3.25,3.049999952316284,3.0899999141693115,721800
2024-01-21 19:00:00-05:00,3.0899999141693115,3.234999895095825,3.069999933242798,3.1500000953674316,727200
2024-01-22 19:00:00-05:00,3.240000009536743,3.299999952316284,3.0899999141693115,3.0999999046325684,713800
2024-01-23 19:00:00-05:00,3.0799999237060547,3.1549999713897705,3.0199999809265137,3.0899999141693115,1082100
2024-01-24 19:00:00-05:00,3.130000114440918,3.3399999141693115,3.119999885559082,3.2899999618530273,1097300
2024-01-25 19:00:00-05:00,3.3299999237060547,3.4100000858306885,2.8949999809265137,3.2200000286102295,1260100
2024-01-28 19:00:00-05:00,3.2799999713897705,3.494999885559082,3.130000114440918,3.490000009536743,448500
2024-01-29 19:00:00-05:00,3.880000114440918,4.369999885559082,3.450000047683716,4.010000228881836,4401900
2024-01-30 19:00:00-05:00,4.010000228881836,6.199999809265137,4.010000228881836,5.139999866485596,13771300
2024-01-31 19:00:00-05:00,5.300000190734863,5.385000228881836,4.78000020980835,5.190000057220459,2503500
2024-02-01 19:00:00-05:00,5.130000114440918,5.639999866485596,4.949999809265137,5.25,2255200
2024-02-04 19:00:00-05:00,5.300000190734863,5.78000020980835,4.860000133514404,5.650000095367432,1694300
2024-02-05 19:00:00-05:00,5.599999904632568,5.909999847412109,5.46999979019165,5.550000190734863,1023300
2024-02-06 19:00:00-05:00,5.539999961853027,5.699999809265137,5.438000202178955,5.590000152587891,1086500
2024-02-07 19:00:00-05:00,5.639999866485596,6.170000076293945,5.599999904632568,5.989999771118164,1069800
2024-02-08 19:00:00-05:00,6.010000228881836,6.25,5.829999923706055,5.989999771118164,739200
2024-02-11 19:00:00-05:00,6.010000228881836,6.199999809265137,5.869999885559082,5.920000076293945,700300
2024-02-12 19:00:00-05:00,5.515999794006348,5.800000190734863,5.480000019073486,5.650000095367432,1021200
2024-02-13 19:00:00-05:00,5.769999980926514,5.840000152587891,5.519999980926514,5.53000020980835,600800
2024-02-14 19:00:00-05:00,5.559999942779541,6.034999847412109,5.519999980926514,5.769999980926514,655500
2024-02-15 19:00:00-05:00,5.760000228881836,6.130000114440918,5.690000057220459,6.0,767300
2024-02-19 19:00:00-05:00,6.010000228881836,6.400000095367432,5.769999980926514,5.840000152587891,1076400
2024-02-20 19:00:00-05:00,5.760000228881836,5.849999904632568,5.545000076293945,5.579999923706055,517100
2024-02-21 19:00:00-05:00,5.579999923706055,5.644999980926514,4.989999771118164,5.25,922300
2024-02-22 19:00:00-05:00,5.119999885559082,5.449999809265137,5.119999885559082,5.389999866485596,430500
2024-02-25 19:00:00-05:00,5.340000152587891,5.60099983215332,5.329999923706055,5.5,498800
2024-02-26 19:00:00-05:00,5.5,5.974999904632568,5.5,5.960000038146973,947000
2024-02-27 19:00:00-05:00,5.900000095367432,6.0,5.420000076293945,5.440000057220459,642200
2024-02-28 19:00:00-05:00,5.519999980926514,5.53000020980835,5.199999809265137,5.199999809265137,487200
2024-02-29 19:00:00-05:00,5.420000076293945,5.699999809265137,5.239999771118164,5.639999866485596,666000
2024-03-03 19:00:00-05:00,5.690000057220459,5.690000057220459,5.230000019073486,5.420000076293945,676900
2024-03-04 19:00:00-05:00,5.510000228881836,5.90500020980835,5.289999961853027,5.789999961853027,1072000
2024-03-05 19:00:00-05:00,5.800000190734863,5.889999866485596,5.409999847412109,5.670000076293945,975000
2024-03-06 19:00:00-05:00,5.679999828338623,5.824999809265137,5.360000133514404,5.380000114440918,803300
2024-03-07 19:00:00-05:00,5.590000152587891,5.849999904632568,4.559999942779541,4.71999979019165,3763400
2024-03-10 20:00:00-04:00,4.71999979019165,4.869999885559082,4.400000095367432,4.579999923706055,1005200
2024-03-11 20:00:00-04:00,4.579999923706055,4.849999904632568,4.480000019073486,4.730000019073486,729700
2024-03-12 20:00:00-04:00,4.300000190734863,4.400000095367432,3.880000114440918,4.010000228881836,1835900
2024-03-13 20:00:00-04:00,4.019999980926514,4.019999980926514,3.8499999046325684,3.9600000381469727,549000
2024-03-14 20:00:00-04:00,4.050000190734863,4.389999866485596,3.869999885559082,4.010000228881836,941000
2024-03-17 20:00:00-04:00,4.409999847412109,5.199999809265137,3.950000047683716,4.190000057220459,6913700
2024-03-18 20:00:00-04:00,4.019999980926514,4.659999847412109,4.0,4.489999771118164,2729300
2024-03-19 20:00:00-04:00,4.5,4.610000133514404,4.289999961853027,4.539999961853027,913300
2024-03-20 20:00:00-04:00,4.550000190734863,5.03000020980835,4.510000228881836,4.989999771118164,1618500
2024-03-21 20:00:00-04:00,4.980000019073486,5.260000228881836,4.889999866485596,5.130000114440918,895500
2024-03-24 20:00:00-04:00,5.099999904632568,5.570000171661377,4.860000133514404,4.900000095367432,1524600
2024-03-25 20:00:00-04:00,5.329999923706055,5.642000198364258,4.900000095367432,4.960000038146973,1973400
2024-03-26 20:00:00-04:00,4.980000019073486,5.400000095367432,4.804999828338623,5.380000114440918,1097500
2024-03-27 20:00:00-04:00,5.380000114440918,5.559999942779541,5.239999771118164,5.349999904632568,1095300
2024-03-31 20:00:00-04:00,5.53000020980835,5.989999771118164,5.389999866485596,5.789999961853027,1248100
2024-04-01 20:00:00-04:00,5.639999866485596,5.699999809265137,4.929999828338623,4.940000057220459,1082400
2024-04-02 20:00:00-04:00,4.960000038146973,5.159999847412109,4.78000020980835,4.980000019073486,621800
2024-04-03 20:00:00-04:00,5.039999961853027,5.119999885559082,4.909999847412109,5.010000228881836,482900
2024-04-04 20:00:00-04:00,5.409999847412109,5.900000095367432,4.914999961853027,4.920000076293945,4389900
2024-04-07 20:00:00-04:00,5.25,5.71999979019165,5.050000190734863,5.510000228881836,1718700
2024-04-08 20:00:00-04:00,5.480000019073486,5.809999942779541,5.460000038146973,5.630000114440918,1351300
2024-04-09 20:00:00-04:00,5.400000095367432,5.5,5.186999797821045,5.230000019073486,856000
2024-04-10 20:00:00-04:00,5.210000038146973,5.519999980926514,5.110000133514404,5.519999980926514,712900
2024-04-11 20:00:00-04:00,5.46999979019165,5.494999885559082,4.961999893188477,5.039999961853027,797600
2024-04-14 20:00:00-04:00,4.96999979019165,5.119999885559082,4.949999809265137,4.985000133514404,393300
2024-04-15 20:00:00-04:00,4.989999771118164,4.989999771118164,4.699999809265137,4.860000133514404,932500
2024-04-16 20:00:00-04:00,4.909999847412109,5.199999809265137,4.869999885559082,5.059999942779541,895900
2024-04-17 20:00:00-04:00,5.010000228881836,5.070000171661377,4.610000133514404,4.639999866485596,714000
