Price,Open,High,Low,Close,Volume
Ticker,DDS,DDS,DDS,DDS,DDS
Date,,,,,
2024-01-01 19:00:00-05:00,401.0199890136719,407.30999755859375,392.3500061035156,405.6000061035156,108700
2024-01-02 19:00:00-05:00,400.7300109863281,400.7300109863281,380.8399963378906,381.44000244140625,126600
2024-01-03 19:00:00-05:00,381.44000244140625,381.44000244140625,371.7099914550781,372.3699951171875,98200
2024-01-04 19:00:00-05:00,370.1700134277344,383.4599914550781,370.010009765625,372.739990234375,97400
2024-01-07 19:00:00-05:00,376.2099914550781,402.2200012207031,376.2099914550781,402.0,112600
2024-01-08 19:00:00-05:00,400.44000244140625,400.67999267578125,391.989990234375,398.0,91800
2024-01-09 19:00:00-05:00,397.8999938964844,401.0299987792969,391.70001220703125,395.6400146484375,129500
2024-01-10 19:00:00-05:00,395.6400146484375,397.0,380.010009765625,387.0299987792969,142300
2024-01-11 19:00:00-05:00,391.3399963378906,392.1300048828125,382.3900146484375,385.44000244140625,85100
2024-01-15 19:00:00-05:00,383.7099914550781,387.67999267578125,377.989990234375,383.17999267578125,100200
2024-01-16 19:00:00-05:00,379.9100036621094,384.739990234375,375.0,384.05999755859375,63400
2024-01-17 19:00:00-05:00,383.3299865722656,383.5199890136719,376.05999755859375,383.0,71500
2024-01-18 19:00:00-05:00,383.239990234375,383.239990234375,373.70001220703125,380.510009765625,77300
2024-01-21 19:00:00-05:00,381.67999267578125,396.489990234375,379.94000244140625,395.69000244140625,71700
2024-01-22 19:00:00-05:00,399.42999267578125,402.0799865722656,387.70001220703125,388.8500061035156,70400
2024-01-23 19:00:00-05:00,393.239990234375,394.739990234375,388.0,391.9700012207031,57100
2024-01-24 19:00:00-05:00,398.1499938964844,402.44000244140625,396.44000244140625,398.6300048828125,62000
2024-01-25 19:00:00-05:00,400.5799865722656,404.6700134277344,399.55999755859375,403.2900085449219,56800
2024-01-28 19:00:00-05:00,401.8900146484375,403.1700134277344,393.6199951171875,400.25,54500
2024-01-29 19:00:00-05:00,396.8599853515625,399.30999755859375,395.4100036621094,397.7699890136719,54300
2024-01-30 19:00:00-05:00,394.94000244140625,397.6600036621094,384.6000061035156,387.2699890136719,89300
2024-01-31 19:00:00-05:00,388.80999755859375,395.3699951171875,382.30999755859375,393.2799987792969,81800
2024-02-01 19:00:00-05:00,388.7099914550781,397.20001220703125,385.3500061035156,391.55999755859375,60900
2024-02-04 19:00:00-05:00,383.92999267578125,387.1700134277344,377.0,382.1400146484375,89100
2024-02-05 19:00:00-05:00,383.5799865722656,388.3699951171875,380.30999755859375,383.3599853515625,87100
2024-02-06 19:00:00-05:00,381.19000244140625,383.95001220703125,376.3599853515625,381.79998779296875,72200
2024-02-07 19:00:00-05:00,383.489990234375,395.4100036621094,382.2200012207031,395.1199951171875,77100
2024-02-08 19:00:00-05:00,396.5799865722656,410.1499938964844,392.6000061035156,409.8599853515625,82700
2024-02-11 19:00:00-05:00,409.94000244140625,429.1499938964844,409.94000244140625,424.8900146484375,95800
2024-02-12 19:00:00-05:00,409.29998779296875,412.3800048828125,403.0,404.92999267578125,82900
2024-02-13 19:00:00-05:00,407.1600036621094,407.7799987792969,397.3599853515625,402.19000244140625,103400
2024-02-14 19:00:00-05:00,405.9599914550781,424.8299865722656,405.9599914550781,423.6400146484375,101200
2024-02-15 19:00:00-05:00,419.75,426.25,419.25,423.1099853515625,78100
2024-02-19 19:00:00-05:00,415.9800109863281,427.6600036621094,415.9800109863281,425.4800109863281,104800
2024-02-20 19:00:00-05:00,430.2200012207031,434.4200134277344,420.3299865722656,421.44000244140625,137900
2024-02-21 19:00:00-05:00,422.95001220703125,434.5,422.739990234375,429.3699951171875,97400
2024-02-22 19:00:00-05:00,425.7900085449219,433.6000061035156,425.7900085449219,430.3299865722656,61000
2024-02-25 19:00:00-05:00,431.25,437.010009765625,426.3399963378906,433.6300048828125,102500
2024-02-26 19:00:00-05:00,442.0,447.3500061035156,433.4800109863281,435.7300109863281,161200
2024-02-27 19:00:00-05:00,429.1300048828125,432.1000061035156,417.1099853515625,417.4100036621094,132300
2024-02-28 19:00:00-05:00,421.7300109863281,422.8900146484375,403.489990234375,414.7300109863281,131200
2024-02-29 19:00:00-05:00,416.67999267578125,417.0400085449219,408.739990234375,411.5400085449219,106700
2024-03-03 19:00:00-05:00,413.94000244140625,422.239990234375,411.6300048828125,413.5199890136719,102000
2024-03-04 19:00:00-05:00,410.0,413.8299865722656,404.8299865722656,406.79998779296875,108800
2024-03-05 19:00:00-05:00,407.6700134277344,407.6700134277344,392.8299865722656,395.1000061035156,120700
2024-03-06 19:00:00-05:00,406.67999267578125,409.0799865722656,394.45001220703125,396.9800109863281,112200
2024-03-07 19:00:00-05:00,400.25,407.1400146484375,396.6600036621094,405.4700012207031,100900
2024-03-10 20:00:00-04:00,407.69000244140625,408.3299865722656,399.5799865722656,407.2900085449219,81800
2024-03-11 20:00:00-04:00,406.70001220703125,424.0199890136719,406.5299987792969,423.9800109863281,123400
2024-03-12 20:00:00-04:00,427.17999267578125,442.6300048828125,425.7300109863281,442.6300048828125,95800
2024-03-13 20:00:00-04:00,439.8399963378906,444.239990234375,435.29998779296875,438.239990234375,122400
2024-03-14 20:00:00-04:00,437.3599853515625,442.42999267578125,424.07000732421875,426.9100036621094,146100
2024-03-17 20:00:00-04:00,429.9599914550781,430.3299865722656,419.6400146484375,425.95001220703125,81000
2024-03-18 20:00:00-04:00,422.42999267578125,438.5799865722656,422.42999267578125,436.0199890136719,84000
2024-03-19 20:00:00-04:00,434.8599853515625,441.5,429.42999267578125,439.6600036621094,66000
2024-03-20 20:00:00-04:00,440.760009765625,459.0,440.760009765625,456.19000244140625,66900
2024-03-21 20:00:00-04:00,454.3399963378906,455.1600036621094,444.9100036621094,447.2099914550781,68600
2024-03-24 20:00:00-04:00,449.239990234375,450.1000061035156,440.67999267578125,441.2699890136719,62200
2024-03-25 20:00:00-04:00,446.79998779296875,448.94000244140625,441.92999267578125,441.92999267578125,64400
2024-03-26 20:00:00-04:00,445.5299987792969,459.94000244140625,443.6300048828125,458.04998779296875,98600
2024-03-27 20:00:00-04:00,460.20001220703125,473.5199890136719,459.3399963378906,471.6400146484375,91900
2024-03-31 20:00:00-04:00,472.5,476.4800109863281,466.7099914550781,475.5400085449219,95000
2024-04-01 20:00:00-04:00,456.5,457.6400146484375,441.79998779296875,448.7200012207031,94100
2024-04-02 20:00:00-04:00,444.0,453.1499938964844,429.1300048828125,429.1300048828125,100300
2024-04-03 20:00:00-04:00,429.8599853515625,433.79998779296875,415.3999938964844,416.3299865722656,83300
2024-04-04 20:00:00-04:00,415.8999938964844,428.5899963378906,415.0,426.45001220703125,99900
2024-04-07 20:00:00-04:00,427.75,443.0199890136719,427.75,440.57000732421875,93000
2024-04-08 20:00:00-04:00,438.8299865722656,442.0,421.1600036621094,423.3900146484375,106000
2024-04-09 20:00:00-04:00,420.3900146484375,421.19000244140625,410.04998779296875,420.8599853515625,96600
2024-04-10 20:00:00-04:00,423.7099914550781,427.8399963378906,412.8900146484375,421.32000732421875,94200
2024-04-11 20:00:00-04:00,419.6499938964844,419.6499938964844,405.5,410.5899963378906,81000
2024-04-14 20:00:00-04:00,415.8399963378906,416.20001220703125,397.1700134277344,402.1099853515625,97700
2024-04-15 20:00:00-04:00,403.5299987792969,416.5400085449219,398.82000732421875,414.3800048828125,113900
2024-04-16 20:00:00-04:00,418.6499938964844,418.6499938964844,406.1600036621094,407.5199890136719,98600
2024-04-17 20:00:00-04:00,410.3599853515625,412.3299865722656,401.20001220703125,401.80999755859375,92900
2024-04-18 20:00:00-04:00,400.0400085449219,411.69000244140625,400.0400085449219,408.42999267578125,76800
2024-04-21 20:00:00-04:00,411.1499938964844,419.3500061035156,408.8399963378906,417.2099914550781,84800
2024-04-22 20:00:00-04:00,420.0,448.1000061035156,418.6000061035156,444.1000061035156,112200
2024-04-23 20:00:00-04:00,443.5899963378906,449.55999755859375,439.3299865722656,449.2699890136719,102600
2024-04-24 20:00:00-04:00,443.0400085449219,446.8999938964844,435.7900085449219,445.42999267578125,76900
2024-04-25 20:00:00-04:00,444.20001220703125,452.510009765625,439.010009765625,448.9700012207031,68600
2024-04-28 20:00:00-04:00,449.0,456.45001220703125,444.2300109863281,448.3999938964844,70400
2024-04-29 20:00:00-04:00,444.1099853515625,447.17999267578125,433.9700012207031,437.989990234375,86500
2024-04-30 20:00:00-04:00,438.57000732421875,438.57000732421875,421.5899963378906,422.9700012207031,105700
2024-05-01 20:00:00-04:00,430.25,434.82000732421875,425.6000061035156,431.29998779296875,53500
2024-05-02 20:00:00-04:00,441.07000732421875,441.30999755859375,429.0,434.0,66600
2024-05-05 20:00:00-04:00,437.0,449.05999755859375,437.0,448.54998779296875,159800
2024-05-06 20:00:00-04:00,451.44000244140625,457.3800048828125,434.260009765625,434.42999267578125,179400
2024-05-07 20:00:00-04:00,430.010009765625,430.010009765625,414.7200012207031,423.4700012207031,104700
2024-05-08 20:00:00-04:00,422.1199951171875,426.3900146484375,416.45001220703125,423.239990234375,97300
2024-05-09 20:00:00-04:00,425.5,433.04998779296875,420.7200012207031,423.010009765625,71800
2024-05-12 20:00:00-04:00,430.82000732421875,448.55999755859375,430.82000732421875,446.5199890136719,92900
2024-05-13 20:00:00-04:00,456.5,458.8299865722656,443.8299865722656,458.75,137800
2024-05-14 20:00:00-04:00,458.760009765625,459.44000244140625,446.32000732421875,455.8699951171875,128100
2024-05-15 20:00:00-04:00,457.57000732421875,460.2200012207031,434.45001220703125,434.45001220703125,153600
2024-05-16 20:00:00-04:00,435.8299865722656,439.7900085449219,427.2099914550781,437.3800048828125,107600
2024-05-19 20:00:00-04:00,440.8299865722656,441.5899963378906,435.5899963378906,435.8500061035156,83000
2024-05-20 20:00:00-04:00,437.79998779296875,446.2699890136719,436.4700012207031,444.8599853515625,100500
2024-05-21 20:00:00-04:00,442.5199890136719,442.5199890136719,430.20001220703125,436.44000244140625,74200
2024-05-22 20:00:00-04:00,436.80999755859375,453.7200012207031,428.7900085449219,443.3500061035156,115800
2024-05-23 20:00:00-04:00,452.3500061035156,453.6099853515625,445.6499938964844,446.70001220703125,76000
2024-05-27 20:00:00-04:00,445.260009765625,453.5899963378906,442.79998779296875,451.3699951171875,81200
2024-05-28 20:00:00-04:00,447.0199890136719,451.29998779296875,444.9800109863281,445.5400085449219,49200
2024-05-29 20:00:00-04:00,442.2900085449219,447.4200134277344,437.7799987792969,445.1499938964844,95700
2024-05-30 20:00:00-04:00,445.760009765625,449.30999755859375,442.510009765625,447.3500061035156,79900
2024-06-02 20:00:00-04:00,449.1499938964844,450.1000061035156,432.2200012207031,433.1199951171875,94200
2024-06-03 20:00:00-04:00,426.5899963378906,433.4700012207031,424.1099853515625,432.239990234375,88200
2024-06-04 20:00:00-04:00,435.1300048828125,438.32000732421875,425.5,435.05999755859375,65500
2024-06-05 20:00:00-04:00,432.0,435.0,426.42999267578125,428.1700134277344,61300
2024-06-06 20:00:00-04:00,424.6400146484375,431.5400085449219,424.6400146484375,429.44000244140625,67100
2024-06-09 20:00:00-04:00,424.70001220703125,432.010009765625,420.5299987792969,424.0899963378906,92000
2024-06-10 20:00:00-04:00,420.54998779296875,426.6700134277344,417.42999267578125,418.4599914550781,65700
2024-06-11 20:00:00-04:00,427.7699890136719,438.760009765625,424.7300109863281,425.0,69100
2024-06-12 20:00:00-04:00,420.9700012207031,424.25,416.3999938964844,418.0299987792969,66200
2024-06-13 20:00:00-04:00,415.0,417.5299987792969,412.0,415.1400146484375,72800
2024-06-16 20:00:00-04:00,417.3399963378906,425.6400146484375,414.3699951171875,425.6400146484375,83000
2024-06-17 20:00:00-04:00,424.260009765625,426.1099853515625,418.7699890136719,425.8699951171875,61100
2024-06-19 20:00:00-04:00,423.2300109863281,433.1099853515625,423.2300109863281,427.6600036621094,52700
2024-06-20 20:00:00-04:00,427.30999755859375,432.5400085449219,420.30999755859375,422.04998779296875,114500
2024-06-23 20:00:00-04:00,425.82000732421875,438.82000732421875,425.0,435.2699890136719,110900
2024-06-24 20:00:00-04:00,435.9800109863281,436.6300048828125,427.79998779296875,433.6499938964844,65800
2024-06-25 20:00:00-04:00,432.07000732421875,443.94000244140625,429.2699890136719,429.2699890136719,115200
2024-06-26 20:00:00-04:00,425.8599853515625,434.6300048828125,422.3500061035156,431.82000732421875,104000
2024-06-27 20:00:00-04:00,434.0,442.989990234375,434.0,440.3900146484375,506800
2024-06-30 20:00:00-04:00,441.8800048828125,442.989990234375,422.7900085449219,427.82000732421875,138500
2024-07-01 20:00:00-04:00,428.5899963378906,433.8399963378906,424.2200012207031,425.6300048828125,105800
2024-07-02 20:00:00-04:00,428.3299865722656,434.2799987792969,425.9700012207031,431.1300048828125,128900
2024-07-04 20:00:00-04:00,429.8800048828125,434.7900085449219,426.239990234375,430.5199890136719,97400
2024-07-07 20:00:00-04:00,431.95001220703125,440.1000061035156,429.3800048828125,432.3599853515625,88500
2024-07-08 20:00:00-04:00,432.3599853515625,437.4599914550781,431.0,435.0,102900
2024-07-09 20:00:00-04:00,438.6099853515625,446.8500061035156,436.9700012207031,445.1499938964844,81200
2024-07-10 20:00:00-04:00,450.0,471.17999267578125,449.9700012207031,467.8299865722656,121500
2024-07-11 20:00:00-04:00,470.4200134277344,472.4200134277344,466.8800048828125,468.5799865722656,113300
2024-07-14 20:00:00-04:00,461.6000061035156,462.9200134277344,423.7099914550781,423.75,163600
2024-07-15 20:00:00-04:00,427.6000061035156,440.6099853515625,422.0,425.239990234375,140600
2024-07-16 20:00:00-04:00,424.0400085449219,424.69000244140625,412.5799865722656,412.7900085449219,140700
2024-07-17 20:00:00-04:00,412.1000061035156,418.42999267578125,398.0,400.5299987792969,130100
2024-07-18 20:00:00-04:00,400.1000061035156,405.54998779296875,391.57000732421875,394.7200012207031,119000
2024-07-21 20:00:00-04:00,396.1000061035156,400.8800048828125,393.20001220703125,400.05999755859375,115400
2024-07-22 20:00:00-04:00,402.510009765625,414.5199890136719,402.0,412.05999755859375,107700
2024-07-23 20:00:00-04:00,408.0400085449219,412.30999755859375,404.8999938964844,405.2799987792969,128300
2024-07-24 20:00:00-04:00,402.5899963378906,411.29998779296875,399.2200012207031,409.67999267578125,129100
2024-07-25 20:00:00-04:00,412.4599914550781,413.8599853515625,401.32000732421875,407.45001220703125,102400
2024-07-28 20:00:00-04:00,407.1199951171875,407.1199951171875,385.0,389.05999755859375,142600
2024-07-29 20:00:00-04:00,390.3599853515625,395.55999755859375,384.760009765625,395.1499938964844,122900
2024-07-30 20:00:00-04:00,399.3500061035156,406.4700012207031,393.8999938964844,398.5899963378906,91400
2024-07-31 20:00:00-04:00,398.5899963378906,401.8399963378906,382.8900146484375,385.95001220703125,112300
2024-08-01 20:00:00-04:00,373.0,378.2099914550781,362.20001220703125,362.3599853515625,142000
2024-08-04 20:00:00-04:00,346.4700012207031,361.75,343.1600036621094,359.45001220703125,147100
2024-08-05 20:00:00-04:00,362.04998779296875,380.5799865722656,358.510009765625,379.05999755859375,157600
2024-08-06 20:00:00-04:00,385.4800109863281,390.510009765625,382.510009765625,383.3800048828125,176800
2024-08-07 20:00:00-04:00,379.67999267578125,387.7300109863281,376.8599853515625,380.9100036621094,125300
2024-08-08 20:00:00-04:00,376.5899963378906,389.6300048828125,372.6499938964844,388.9200134277344,112700
2024-08-11 20:00:00-04:00,394.760009765625,394.8399963378906,382.510009765625,389.010009765625,141000
2024-08-12 20:00:00-04:00,393.5299987792969,399.04998779296875,388.80999755859375,397.45001220703125,127600
2024-08-13 20:00:00-04:00,398.2300109863281,399.010009765625,382.2900085449219,390.9599914550781,149300
2024-08-14 20:00:00-04:00,374.1099853515625,379.55999755859375,345.1099853515625,348.8900146484375,443800
2024-08-15 20:00:00-04:00,347.3699951171875,353.489990234375,345.7099914550781,353.239990234375,282500
2024-08-18 20:00:00-04:00,354.7099914550781,354.7099914550781,343.3800048828125,349.0199890136719,199700
2024-08-19 20:00:00-04:00,350.07000732421875,356.0,348.6000061035156,351.489990234375,165400
2024-08-20 20:00:00-04:00,355.5,355.5,345.0899963378906,346.0199890136719,169900
2024-08-21 20:00:00-04:00,345.0,349.5799865722656,343.1099853515625,346.5400085449219,102800
2024-08-22 20:00:00-04:00,347.5299987792969,358.3699951171875,346.44000244140625,358.1499938964844,125500
2024-08-25 20:00:00-04:00,357.8399963378906,362.3299865722656,348.2300109863281,351.0,116100
2024-08-26 20:00:00-04:00,346.75,347.6400146484375,342.2300109863281,344.1300048828125,113500
2024-08-27 20:00:00-04:00,344.25,346.1700134277344,338.5299987792969,340.489990234375,160300
2024-08-28 20:00:00-04:00,342.8699951171875,343.1499938964844,337.0,340.8399963378906,155700
2024-08-29 20:00:00-04:00,343.2300109863281,343.2300109863281,336.3699951171875,338.9700012207031,168700
2024-09-02 20:00:00-04:00,335.6000061035156,351.9599914550781,335.6000061035156,345.2900085449219,232600
2024-09-03 20:00:00-04:00,343.8699951171875,356.8699951171875,343.8699951171875,350.989990234375,153600
2024-09-04 20:00:00-04:00,355.5,355.80999755859375,343.8999938964844,343.95001220703125,154800
2024-09-05 20:00:00-04:00,342.79998779296875,351.4700012207031,342.3900146484375,346.9700012207031,157200
2024-09-08 20:00:00-04:00,347.45001220703125,349.3999938964844,343.8500061035156,346.2099914550781,148300
2024-09-09 20:00:00-04:00,342.8599853515625,344.6700134277344,335.0799865722656,338.42999267578125,164200
2024-09-10 20:00:00-04:00,336.6300048828125,337.45001220703125,328.0,335.760009765625,126700
2024-09-11 20:00:00-04:00,337.32000732421875,338.5,330.7300109863281,332.2300109863281,99300
2024-09-12 20:00:00-04:00,336.760009765625,350.69000244140625,336.760009765625,349.5199890136719,148200
2024-09-15 20:00:00-04:00,349.6400146484375,359.8800048828125,349.3999938964844,351.54998779296875,191500
