Price,Open,High,Low,Close,Volume
Ticker,AUR,AUR,AUR,AUR,AUR
Date,,,,,
2024-01-01 19:00:00-05:00,4.224999904632568,4.260000228881836,3.5899999141693115,3.7300000190734863,10417200
2024-01-02 19:00:00-05:00,3.4700000286102295,3.549999952316284,3.2200000286102295,3.2850000858306885,9348800
2024-01-03 19:00:00-05:00,3.390000104904175,3.390000104904175,3.119999885559082,3.140000104904175,7724700
2024-01-04 19:00:00-05:00,3.1600000858306885,3.3399999141693115,3.0199999809265137,3.2899999618530273,6987200
2024-01-07 19:00:00-05:00,3.299999952316284,3.5899999141693115,3.265000104904175,3.4800000190734863,7611800
2024-01-08 19:00:00-05:00,3.390000104904175,3.640000104904175,3.3550000190734863,3.490000009536743,4813500
2024-01-09 19:00:00-05:00,3.4700000286102295,3.494999885559082,3.2950000762939453,3.4000000953674316,4715000
2024-01-10 19:00:00-05:00,3.359999895095825,3.430000066757202,3.2100000381469727,3.2699999809265137,6044000
2024-01-11 19:00:00-05:00,3.299999952316284,3.4100000858306885,3.25,3.259999990463257,3013800
2024-01-15 19:00:00-05:00,3.2200000286102295,3.2750000953674316,3.140000104904175,3.1700000762939453,3521900
2024-01-16 19:00:00-05:00,3.109999895095825,3.1500000953674316,3.0399999618530273,3.0999999046325684,3996800
2024-01-17 19:00:00-05:00,3.1500000953674316,3.190000057220459,2.940000057220459,3.049999952316284,6007500
2024-01-18 19:00:00-05:00,3.109999895095825,3.140000104904175,2.9200000762939453,3.0999999046325684,5052200
2024-01-21 19:00:00-05:00,3.1500000953674316,3.3450000286102295,3.125,3.2799999713897705,6368800
2024-01-22 19:00:00-05:00,3.3499999046325684,3.450000047683716,3.2950000762939453,3.390000104904175,5095000
2024-01-23 19:00:00-05:00,3.450000047683716,3.4800000190734863,3.2100000381469727,3.240000009536743,5477900
2024-01-24 19:00:00-05:00,3.299999952316284,3.299999952316284,3.180999994277954,3.25,3693800
2024-01-25 19:00:00-05:00,3.299999952316284,3.319999933242798,3.1600000858306885,3.1600000858306885,3305700
2024-01-28 19:00:00-05:00,3.1600000858306885,3.259999990463257,3.065000057220459,3.240000009536743,4312200
2024-01-29 19:00:00-05:00,3.200000047683716,3.2100000381469727,3.0999999046325684,3.140000104904175,3329300
2024-01-30 19:00:00-05:00,3.109999895095825,3.2100000381469727,2.9749999046325684,2.990000009536743,4185900
2024-01-31 19:00:00-05:00,3.0199999809265137,3.180000066757202,2.9649999141693115,3.140000104904175,5272100
2024-02-01 19:00:00-05:00,3.0399999618530273,3.180000066757202,2.953000068664551,3.1500000953674316,3850600
2024-02-04 19:00:00-05:00,3.059999942779541,3.069999933242798,2.950000047683716,3.0199999809265137,3241800
2024-02-05 19:00:00-05:00,3.0299999713897705,3.180000066757202,2.9600000381469727,3.1600000858306885,2993400
2024-02-06 19:00:00-05:00,3.1700000762939453,3.180000066757202,3.009999990463257,3.0799999237060547,3293200
2024-02-07 19:00:00-05:00,3.069999933242798,3.25,3.069999933242798,3.240000009536743,4574200
2024-02-08 19:00:00-05:00,3.2799999713897705,3.319999933242798,3.1700000762939453,3.319999933242798,4062800
2024-02-11 19:00:00-05:00,3.3499999046325684,3.4800000190734863,3.259999990463257,3.3399999141693115,5137000
2024-02-12 19:00:00-05:00,3.2899999618530273,3.299999952316284,3.0250000953674316,3.069999933242798,6854900
2024-02-13 19:00:00-05:00,3.1500000953674316,3.319999933242798,3.1500000953674316,3.2899999618530273,4565000
2024-02-14 19:00:00-05:00,3.3499999046325684,3.3499999046325684,2.9700000286102295,3.0899999141693115,9789500
2024-02-15 19:00:00-05:00,3.069999933242798,3.0899999141693115,2.9000000953674316,2.9200000762939453,5919100
2024-02-19 19:00:00-05:00,2.9000000953674316,2.9059998989105225,2.700000047683716,2.8299999237060547,6866800
2024-02-20 19:00:00-05:00,2.799999952316284,2.869999885559082,2.744999885559082,2.7799999713897705,11380800
2024-02-21 19:00:00-05:00,2.859999895095825,2.869999885559082,2.5299999713897705,2.549999952316284,16116300
2024-02-22 19:00:00-05:00,2.5299999713897705,2.630000114440918,2.450000047683716,2.569999933242798,7119700
2024-02-25 19:00:00-05:00,2.549999952316284,2.700000047683716,2.5299999713897705,2.690000057220459,6314000
2024-02-26 19:00:00-05:00,2.740000009536743,2.8399999141693115,2.7300000190734863,2.740000009536743,6163600
2024-02-27 19:00:00-05:00,2.700000047683716,2.7100000381469727,2.5,2.609999895095825,9910500
2024-02-28 19:00:00-05:00,2.640000104904175,2.7200000286102295,2.5199999809265137,2.5399999618530273,12230100
2024-02-29 19:00:00-05:00,2.5199999809265137,2.630000114440918,2.484999895095825,2.559999942779541,4640900
2024-03-03 19:00:00-05:00,2.5199999809265137,2.575000047683716,2.430000066757202,2.440000057220459,7244200
2024-03-04 19:00:00-05:00,2.4100000858306885,2.4100000858306885,2.2699999809265137,2.2899999618530273,6391700
2024-03-05 19:00:00-05:00,2.309999942779541,2.3550000190734863,2.25,2.2899999618530273,7350900
2024-03-06 19:00:00-05:00,2.319999933242798,2.3299999237060547,2.259999990463257,2.2799999713897705,5063200
2024-03-07 19:00:00-05:00,2.299999952316284,2.3949999809265137,2.200000047683716,2.200000047683716,7041300
2024-03-10 20:00:00-04:00,2.200000047683716,2.2249999046325684,2.119999885559082,2.1700000762939453,5825500
2024-03-11 20:00:00-04:00,2.180000066757202,2.2200000286102295,2.140000104904175,2.180000066757202,6013700
2024-03-12 20:00:00-04:00,2.1500000953674316,2.3299999237060547,2.130000114440918,2.2200000286102295,6678800
2024-03-13 20:00:00-04:00,2.240000009536743,2.3399999141693115,2.140000104904175,2.25,7659000
2024-03-14 20:00:00-04:00,2.2200000286102295,2.2799999713897705,2.180000066757202,2.240000009536743,13416700
2024-03-17 20:00:00-04:00,2.2899999618530273,2.48799991607666,2.2149999141693115,2.440000057220459,9359700
2024-03-18 20:00:00-04:00,2.4000000953674316,2.4100000858306885,2.2699999809265137,2.309999942779541,8557500
2024-03-19 20:00:00-04:00,2.3299999237060547,2.5,2.2899999618530273,2.440000057220459,5374900
2024-03-20 20:00:00-04:00,2.4600000381469727,2.559999942779541,2.299999952316284,2.390000104904175,13226200
2024-03-21 20:00:00-04:00,2.4000000953674316,2.4100000858306885,2.319999933242798,2.3399999141693115,4370700
2024-03-24 20:00:00-04:00,2.3499999046325684,2.4149999618530273,2.325000047683716,2.390000104904175,3372900
2024-03-25 20:00:00-04:00,2.4000000953674316,2.5899999141693115,2.3550000190734863,2.509999990463257,14638900
2024-03-26 20:00:00-04:00,2.5299999713897705,2.6700000762939453,2.4800000190734863,2.6500000953674316,7052500
2024-03-27 20:00:00-04:00,2.697999954223633,2.9100000858306885,2.640000104904175,2.819999933242798,8240300
2024-03-31 20:00:00-04:00,2.9000000953674316,2.934999942779541,2.8350000381469727,2.9100000858306885,8893700
2024-04-01 20:00:00-04:00,2.880000114440918,2.930000066757202,2.7899999618530273,2.859999895095825,7003000
2024-04-02 20:00:00-04:00,2.809999942779541,3.059999942779541,2.7899999618530273,3.0199999809265137,15314100
2024-04-03 20:00:00-04:00,3.0799999237060547,3.1449999809265137,2.9000000953674316,3.0,12563500
2024-04-04 20:00:00-04:00,3.0,3.059999942779541,2.950000047683716,3.0,6822200
2024-04-07 20:00:00-04:00,3.0299999713897705,3.2100000381469727,3.0,3.200000047683716,6364500
2024-04-08 20:00:00-04:00,3.2200000286102295,3.2899999618530273,3.180000066757202,3.25,13809400
2024-04-09 20:00:00-04:00,3.059999942779541,3.1700000762939453,2.9200000762939453,3.049999952316284,10999100
2024-04-10 20:00:00-04:00,3.049999952316284,3.190000057220459,3.049999952316284,3.174999952316284,3893600
2024-04-11 20:00:00-04:00,3.130000114440918,3.190000057220459,3.009999990463257,3.069999933242798,6599600
2024-04-14 20:00:00-04:00,3.059999942779541,3.119999885559082,2.9800000190734863,3.0,5705400
2024-04-15 20:00:00-04:00,2.9100000858306885,3.0199999809265137,2.869999885559082,3.0,6687000
2024-04-16 20:00:00-04:00,3.0399999618530273,3.0999999046325684,2.9700000286102295,3.0399999618530273,10898900
2024-04-17 20:00:00-04:00,3.0399999618530273,3.055000066757202,2.75,2.809999942779541,10753900
2024-04-18 20:00:00-04:00,2.7799999713897705,2.859999895095825,2.75,2.799999952316284,5848400
2024-04-21 20:00:00-04:00,2.799999952316284,2.8299999237060547,2.7300000190734863,2.75,4610300
2024-04-22 20:00:00-04:00,2.75,2.9000000953674316,2.740000009536743,2.8499999046325684,3077400
2024-04-23 20:00:00-04:00,2.859999895095825,2.9100000858306885,2.7799999713897705,2.8399999141693115,4739500
2024-04-24 20:00:00-04:00,2.76200008392334,2.8299999237060547,2.734999895095825,2.819999933242798,6332400
2024-04-25 20:00:00-04:00,2.8399999141693115,3.0199999809265137,2.799999952316284,3.0199999809265137,3072700
2024-04-28 20:00:00-04:00,3.0899999141693115,3.1500000953674316,3.0,3.049999952316284,5041400
2024-04-29 20:00:00-04:00,3.0,3.0,2.7200000286102295,2.7750000953674316,7841100
2024-04-30 20:00:00-04:00,2.7799999713897705,2.9800000190734863,2.680000066757202,2.865000009536743,5486300
2024-05-01 20:00:00-04:00,2.9000000953674316,2.9600000381469727,2.763000011444092,2.930000066757202,4778600
2024-05-02 20:00:00-04:00,2.990000009536743,3.4100000858306885,2.9600000381469727,3.2899999618530273,14778400
2024-05-05 20:00:00-04:00,3.3399999141693115,3.384999990463257,3.1600000858306885,3.3299999237060547,10782300
2024-05-06 20:00:00-04:00,3.309999942779541,3.5299999713897705,3.240000009536743,3.390000104904175,7632600
2024-05-07 20:00:00-04:00,3.2899999618530273,3.4000000953674316,3.1700000762939453,3.359999895095825,9383800
2024-05-08 20:00:00-04:00,3.140000104904175,3.6549999713897705,3.069999933242798,3.609999895095825,9727700
2024-05-09 20:00:00-04:00,3.630000114440918,3.678999900817871,3.119999885559082,3.2200000286102295,8025500
2024-05-12 20:00:00-04:00,3.140000104904175,3.4000000953674316,3.0199999809265137,3.0199999809265137,8183700
2024-05-13 20:00:00-04:00,3.049999952316284,3.200000047683716,3.0199999809265137,3.140000104904175,8670200
2024-05-14 20:00:00-04:00,3.180000066757202,3.2249999046325684,2.9100000858306885,2.9200000762939453,5374500
2024-05-15 20:00:00-04:00,2.9200000762939453,2.9800000190734863,2.759999990463257,2.7699999809265137,9635500
2024-05-16 20:00:00-04:00,2.799999952316284,2.799999952316284,2.700000047683716,2.740000009536743,6660300
2024-05-19 20:00:00-04:00,2.7200000286102295,2.7899999618530273,2.609999895095825,2.680000066757202,8210200
2024-05-20 20:00:00-04:00,2.680000066757202,2.680000066757202,2.4700000286102295,2.4800000190734863,14221600
2024-05-21 20:00:00-04:00,2.5799999237060547,2.5799999237060547,2.3399999141693115,2.5299999713897705,13614400
2024-05-22 20:00:00-04:00,2.559999942779541,2.6700000762939453,2.5,2.5799999237060547,8500400
2024-05-23 20:00:00-04:00,2.5899999141693115,2.609999895095825,2.440000057220459,2.4600000381469727,7754200
2024-05-27 20:00:00-04:00,2.4800000190734863,2.5999999046325684,2.4000000953674316,2.430000066757202,9807100
2024-05-28 20:00:00-04:00,2.4200000762939453,2.509999990463257,2.3499999046325684,2.440000057220459,11976000
2024-05-29 20:00:00-04:00,2.4100000858306885,2.559999942779541,2.390000104904175,2.4100000858306885,9978800
2024-05-30 20:00:00-04:00,2.4000000953674316,2.4590001106262207,2.359999895095825,2.390000104904175,7263900
2024-06-02 20:00:00-04:00,2.4000000953674316,2.4200000762939453,2.255000114440918,2.2699999809265137,7487500
2024-06-03 20:00:00-04:00,2.259999990463257,2.259999990463257,2.0999999046325684,2.119999885559082,8883400
2024-06-04 20:00:00-04:00,2.1500000953674316,2.359999895095825,2.119999885559082,2.3399999141693115,11043900
2024-06-05 20:00:00-04:00,2.359999895095825,2.450000047683716,2.299999952316284,2.3299999237060547,6329600
2024-06-06 20:00:00-04:00,2.2699999809265137,2.3499999046325684,2.2300000190734863,2.2799999713897705,19020100
2024-06-09 20:00:00-04:00,2.259999990463257,2.380000114440918,2.240000009536743,2.3499999046325684,4652900
