Price,Open,High,Low,Close,Volume
Ticker,MBI,MBI,MBI,MBI,MBI
Date,,,,,
2024-01-01 19:00:00-05:00,6.03000020980835,6.119999885559082,5.730000019073486,5.760000228881836,1060600
2024-01-02 19:00:00-05:00,5.699999809265137,5.880000114440918,5.519999980926514,5.53000020980835,1338100
2024-01-03 19:00:00-05:00,5.570000171661377,5.840000152587891,5.510000228881836,5.599999904632568,917700
2024-01-04 19:00:00-05:00,5.590000152587891,5.78000020980835,5.570000171661377,5.690000057220459,595900
2024-01-07 19:00:00-05:00,5.710000038146973,5.940000057220459,5.659999847412109,5.900000095367432,811500
2024-01-08 19:00:00-05:00,5.880000114440918,5.880000114440918,5.650000095367432,5.71999979019165,598800
2024-01-09 19:00:00-05:00,5.699999809265137,5.829999923706055,5.670000076293945,5.690000057220459,760100
2024-01-10 19:00:00-05:00,5.679999828338623,5.71999979019165,5.440000057220459,5.440000057220459,835100
2024-01-11 19:00:00-05:00,5.5,5.519999980926514,5.380000114440918,5.440000057220459,757900
2024-01-15 19:00:00-05:00,5.360000133514404,5.389999866485596,5.28000020980835,5.349999904632568,645500
2024-01-16 19:00:00-05:00,5.25,5.380000114440918,5.210000038146973,5.340000152587891,664300
2024-01-17 19:00:00-05:00,5.400000095367432,5.639999866485596,5.300000190734863,5.630000114440918,640800
2024-01-18 19:00:00-05:00,5.670000076293945,5.960000038146973,5.570000171661377,5.940000057220459,681300
2024-01-21 19:00:00-05:00,6.010000228881836,6.579999923706055,5.929999828338623,6.5,1091700
2024-01-22 19:00:00-05:00,6.559999942779541,6.699999809265137,6.429999828338623,6.449999809265137,692700
2024-01-23 19:00:00-05:00,6.510000228881836,6.840000152587891,6.510000228881836,6.599999904632568,931500
2024-01-24 19:00:00-05:00,6.690000057220459,6.789999961853027,6.320000171661377,6.480000019073486,449400
2024-01-25 19:00:00-05:00,6.539999961853027,6.670000076293945,6.400000095367432,6.409999847412109,341900
2024-01-28 19:00:00-05:00,6.400000095367432,6.449999809265137,6.320000171661377,6.369999885559082,265600
2024-01-29 19:00:00-05:00,6.369999885559082,6.409999847412109,6.239999771118164,6.260000228881836,353200
2024-01-30 19:00:00-05:00,6.25,6.429999828338623,6.070000171661377,6.079999923706055,596400
2024-01-31 19:00:00-05:00,6.090000152587891,6.239999771118164,5.960000038146973,6.130000114440918,582100
2024-02-01 19:00:00-05:00,6.03000020980835,6.25,6.03000020980835,6.170000076293945,427600
2024-02-04 19:00:00-05:00,6.070000171661377,6.210000038146973,5.980000019073486,6.130000114440918,476700
2024-02-05 19:00:00-05:00,6.119999885559082,6.230000019073486,6.079999923706055,6.150000095367432,390100
2024-02-06 19:00:00-05:00,6.199999809265137,6.210000038146973,6.010000228881836,6.090000152587891,318500
2024-02-07 19:00:00-05:00,6.110000133514404,6.150000095367432,5.989999771118164,6.059999942779541,375900
2024-02-08 19:00:00-05:00,6.070000171661377,6.139999866485596,6.0,6.139999866485596,316400
2024-02-11 19:00:00-05:00,6.139999866485596,6.320000171661377,6.139999866485596,6.289999961853027,483800
2024-02-12 19:00:00-05:00,6.199999809265137,6.489999771118164,6.179999828338623,6.369999885559082,890200
2024-02-13 19:00:00-05:00,6.449999809265137,6.829999923706055,6.409999847412109,6.809999942779541,534700
2024-02-14 19:00:00-05:00,6.920000076293945,6.949999809265137,6.760000228881836,6.849999904632568,377600
2024-02-15 19:00:00-05:00,6.789999961853027,6.860000133514404,6.639999866485596,6.650000095367432,404600
2024-02-19 19:00:00-05:00,6.539999961853027,6.78000020980835,6.539999961853027,6.769999980926514,357200
2024-02-20 19:00:00-05:00,6.760000228881836,6.840000152587891,6.619999885559082,6.699999809265137,310000
2024-02-21 19:00:00-05:00,6.710000038146973,6.789999961853027,6.579999923706055,6.639999866485596,382700
2024-02-22 19:00:00-05:00,6.610000133514404,6.949999809265137,6.610000133514404,6.849999904632568,349000
2024-02-25 19:00:00-05:00,6.849999904632568,6.920000076293945,6.75,6.840000152587891,279200
2024-02-26 19:00:00-05:00,6.900000095367432,7.039999961853027,6.800000190734863,6.829999923706055,316900
2024-02-27 19:00:00-05:00,6.78000020980835,7.110000133514404,6.78000020980835,6.880000114440918,782000
2024-02-28 19:00:00-05:00,6.519999980926514,7.079999923706055,6.400000095367432,6.53000020980835,1693700
2024-02-29 19:00:00-05:00,6.579999923706055,6.809999942779541,6.440000057220459,6.710000038146973,691300
2024-03-03 19:00:00-05:00,6.71999979019165,6.75,6.429999828338623,6.46999979019165,592000
2024-03-04 19:00:00-05:00,6.429999828338623,6.739999771118164,6.429999828338623,6.579999923706055,535500
2024-03-05 19:00:00-05:00,6.639999866485596,6.670000076293945,6.360000133514404,6.440000057220459,555800
2024-03-06 19:00:00-05:00,6.5,6.820000171661377,6.449999809265137,6.659999847412109,424500
2024-03-07 19:00:00-05:00,6.650000095367432,6.730000019073486,6.380000114440918,6.389999866485596,432900
2024-03-10 20:00:00-04:00,6.329999923706055,6.659999847412109,6.320000171661377,6.659999847412109,455600
2024-03-11 20:00:00-04:00,6.630000114440918,6.71999979019165,6.510000228881836,6.679999828338623,335700
2024-03-12 20:00:00-04:00,6.659999847412109,6.789999961853027,6.650000095367432,6.690000057220459,336700
