Price,Open,High,Low,Close,Volume
Ticker,EB,EB,EB,EB,EB
Date,,,,,
2024-01-01 19:00:00-05:00,8.25,8.25,7.849999904632568,8.0,1480900
2024-01-02 19:00:00-05:00,7.909999847412109,8.069999694824219,7.679999828338623,7.760000228881836,1122900
2024-01-03 19:00:00-05:00,7.809999942779541,8.079999923706055,7.760000228881836,8.0,898200
2024-01-04 19:00:00-05:00,7.900000095367432,8.069999694824219,7.889999866485596,7.929999828338623,815800
2024-01-07 19:00:00-05:00,7.940000057220459,8.170000076293945,7.849999904632568,7.989999771118164,1034200
2024-01-08 19:00:00-05:00,7.880000114440918,7.940000057220459,7.599999904632568,7.630000114440918,881000
2024-01-09 19:00:00-05:00,7.650000095367432,7.880000114440918,7.619999885559082,7.75,1573300
2024-01-10 19:00:00-05:00,7.730000019073486,7.829999923706055,7.570000171661377,7.78000020980835,912100
2024-01-11 19:00:00-05:00,7.809999942779541,7.940000057220459,7.659999847412109,7.699999809265137,785300
2024-01-15 19:00:00-05:00,7.599999904632568,7.659999847412109,7.510000228881836,7.599999904632568,1300600
2024-01-16 19:00:00-05:00,7.449999809265137,7.53000020980835,7.289999961853027,7.46999979019165,1071100
2024-01-17 19:00:00-05:00,7.570000171661377,7.650000095367432,7.409999847412109,7.630000114440918,1073500
2024-01-18 19:00:00-05:00,7.690000057220459,7.849999904632568,7.590000152587891,7.789999961853027,1040400
2024-01-21 19:00:00-05:00,7.869999885559082,7.920000076293945,7.539999961853027,7.829999923706055,1596300
2024-01-22 19:00:00-05:00,7.949999809265137,8.029999732971191,7.75,7.929999828338623,728300
2024-01-23 19:00:00-05:00,8.079999923706055,8.100000381469727,7.840000152587891,7.929999828338623,767500
2024-01-24 19:00:00-05:00,8.039999961853027,8.270000457763672,7.96999979019165,8.25,1310800
2024-01-25 19:00:00-05:00,8.25,8.399999618530273,8.1899995803833,8.279999732971191,1022400
2024-01-28 19:00:00-05:00,8.270000457763672,8.680000305175781,8.149999618530273,8.640000343322754,993900
2024-01-29 19:00:00-05:00,8.529999732971191,8.680000305175781,8.390000343322754,8.649999618530273,905800
2024-01-30 19:00:00-05:00,8.649999618530273,8.729999542236328,8.369999885559082,8.369999885559082,1631200
2024-01-31 19:00:00-05:00,8.4399995803833,8.609999656677246,8.170000076293945,8.550000190734863,1470200
2024-02-01 19:00:00-05:00,8.5,8.779999732971191,8.390000343322754,8.600000381469727,733800
2024-02-04 19:00:00-05:00,8.460000038146973,8.529999732971191,8.270000457763672,8.489999771118164,782000
2024-02-05 19:00:00-05:00,8.539999961853027,8.739999771118164,8.40999984741211,8.460000038146973,800900
2024-02-06 19:00:00-05:00,8.489999771118164,8.489999771118164,8.300000190734863,8.449999809265137,734300
2024-02-07 19:00:00-05:00,8.489999771118164,8.699999809265137,8.40999984741211,8.649999618530273,878300
2024-02-08 19:00:00-05:00,8.699999809265137,8.800000190734863,8.619999885559082,8.739999771118164,992600
2024-02-11 19:00:00-05:00,8.720000267028809,9.069999694824219,8.720000267028809,8.960000038146973,1057300
2024-02-12 19:00:00-05:00,8.579999923706055,8.789999961853027,8.4399995803833,8.550000190734863,1041300
2024-02-13 19:00:00-05:00,8.720000267028809,8.819999694824219,8.520000457763672,8.760000228881836,710900
2024-02-14 19:00:00-05:00,8.859999656677246,9.199999809265137,8.8100004196167,9.170000076293945,830600
2024-02-15 19:00:00-05:00,9.010000228881836,9.039999961853027,8.819999694824219,8.84000015258789,731400
2024-02-19 19:00:00-05:00,8.649999618530273,8.760000228881836,8.569999694824219,8.729999542236328,809900
2024-02-20 19:00:00-05:00,8.65999984741211,8.710000038146973,8.260000228881836,8.279999732971191,1222900
2024-02-21 19:00:00-05:00,8.3100004196167,8.359999656677246,8.100000381469727,8.130000114440918,921300
2024-02-22 19:00:00-05:00,8.170000076293945,8.399999618530273,8.09000015258789,8.399999618530273,1110800
2024-02-25 19:00:00-05:00,8.270000457763672,8.390000343322754,8.130000114440918,8.210000038146973,1141000
2024-02-26 19:00:00-05:00,8.319999694824219,8.460000038146973,8.170000076293945,8.319999694824219,1856300
2024-02-27 19:00:00-05:00,6.170000076293945,6.170000076293945,5.519999980926514,5.800000190734863,9889700
2024-02-28 19:00:00-05:00,5.920000076293945,5.960000038146973,5.46999979019165,5.599999904632568,3804100
2024-02-29 19:00:00-05:00,5.619999885559082,5.909999847412109,5.460000038146973,5.690000057220459,2454600
2024-03-03 19:00:00-05:00,5.630000114440918,5.789999961853027,5.329999923706055,5.360000133514404,3005000
2024-03-04 19:00:00-05:00,5.349999904632568,5.349999904632568,5.090000152587891,5.099999904632568,2612900
2024-03-05 19:00:00-05:00,5.179999828338623,5.320000171661377,5.170000076293945,5.269999980926514,3159500
2024-03-06 19:00:00-05:00,5.309999942779541,5.590000152587891,5.300000190734863,5.489999771118164,2257000
2024-03-07 19:00:00-05:00,5.570000171661377,5.690000057220459,5.440000057220459,5.449999809265137,2024900
2024-03-10 20:00:00-04:00,5.420000076293945,5.579999923706055,5.260000228881836,5.300000190734863,1840100
2024-03-11 20:00:00-04:00,5.309999942779541,5.380000114440918,5.110000133514404,5.119999885559082,2087900
2024-03-12 20:00:00-04:00,5.110000133514404,5.289999961853027,5.050000190734863,5.110000133514404,2548900
2024-03-13 20:00:00-04:00,5.510000228881836,5.78000020980835,5.440000057220459,5.559999942779541,4478600
2024-03-14 20:00:00-04:00,5.5,5.599999904632568,5.449999809265137,5.5,2485700
2024-03-17 20:00:00-04:00,5.46999979019165,5.860000133514404,5.400000095367432,5.730000019073486,3188900
2024-03-18 20:00:00-04:00,5.670000076293945,5.800000190734863,5.639999866485596,5.739999771118164,1698900
2024-03-19 20:00:00-04:00,5.619999885559082,5.809999942779541,5.599999904632568,5.760000228881836,1472300
2024-03-20 20:00:00-04:00,5.820000171661377,6.019999980926514,5.650000095367432,5.659999847412109,3438700
2024-03-21 20:00:00-04:00,5.710000038146973,5.769999980926514,5.46999979019165,5.690000057220459,2129300
2024-03-24 20:00:00-04:00,5.710000038146973,5.820000171661377,5.630000114440918,5.670000076293945,1736000
