Price,Open,High,Low,Close,Volume
Ticker,CLVT,CLVT,CLVT,CLVT,CLVT
Date,,,,,
2024-01-01 19:00:00-05:00,9.140000343322754,9.1899995803833,8.899999618530273,9.079999923706055,3596500
2024-01-02 19:00:00-05:00,8.920000076293945,8.970000267028809,8.770000457763672,8.779999732971191,5087300
2024-01-03 19:00:00-05:00,8.75,9.029999732971191,8.720000267028809,8.859999656677246,5946000
2024-01-04 19:00:00-05:00,8.760000228881836,8.970000267028809,8.65999984741211,8.670000076293945,3397900
2024-01-07 19:00:00-05:00,8.75,9.3100004196167,8.739999771118164,9.1899995803833,5707500
2024-01-08 19:00:00-05:00,9.069999694824219,9.270000457763672,9.020000457763672,9.020000457763672,4294400
2024-01-09 19:00:00-05:00,9.010000228881836,9.199999809265137,8.9399995803833,9.020000457763672,2779800
2024-01-10 19:00:00-05:00,8.949999809265137,9.039999961853027,8.800000190734863,8.970000267028809,2230900
2024-01-11 19:00:00-05:00,9.029999732971191,9.149999618530273,8.949999809265137,9.079999923706055,4492300
2024-01-15 19:00:00-05:00,8.90999984741211,9.109999656677246,8.890000343322754,9.0600004196167,4081700
2024-01-16 19:00:00-05:00,8.90999984741211,9.029999732971191,8.8100004196167,8.859999656677246,3910000
2024-01-17 19:00:00-05:00,8.949999809265137,9.050000190734863,8.90999984741211,9.029999732971191,2605800
2024-01-18 19:00:00-05:00,9.079999923706055,9.229999542236328,8.989999771118164,9.220000267028809,2327900
2024-01-21 19:00:00-05:00,9.239999771118164,9.34000015258789,9.130000114440918,9.199999809265137,3208600
2024-01-22 19:00:00-05:00,9.289999961853027,9.369999885559082,9.029999732971191,9.109999656677246,2503800
2024-01-23 19:00:00-05:00,9.239999771118164,9.239999771118164,8.84000015258789,8.880000114440918,3645900
2024-01-24 19:00:00-05:00,9.0,9.039999961853027,8.760000228881836,8.829999923706055,3351800
2024-01-25 19:00:00-05:00,8.880000114440918,9.029999732971191,8.880000114440918,8.9399995803833,2478300
2024-01-28 19:00:00-05:00,8.9399995803833,9.15999984741211,8.890000343322754,9.15999984741211,2717900
2024-01-29 19:00:00-05:00,9.149999618530273,9.220000267028809,9.09000015258789,9.149999618530273,3099400
2024-01-30 19:00:00-05:00,9.130000114440918,9.229999542236328,8.899999618530273,8.9399995803833,3898000
2024-01-31 19:00:00-05:00,8.989999771118164,9.359999656677246,8.970000267028809,9.350000381469727,3449200
2024-02-01 19:00:00-05:00,9.260000228881836,9.380000114440918,9.119999885559082,9.289999961853027,2224200
2024-02-04 19:00:00-05:00,9.149999618530273,9.229999542236328,8.979999542236328,8.989999771118164,2085700
2024-02-05 19:00:00-05:00,8.949999809265137,9.199999809265137,8.949999809265137,9.170000076293945,1587500
2024-02-06 19:00:00-05:00,9.199999809265137,9.229999542236328,9.020000457763672,9.220000267028809,1824400
2024-02-07 19:00:00-05:00,9.220000267028809,9.40999984741211,9.180000305175781,9.300000190734863,2221600
2024-02-08 19:00:00-05:00,9.300000190734863,9.460000038146973,9.270000457763672,9.420000076293945,3449100
2024-02-11 19:00:00-05:00,9.40999984741211,9.609999656677246,9.369999885559082,9.4399995803833,2431000
2024-02-12 19:00:00-05:00,9.079999923706055,9.170000076293945,8.899999618530273,8.9399995803833,4089800
2024-02-13 19:00:00-05:00,9.1899995803833,9.270000457763672,9.069999694824219,9.260000228881836,5322300
2024-02-14 19:00:00-05:00,9.380000114440918,9.449999809265137,9.079999923706055,9.100000381469727,5948500
2024-02-15 19:00:00-05:00,8.970000267028809,9.069999694824219,8.880000114440918,8.960000038146973,3040300
2024-02-19 19:00:00-05:00,8.850000381469727,9.0,8.850000381469727,8.930000305175781,3809700
2024-02-20 19:00:00-05:00,8.829999923706055,8.899999618530273,8.729999542236328,8.850000381469727,2390900
2024-02-21 19:00:00-05:00,8.890000343322754,9.020000457763672,8.800000190734863,8.960000038146973,2319700
2024-02-22 19:00:00-05:00,9.0,9.069999694824219,8.9399995803833,8.989999771118164,2367300
2024-02-25 19:00:00-05:00,8.9399995803833,9.020000457763672,8.880000114440918,8.9399995803833,3978400
2024-02-26 19:00:00-05:00,8.180000305175781,8.239999771118164,6.550000190734863,7.380000114440918,20780300
2024-02-27 19:00:00-05:00,7.269999980926514,7.300000190734863,6.880000114440918,7.070000171661377,11068900
2024-02-28 19:00:00-05:00,7.110000133514404,7.400000095367432,7.010000228881836,7.179999828338623,7173800
2024-02-29 19:00:00-05:00,7.159999847412109,7.309999942779541,6.949999809265137,7.139999866485596,7870000
2024-03-03 19:00:00-05:00,7.139999866485596,7.389999866485596,7.059999942779541,7.059999942779541,5757000
2024-03-04 19:00:00-05:00,7.050000190734863,7.110000133514404,6.960000038146973,7.010000228881836,7399300
2024-03-05 19:00:00-05:00,7.179999828338623,7.21999979019165,7.070000171661377,7.150000095367432,4545700
2024-03-06 19:00:00-05:00,7.239999771118164,7.300000190734863,7.110000133514404,7.159999847412109,2711300
