Price,Open,High,Low,Close,Volume
Ticker,OGEN,OGEN,OGEN,OGEN,OGEN
Date,,,,,
2024-01-01 19:00:00-05:00,6.0,6.800000190734863,5.710000038146973,6.78000020980835,40800
2024-01-02 19:00:00-05:00,7.389999866485596,7.739999771118164,6.78000020980835,6.840000152587891,68800
2024-01-03 19:00:00-05:00,6.679999828338623,6.690000057220459,5.559999942779541,6.059999942779541,23200
2024-01-04 19:00:00-05:00,5.869999885559082,6.199999809265137,5.690000057220459,6.139999866485596,12000
2024-01-07 19:00:00-05:00,6.139999866485596,6.139999866485596,5.789999961853027,5.789999961853027,9000
2024-01-08 19:00:00-05:00,5.619999885559082,6.239999771118164,5.619999885559082,6.070000171661377,4700
2024-01-09 19:00:00-05:00,6.079999923706055,6.420000076293945,5.75,5.75,11200
2024-01-10 19:00:00-05:00,5.730000019073486,5.949999809265137,5.659999847412109,5.880000114440918,4400
2024-01-11 19:00:00-05:00,5.960000038146973,6.260000228881836,5.960000038146973,6.059999942779541,6000
2024-01-15 19:00:00-05:00,5.809999942779541,6.119999885559082,5.539999961853027,5.849999904632568,14000
2024-01-16 19:00:00-05:00,5.650000095367432,6.21999979019165,5.5,5.730000019073486,17800
2024-01-17 19:00:00-05:00,5.630000114440918,5.630000114440918,5.03000020980835,5.050000190734863,18800
2024-01-18 19:00:00-05:00,5.0,5.099999904632568,4.730000019073486,4.800000190734863,12800
2024-01-21 19:00:00-05:00,4.789999961853027,5.019999980926514,4.739999771118164,4.940000057220459,6100
2024-01-22 19:00:00-05:00,4.849999904632568,5.269999980926514,4.789999961853027,5.150000095367432,6600
2024-01-23 19:00:00-05:00,5.139999866485596,5.139999866485596,4.760000228881836,4.900000095367432,11600
2024-01-24 19:00:00-05:00,4.949999809265137,4.949999809265137,4.75,4.75,6900
2024-01-25 19:00:00-05:00,4.71999979019165,4.920000076293945,4.71999979019165,4.800000190734863,4400
2024-01-28 19:00:00-05:00,4.75,4.75,4.650000095367432,4.650000095367432,12800
2024-01-29 19:00:00-05:00,4.699999809265137,4.699999809265137,3.450000047683716,3.4700000286102295,62600
2024-01-30 19:00:00-05:00,2.569999933242798,3.25,2.25,2.299999952316284,183500
2024-01-31 19:00:00-05:00,2.2300000190734863,2.5899999141693115,2.119999885559082,2.2899999618530273,404100
2024-02-01 19:00:00-05:00,2.4200000762939453,2.569999933242798,2.2899999618530273,2.390000104904175,54200
2024-02-04 19:00:00-05:00,2.2699999809265137,2.4800000190734863,2.0999999046325684,2.25,94600
2024-02-05 19:00:00-05:00,2.259999990463257,2.450000047683716,2.2100000381469727,2.450000047683716,39400
2024-02-06 19:00:00-05:00,2.4000000953674316,3.299999952316284,2.130000114440918,3.0399999618530273,299700
2024-02-07 19:00:00-05:00,3.049999952316284,3.9600000381469727,2.9000000953674316,3.880000114440918,103300
2024-02-08 19:00:00-05:00,3.940000057220459,3.990000009536743,3.700000047683716,3.9700000286102295,36500
2024-02-11 19:00:00-05:00,4.0,4.0,3.680000066757202,3.75,37300
2024-02-12 19:00:00-05:00,3.759999990463257,3.8299999237060547,3.140000104904175,3.319999933242798,43900
2024-02-13 19:00:00-05:00,3.259999990463257,3.6700000762939453,3.259999990463257,3.4700000286102295,28000
2024-02-14 19:00:00-05:00,3.609999895095825,3.759999990463257,3.5199999809265137,3.5999999046325684,22900
2024-02-15 19:00:00-05:00,3.690000057220459,3.690000057220459,3.559999942779541,3.619999885559082,17000
2024-02-19 19:00:00-05:00,3.5199999809265137,3.890000104904175,3.3299999237060547,3.690000057220459,37200
2024-02-20 19:00:00-05:00,3.5799999237060547,3.8399999141693115,3.2699999809265137,3.359999895095825,28500
