Price,Open,High,Low,Close,Volume
Ticker,MTSI,MTSI,MTSI,MTSI,MTSI
Date,,,,,
2024-01-01 19:00:00-05:00,91.94999694824219,92.27999877929688,88.95999908447266,90.27999877929688,409400
2024-01-02 19:00:00-05:00,89.12999725341797,89.12999725341797,84.44000244140625,85.72000122070312,642300
2024-01-03 19:00:00-05:00,83.58000183105469,83.8499984741211,81.76000213623047,82.75,558900
2024-01-04 19:00:00-05:00,82.52999877929688,83.48999786376953,81.33000183105469,81.83000183105469,454400
2024-01-07 19:00:00-05:00,82.25,84.75,82.25,84.66000366210938,288200
2024-01-08 19:00:00-05:00,83.0999984741211,84.48999786376953,83.05000305175781,83.63999938964844,179900
2024-01-09 19:00:00-05:00,83.36000061035156,84.2699966430664,81.6500015258789,84.08000183105469,340100
2024-01-10 19:00:00-05:00,83.68000030517578,84.3499984741211,82.04000091552734,83.70999908447266,196500
2024-01-11 19:00:00-05:00,84.52999877929688,84.91999816894531,82.72000122070312,84.25,376500
2024-01-15 19:00:00-05:00,84.2300033569336,86.2300033569336,84.2300033569336,86.16999816894531,329700
2024-01-16 19:00:00-05:00,85.0,85.19999694824219,83.76000213623047,85.06999969482422,250600
2024-01-17 19:00:00-05:00,87.43000030517578,89.13999938964844,87.19999694824219,88.87999725341797,383100
2024-01-18 19:00:00-05:00,90.27999877929688,90.54000091552734,88.0199966430664,90.30999755859375,334700
2024-01-21 19:00:00-05:00,91.55999755859375,92.93000030517578,91.0199966430664,92.5199966430664,270700
2024-01-22 19:00:00-05:00,93.1500015258789,93.37999725341797,91.58999633789062,91.66999816894531,404100
2024-01-23 19:00:00-05:00,92.18000030517578,92.18000030517578,89.75,89.83000183105469,499400
2024-01-24 19:00:00-05:00,91.91000366210938,91.91000366210938,89.4000015258789,89.68000030517578,509900
2024-01-25 19:00:00-05:00,89.16999816894531,89.16999816894531,87.02999877929688,87.37000274658203,415700
2024-01-28 19:00:00-05:00,87.51000213623047,89.5999984741211,87.16000366210938,89.5999984741211,445300
2024-01-29 19:00:00-05:00,88.83999633789062,89.63999938964844,87.6500015258789,88.08000183105469,299600
2024-01-30 19:00:00-05:00,87.23999786376953,88.22000122070312,85.41000366210938,86.2300033569336,725800
2024-01-31 19:00:00-05:00,84.52999877929688,86.33999633789062,81.0199966430664,84.04000091552734,1244000
2024-02-01 19:00:00-05:00,83.05999755859375,83.58999633789062,80.16000366210938,80.26000213623047,899700
2024-02-04 19:00:00-05:00,80.2699966430664,82.20999908447266,80.2699966430664,81.2699966430664,621600
2024-02-05 19:00:00-05:00,81.20999908447266,81.23999786376953,79.25,79.91999816894531,566200
2024-02-06 19:00:00-05:00,80.33999633789062,81.87000274658203,79.52999877929688,80.81999969482422,539600
2024-02-07 19:00:00-05:00,81.2699966430664,83.29000091552734,80.41000366210938,82.44999694824219,666500
2024-02-08 19:00:00-05:00,82.37000274658203,83.69000244140625,81.94000244140625,83.61000061035156,802400
2024-02-11 19:00:00-05:00,84.20999908447266,85.86000061035156,83.4000015258789,85.02999877929688,718500
2024-02-12 19:00:00-05:00,81.9800033569336,84.73999786376953,81.13999938964844,84.20999908447266,665500
2024-02-13 19:00:00-05:00,85.62999725341797,86.19000244140625,84.87999725341797,85.9000015258789,577000
2024-02-14 19:00:00-05:00,86.30000305175781,87.22000122070312,85.25,86.20999908447266,445900
2024-02-15 19:00:00-05:00,86.12000274658203,86.2699966430664,83.5999984741211,85.62999725341797,562800
2024-02-19 19:00:00-05:00,84.16000366210938,84.7699966430664,82.87999725341797,83.75,449100
2024-02-20 19:00:00-05:00,82.94000244140625,84.79000091552734,82.36000061035156,84.73999786376953,401600
2024-02-21 19:00:00-05:00,86.41000366210938,88.05999755859375,85.6500015258789,87.5199966430664,621800
2024-02-22 19:00:00-05:00,87.81999969482422,87.81999969482422,86.05000305175781,86.52999877929688,326900
2024-02-25 19:00:00-05:00,86.88999938964844,88.02999877929688,86.87999725341797,87.7300033569336,358900
2024-02-26 19:00:00-05:00,87.87999725341797,88.19999694824219,85.75,85.81999969482422,832000
2024-02-27 19:00:00-05:00,85.0,86.37999725341797,84.22000122070312,86.08999633789062,294100
2024-02-28 19:00:00-05:00,87.18000030517578,88.52999877929688,85.62999725341797,88.33000183105469,841600
2024-02-29 19:00:00-05:00,89.29000091552734,93.62999725341797,89.0,92.68000030517578,557800
2024-03-03 19:00:00-05:00,93.63999938964844,94.62000274658203,92.86000061035156,94.05000305175781,460900
2024-03-04 19:00:00-05:00,93.2300033569336,93.58999633789062,90.36000061035156,90.9000015258789,256800
2024-03-05 19:00:00-05:00,92.25,95.97000122070312,91.91000366210938,94.20999908447266,730900
2024-03-06 19:00:00-05:00,95.05999755859375,98.94000244140625,94.44999694824219,98.51000213623047,519000
2024-03-07 19:00:00-05:00,99.20999908447266,99.20999908447266,93.30999755859375,93.4800033569336,458800
2024-03-10 20:00:00-04:00,92.05000305175781,93.2300033569336,91.52999877929688,92.8499984741211,332100
2024-03-11 20:00:00-04:00,93.2699966430664,93.83000183105469,92.16999816894531,93.26000213623047,212800
2024-03-12 20:00:00-04:00,91.80999755859375,93.2699966430664,90.63999938964844,91.3499984741211,310000
2024-03-13 20:00:00-04:00,90.58000183105469,91.58999633789062,88.93000030517578,89.93000030517578,289200
2024-03-14 20:00:00-04:00,88.87999725341797,90.41999816894531,88.18000030517578,89.48999786376953,1051500
2024-03-17 20:00:00-04:00,90.86000061035156,91.70999908447266,90.05999755859375,91.08000183105469,425100
2024-03-18 20:00:00-04:00,90.33999633789062,91.12999725341797,88.31999969482422,91.0,337200
2024-03-19 20:00:00-04:00,91.3499984741211,94.6500015258789,90.36000061035156,94.25,472000
2024-03-20 20:00:00-04:00,96.63999938964844,98.41000366210938,95.51000213623047,98.27999877929688,528200
2024-03-21 20:00:00-04:00,98.04000091552734,98.68000030517578,97.19999694824219,98.06999969482422,500900
2024-03-24 20:00:00-04:00,96.77999877929688,97.93000030517578,95.1500015258789,96.80999755859375,394800
2024-03-25 20:00:00-04:00,97.80000305175781,98.62999725341797,94.33999633789062,94.94000244140625,549300
