Price,Open,High,Low,Close,Volume
Ticker,IRM,IRM,IRM,IRM,IRM
Date,,,,,
2024-01-01 19:00:00-05:00,69.9000015258789,70.05999755859375,68.44000244140625,68.62999725341797,1618200
2024-01-02 19:00:00-05:00,68.13999938964844,68.2699966430664,65.0199966430664,66.22000122070312,2568700
2024-01-03 19:00:00-05:00,66.22000122070312,67.62999725341797,66.22000122070312,66.55999755859375,1826200
2024-01-04 19:00:00-05:00,66.16000366210938,67.54000091552734,65.9000015258789,66.75,1798700
2024-01-07 19:00:00-05:00,66.75,68.05999755859375,66.66999816894531,68.05000305175781,948900
2024-01-08 19:00:00-05:00,67.47000122070312,67.79000091552734,66.95999908447266,67.13999938964844,935400
2024-01-09 19:00:00-05:00,67.19000244140625,67.44999694824219,66.80000305175781,67.18000030517578,821600
2024-01-10 19:00:00-05:00,66.83000183105469,66.93000030517578,65.66999816894531,66.25,1146700
2024-01-11 19:00:00-05:00,66.81999969482422,67.52999877929688,66.22000122070312,67.2300033569336,1384400
2024-01-15 19:00:00-05:00,66.5,66.80999755859375,65.91999816894531,66.36000061035156,1294000
2024-01-16 19:00:00-05:00,65.48999786376953,66.37000274658203,64.68000030517578,65.33999633789062,1253900
2024-01-17 19:00:00-05:00,65.36000061035156,66.13999938964844,65.01000213623047,65.94000244140625,1464800
2024-01-18 19:00:00-05:00,66.1500015258789,67.02999877929688,65.4000015258789,66.87000274658203,1355500
2024-01-21 19:00:00-05:00,67.1500015258789,67.83999633789062,66.7699966430664,67.11000061035156,1096000
2024-01-22 19:00:00-05:00,67.45999908447266,68.37000274658203,67.36000061035156,67.88999938964844,1563200
2024-01-23 19:00:00-05:00,68.55000305175781,68.68000030517578,66.9000015258789,67.01000213623047,1215900
2024-01-24 19:00:00-05:00,67.76000213623047,68.4800033569336,67.69000244140625,68.43000030517578,1277400
2024-01-25 19:00:00-05:00,68.6500015258789,68.6500015258789,67.4000015258789,67.55999755859375,1289500
2024-01-28 19:00:00-05:00,67.5,67.83999633789062,67.13999938964844,67.72000122070312,795100
2024-01-29 19:00:00-05:00,67.52999877929688,68.66999816894531,67.38999938964844,68.26000213623047,1025400
2024-01-30 19:00:00-05:00,68.48999786376953,68.80000305175781,67.19000244140625,67.5199966430664,2559000
2024-01-31 19:00:00-05:00,67.43000030517578,69.29000091552734,67.12999725341797,69.27999877929688,1409600
2024-02-01 19:00:00-05:00,68.63999938964844,69.52999877929688,67.4000015258789,69.12000274658203,1562100
2024-02-04 19:00:00-05:00,68.23999786376953,68.80999755859375,67.62999725341797,68.44999694824219,1443000
2024-02-05 19:00:00-05:00,68.41999816894531,69.37000274658203,68.05999755859375,68.95999908447266,950000
2024-02-06 19:00:00-05:00,69.23999786376953,69.2699966430664,67.66000366210938,67.81999969482422,1741500
2024-02-07 19:00:00-05:00,67.73999786376953,68.62000274658203,67.5999984741211,68.55999755859375,821000
2024-02-08 19:00:00-05:00,68.62999725341797,68.94000244140625,68.18000030517578,68.62999725341797,741700
2024-02-11 19:00:00-05:00,68.66000366210938,69.2300033569336,68.45999908447266,68.83000183105469,996000
2024-02-12 19:00:00-05:00,67.4800033569336,67.4800033569336,66.19999694824219,67.0199966430664,1348100
2024-02-13 19:00:00-05:00,67.31999969482422,67.8499984741211,66.86000061035156,67.55000305175781,893900
2024-02-14 19:00:00-05:00,68.19999694824219,69.2699966430664,68.1500015258789,69.13999938964844,1219700
2024-02-15 19:00:00-05:00,68.36000061035156,68.76000213623047,67.7699966430664,67.9800033569336,1067500
2024-02-19 19:00:00-05:00,67.48999786376953,68.47000122070312,67.08999633789062,68.41999816894531,1602700
2024-02-20 19:00:00-05:00,68.5999984741211,68.73999786376953,67.88999938964844,68.52999877929688,1499700
2024-02-21 19:00:00-05:00,70.0199966430664,73.0,70.0,72.0999984741211,3319000
2024-02-22 19:00:00-05:00,72.94000244140625,75.33000183105469,72.30999755859375,75.02999877929688,2366100
2024-02-25 19:00:00-05:00,74.93000030517578,75.72000122070312,74.5999984741211,75.37000274658203,1758900
2024-02-26 19:00:00-05:00,75.68000030517578,75.94999694824219,73.97000122070312,74.0,1473200
2024-02-27 19:00:00-05:00,73.61000061035156,75.7699966430664,73.44999694824219,75.36000061035156,1403100
2024-02-28 19:00:00-05:00,76.8499984741211,79.69999694824219,76.76000213623047,78.63999938964844,4519500
2024-02-29 19:00:00-05:00,78.16000366210938,81.18000030517578,77.7699966430664,81.02999877929688,2721400
2024-03-03 19:00:00-05:00,78.94999694824219,80.44999694824219,78.0,78.93000030517578,3094700
2024-03-04 19:00:00-05:00,78.69999694824219,79.69000244140625,78.37000274658203,78.56999969482422,1524400
2024-03-05 19:00:00-05:00,79.5199966430664,80.87000274658203,79.12000274658203,80.44000244140625,1361000
2024-03-06 19:00:00-05:00,80.55999755859375,81.05999755859375,79.66000366210938,81.0199966430664,1206100
2024-03-07 19:00:00-05:00,81.63999938964844,82.19000244140625,81.02999877929688,81.37000274658203,1492500
2024-03-10 20:00:00-04:00,81.04000091552734,81.70999908447266,80.16000366210938,80.69000244140625,1437900
2024-03-11 20:00:00-04:00,80.62000274658203,81.11000061035156,80.08000183105469,80.87000274658203,1053600
