Price,Open,High,Low,Close,Volume
Ticker,UMBF,UMBF,UMBF,UMBF,UMBF
Date,,,,,
2024-01-01 19:00:00-05:00,82.75,84.86000061035156,82.75,83.88999938964844,195400
2024-01-02 19:00:00-05:00,83.5199966430664,83.5199966430664,81.23999786376953,81.58999633789062,196400
2024-01-03 19:00:00-05:00,81.80000305175781,82.5,80.9800033569336,81.08000183105469,220200
2024-01-04 19:00:00-05:00,80.4000015258789,82.31999969482422,78.73999786376953,81.30000305175781,215100
2024-01-07 19:00:00-05:00,81.23999786376953,82.29000091552734,80.69000244140625,82.29000091552734,109100
2024-01-08 19:00:00-05:00,80.93000030517578,81.5,80.61000061035156,81.12000274658203,177200
2024-01-09 19:00:00-05:00,81.12000274658203,81.63999938964844,80.45999908447266,81.58999633789062,177400
2024-01-10 19:00:00-05:00,81.08000183105469,81.69999694824219,79.0199966430664,80.38999938964844,211400
2024-01-11 19:00:00-05:00,81.26000213623047,81.41999816894531,78.91999816894531,79.54000091552734,137500
2024-01-15 19:00:00-05:00,78.5999984741211,79.29000091552734,77.94000244140625,78.19999694824219,215200
2024-01-16 19:00:00-05:00,76.7300033569336,78.6500015258789,76.7300033569336,78.4800033569336,174700
2024-01-17 19:00:00-05:00,78.94999694824219,79.33999633789062,78.19000244140625,79.0199966430664,106700
2024-01-18 19:00:00-05:00,79.4800033569336,80.80999755859375,78.51000213623047,80.69000244140625,170900
2024-01-21 19:00:00-05:00,81.51000213623047,82.41000366210938,78.52999877929688,82.4000015258789,163200
2024-01-22 19:00:00-05:00,83.16000366210938,83.2699966430664,80.6500015258789,80.66000366210938,159400
2024-01-23 19:00:00-05:00,81.05999755859375,82.41000366210938,81.05999755859375,81.80000305175781,308500
2024-01-24 19:00:00-05:00,82.76000213623047,83.0,80.30000305175781,81.47000122070312,189200
2024-01-25 19:00:00-05:00,82.12000274658203,82.5999984741211,81.30999755859375,82.29000091552734,140300
2024-01-28 19:00:00-05:00,82.29000091552734,83.4800033569336,81.83000183105469,83.47000122070312,164200
2024-01-29 19:00:00-05:00,83.0999984741211,83.94999694824219,82.94999694824219,83.52999877929688,219800
2024-01-30 19:00:00-05:00,82.79000091552734,86.23999786376953,81.61000061035156,82.5,788200
2024-01-31 19:00:00-05:00,83.25,84.41000366210938,79.04000091552734,83.44000244140625,473200
2024-02-01 19:00:00-05:00,81.6500015258789,83.63999938964844,81.44000244140625,82.22000122070312,371400
2024-02-04 19:00:00-05:00,81.38999938964844,82.02999877929688,78.63999938964844,80.3499984741211,260000
2024-02-05 19:00:00-05:00,80.4000015258789,80.91000366210938,78.9000015258789,79.54000091552734,198700
2024-02-06 19:00:00-05:00,79.54000091552734,80.0,77.81999969482422,79.1500015258789,224200
2024-02-07 19:00:00-05:00,79.0,80.30000305175781,78.51000213623047,80.29000091552734,232400
2024-02-08 19:00:00-05:00,80.44000244140625,81.76000213623047,79.70999908447266,81.66999816894531,192000
2024-02-11 19:00:00-05:00,81.48999786376953,83.76000213623047,81.48999786376953,82.94000244140625,193100
2024-02-12 19:00:00-05:00,80.12999725341797,80.91999816894531,77.58999633789062,78.87000274658203,355200
2024-02-13 19:00:00-05:00,79.9000015258789,80.29000091552734,78.79000091552734,79.9800033569336,208300
2024-02-14 19:00:00-05:00,80.16999816894531,82.7300033569336,80.16999816894531,82.69000244140625,300400
2024-02-15 19:00:00-05:00,82.0,82.79000091552734,81.06999969482422,81.0999984741211,160600
2024-02-19 19:00:00-05:00,79.91000366210938,81.76000213623047,79.69999694824219,81.30999755859375,137400
2024-02-20 19:00:00-05:00,80.9000015258789,80.94000244140625,80.0199966430664,80.68000030517578,134700
2024-02-21 19:00:00-05:00,80.54000091552734,81.29000091552734,79.95999908447266,80.38999938964844,170000
2024-02-22 19:00:00-05:00,80.30999755859375,81.58999633789062,79.75,80.75,151700
2024-02-25 19:00:00-05:00,80.30000305175781,81.30999755859375,79.38999938964844,80.02999877929688,135300
2024-02-26 19:00:00-05:00,80.37000274658203,81.01000213623047,80.05000305175781,80.68000030517578,144400
2024-02-27 19:00:00-05:00,79.81999969482422,80.66000366210938,79.51000213623047,79.66000366210938,208500
2024-02-28 19:00:00-05:00,81.18000030517578,82.20999908447266,80.66000366210938,81.61000061035156,437500
2024-02-29 19:00:00-05:00,81.0,81.31999969482422,79.30999755859375,80.5999984741211,265900
2024-03-03 19:00:00-05:00,80.79000091552734,82.22000122070312,80.29000091552734,80.47000122070312,149500
2024-03-04 19:00:00-05:00,80.1500015258789,83.97000122070312,79.72000122070312,83.87999725341797,208100
2024-03-05 19:00:00-05:00,83.9800033569336,85.51000213623047,81.76000213623047,83.76000213623047,208300
2024-03-06 19:00:00-05:00,84.5999984741211,85.19000244140625,83.43000030517578,83.72000122070312,126000
2024-03-07 19:00:00-05:00,84.31999969482422,84.66000366210938,82.8499984741211,82.87000274658203,140900
2024-03-10 20:00:00-04:00,82.37999725341797,82.77999877929688,81.55999755859375,81.91000366210938,173400
2024-03-11 20:00:00-04:00,81.58999633789062,82.12999725341797,79.7300033569336,79.8499984741211,361100
2024-03-12 20:00:00-04:00,79.52999877929688,81.16999816894531,79.52999877929688,80.5,200000
2024-03-13 20:00:00-04:00,80.0,80.05999755859375,78.66999816894531,79.2699966430664,289300
2024-03-14 20:00:00-04:00,78.83000183105469,80.5999984741211,78.83000183105469,79.41999816894531,683700
2024-03-17 20:00:00-04:00,79.12999725341797,79.4800033569336,78.41000366210938,78.52999877929688,195900
2024-03-18 20:00:00-04:00,78.5,79.83000183105469,78.5,79.4800033569336,151200
