Price,Open,High,Low,Close,Volume
Ticker,SVC,SVC,SVC,SVC,SVC
Date,,,,,
2024-01-01 19:00:00-05:00,8.550000190734863,8.649999618530273,8.40999984741211,8.539999961853027,756500
2024-01-02 19:00:00-05:00,8.449999809265137,8.5600004196167,8.329999923706055,8.369999885559082,837100
2024-01-03 19:00:00-05:00,8.399999618530273,8.449999809265137,8.3100004196167,8.34000015258789,707000
2024-01-04 19:00:00-05:00,8.260000228881836,8.40999984741211,8.119999885559082,8.3100004196167,753400
2024-01-07 19:00:00-05:00,8.319999694824219,8.420000076293945,8.279999732971191,8.380000114440918,534900
2024-01-08 19:00:00-05:00,8.260000228881836,8.270000457763672,8.15999984741211,8.229999542236328,618600
2024-01-09 19:00:00-05:00,8.239999771118164,8.279999732971191,8.180000305175781,8.260000228881836,454300
2024-01-10 19:00:00-05:00,8.220000267028809,8.220000267028809,8.010000228881836,8.180000305175781,709900
2024-01-11 19:00:00-05:00,8.329999923706055,8.329999923706055,8.119999885559082,8.149999618530273,688500
2024-01-15 19:00:00-05:00,8.100000381469727,8.149999618530273,8.039999961853027,8.119999885559082,612000
2024-01-16 19:00:00-05:00,8.010000228881836,8.100000381469727,7.840000152587891,7.929999828338623,908000
2024-01-17 19:00:00-05:00,8.0,8.0600004196167,7.929999828338623,8.050000190734863,855500
2024-01-18 19:00:00-05:00,7.860000133514404,7.96999979019165,7.730000019073486,7.960000038146973,759400
2024-01-21 19:00:00-05:00,8.0,8.140000343322754,7.96999979019165,7.989999771118164,895800
2024-01-22 19:00:00-05:00,8.09000015258789,8.119999885559082,7.769999980926514,7.78000020980835,829500
2024-01-23 19:00:00-05:00,7.889999866485596,7.909999847412109,7.639999866485596,7.659999847412109,779000
2024-01-24 19:00:00-05:00,7.820000171661377,7.849999904632568,7.710000038146973,7.809999942779541,681500
2024-01-25 19:00:00-05:00,7.880000114440918,7.949999809265137,7.860000133514404,7.929999828338623,740500
2024-01-28 19:00:00-05:00,7.880000114440918,7.980000019073486,7.760000228881836,7.960000038146973,782900
2024-01-29 19:00:00-05:00,7.920000076293945,8.010000228881836,7.900000095367432,7.920000076293945,553200
2024-01-30 19:00:00-05:00,7.929999828338623,7.96999979019165,7.730000019073486,7.730000019073486,1069400
2024-01-31 19:00:00-05:00,7.760000228881836,7.860000133514404,7.650000095367432,7.849999904632568,751400
2024-02-01 19:00:00-05:00,7.730000019073486,7.769999980926514,7.619999885559082,7.71999979019165,688200
2024-02-04 19:00:00-05:00,7.570000171661377,7.630000114440918,7.46999979019165,7.559999942779541,656100
2024-02-05 19:00:00-05:00,7.550000190734863,7.630000114440918,7.480000019073486,7.619999885559082,378100
2024-02-06 19:00:00-05:00,7.650000095367432,7.670000076293945,7.510000228881836,7.510000228881836,387200
2024-02-07 19:00:00-05:00,7.5,7.71999979019165,7.480000019073486,7.71999979019165,572500
2024-02-08 19:00:00-05:00,7.71999979019165,7.769999980926514,7.599999904632568,7.760000228881836,580400
2024-02-11 19:00:00-05:00,7.789999961853027,7.900000095367432,7.789999961853027,7.809999942779541,768600
2024-02-12 19:00:00-05:00,7.559999942779541,7.570000171661377,7.300000190734863,7.369999885559082,1038800
2024-02-13 19:00:00-05:00,7.449999809265137,7.550000190734863,7.369999885559082,7.460000038146973,647400
2024-02-14 19:00:00-05:00,7.550000190734863,7.820000171661377,7.539999961853027,7.820000171661377,799800
2024-02-15 19:00:00-05:00,7.730000019073486,7.800000190734863,7.599999904632568,7.75,637800
2024-02-19 19:00:00-05:00,7.659999847412109,7.699999809265137,7.53000020980835,7.630000114440918,574100
2024-02-20 19:00:00-05:00,7.599999904632568,7.679999828338623,7.559999942779541,7.630000114440918,466600
2024-02-21 19:00:00-05:00,7.619999885559082,7.679999828338623,7.510000228881836,7.659999847412109,662700
2024-02-22 19:00:00-05:00,7.679999828338623,7.699999809265137,7.599999904632568,7.599999904632568,517600
2024-02-25 19:00:00-05:00,7.550000190734863,7.599999904632568,7.409999847412109,7.420000076293945,609800
2024-02-26 19:00:00-05:00,7.510000228881836,7.559999942779541,7.420000076293945,7.46999979019165,1157600
2024-02-27 19:00:00-05:00,7.369999885559082,7.670000076293945,7.340000152587891,7.639999866485596,1068200
2024-02-28 19:00:00-05:00,7.730000019073486,7.730000019073486,6.75,6.800000190734863,1853500
2024-02-29 19:00:00-05:00,6.800000190734863,6.940000057220459,6.619999885559082,6.71999979019165,1081900
2024-03-03 19:00:00-05:00,6.670000076293945,6.789999961853027,6.489999771118164,6.510000228881836,1920300
2024-03-04 19:00:00-05:00,6.46999979019165,6.610000133514404,6.380000114440918,6.400000095367432,1322400
2024-03-05 19:00:00-05:00,6.489999771118164,6.670000076293945,6.420000076293945,6.489999771118164,1000200
2024-03-06 19:00:00-05:00,6.519999980926514,6.599999904632568,6.380000114440918,6.409999847412109,1307200
2024-03-07 19:00:00-05:00,6.489999771118164,6.610000133514404,6.400000095367432,6.590000152587891,1217500
2024-03-10 20:00:00-04:00,6.590000152587891,6.650000095367432,6.409999847412109,6.420000076293945,1789200
2024-03-11 20:00:00-04:00,6.429999828338623,6.46999979019165,6.329999923706055,6.380000114440918,1225700
2024-03-12 20:00:00-04:00,6.369999885559082,6.579999923706055,6.349999904632568,6.46999979019165,1141900
2024-03-13 20:00:00-04:00,6.5,6.550000190734863,6.309999942779541,6.389999866485596,1231500
2024-03-14 20:00:00-04:00,6.369999885559082,6.630000114440918,6.369999885559082,6.510000228881836,9337500
2024-03-17 20:00:00-04:00,6.480000019073486,6.559999942779541,6.369999885559082,6.460000038146973,942300
2024-03-18 20:00:00-04:00,6.440000057220459,6.630000114440918,6.409999847412109,6.579999923706055,1055200
2024-03-19 20:00:00-04:00,6.550000190734863,6.75,6.53000020980835,6.690000057220459,722000
2024-03-20 20:00:00-04:00,6.690000057220459,6.840000152587891,6.690000057220459,6.829999923706055,987400
2024-03-21 20:00:00-04:00,6.840000152587891,6.840000152587891,6.579999923706055,6.579999923706055,1016100
2024-03-24 20:00:00-04:00,6.619999885559082,6.710000038146973,6.53000020980835,6.53000020980835,671900
2024-03-25 20:00:00-04:00,6.579999923706055,6.590000152587891,6.429999828338623,6.519999980926514,960700
2024-03-26 20:00:00-04:00,6.610000133514404,6.769999980926514,6.610000133514404,6.71999979019165,965000
2024-03-27 20:00:00-04:00,6.739999771118164,6.840000152587891,6.699999809265137,6.78000020980835,907800
2024-03-31 20:00:00-04:00,6.829999923706055,6.829999923706055,6.670000076293945,6.75,687000
2024-04-01 20:00:00-04:00,6.670000076293945,6.670000076293945,6.559999942779541,6.599999904632568,1148500
2024-04-02 20:00:00-04:00,6.590000152587891,6.599999904632568,6.489999771118164,6.53000020980835,868100
2024-04-03 20:00:00-04:00,6.579999923706055,6.71999979019165,6.489999771118164,6.510000228881836,997100
2024-04-04 20:00:00-04:00,6.510000228881836,6.650000095367432,6.480000019073486,6.599999904632568,993200
2024-04-07 20:00:00-04:00,6.619999885559082,6.78000020980835,6.590000152587891,6.730000019073486,638400
2024-04-08 20:00:00-04:00,6.739999771118164,6.849999904632568,6.699999809265137,6.78000020980835,793500
2024-04-09 20:00:00-04:00,6.619999885559082,6.630000114440918,6.409999847412109,6.449999809265137,923000
2024-04-10 20:00:00-04:00,6.5,6.579999923706055,6.409999847412109,6.539999961853027,917700
2024-04-11 20:00:00-04:00,6.510000228881836,6.570000171661377,6.420000076293945,6.480000019073486,785600
2024-04-14 20:00:00-04:00,6.489999771118164,6.550000190734863,6.409999847412109,6.440000057220459,774400
2024-04-15 20:00:00-04:00,6.440000057220459,6.440000057220459,6.309999942779541,6.329999923706055,1158200
2024-04-16 20:00:00-04:00,6.369999885559082,6.400000095367432,6.090000152587891,6.099999904632568,869300
2024-04-17 20:00:00-04:00,6.150000095367432,6.170000076293945,6.090000152587891,6.139999866485596,1197800
2024-04-18 20:00:00-04:00,5.940000057220459,6.03000020980835,5.920000076293945,5.980000019073486,1086500
2024-04-21 20:00:00-04:00,6.0,6.159999847412109,5.96999979019165,6.130000114440918,832000
2024-04-22 20:00:00-04:00,6.110000133514404,6.420000076293945,6.110000133514404,6.400000095367432,907500
