Price,Open,High,Low,Close,Volume
Ticker,RBB,RBB,RBB,RBB,RBB
Date,,,,,
2024-01-01 19:00:00-05:00,18.75,19.5,18.75,19.139999389648438,51100
2024-01-02 19:00:00-05:00,18.979999542236328,18.979999542236328,18.299999237060547,18.389999389648438,36000
2024-01-03 19:00:00-05:00,18.440000534057617,18.719999313354492,18.309999465942383,18.31999969482422,24400
2024-01-04 19:00:00-05:00,18.09000015258789,18.8700008392334,18.09000015258789,18.540000915527344,146800
2024-01-07 19:00:00-05:00,18.43000030517578,18.600000381469727,18.040000915527344,18.200000762939453,28500
2024-01-08 19:00:00-05:00,18.06999969482422,18.229999542236328,17.719999313354492,17.84000015258789,34000
2024-01-09 19:00:00-05:00,17.739999771118164,17.969999313354492,17.68000030517578,17.950000762939453,31000
2024-01-10 19:00:00-05:00,17.75,17.780000686645508,17.440000534057617,17.739999771118164,27200
2024-01-11 19:00:00-05:00,18.0,18.0,17.239999771118164,17.600000381469727,118000
2024-01-15 19:00:00-05:00,17.200000762939453,17.665000915527344,17.110000610351562,17.5,33600
2024-01-16 19:00:00-05:00,17.049999237060547,17.639999389648438,17.049999237060547,17.549999237060547,28900
2024-01-17 19:00:00-05:00,17.329999923706055,17.6299991607666,17.329999923706055,17.6299991607666,19400
2024-01-18 19:00:00-05:00,17.799999237060547,17.799999237060547,17.440000534057617,17.5,55900
2024-01-21 19:00:00-05:00,17.75,18.079999923706055,17.6299991607666,18.079999923706055,36700
2024-01-22 19:00:00-05:00,19.989999771118164,19.989999771118164,18.309999465942383,18.440000534057617,149600
2024-01-23 19:00:00-05:00,18.790000915527344,18.920000076293945,18.420000076293945,18.65999984741211,56500
2024-01-24 19:00:00-05:00,18.989999771118164,18.989999771118164,17.979999542236328,18.479999542236328,41300
2024-01-25 19:00:00-05:00,18.670000076293945,18.889999389648438,18.270000457763672,18.75,31600
2024-01-28 19:00:00-05:00,18.84000015258789,19.0,18.6299991607666,18.979999542236328,31300
2024-01-29 19:00:00-05:00,18.770000457763672,18.770000457763672,18.594999313354492,18.649999618530273,12200
2024-01-30 19:00:00-05:00,18.149999618530273,18.489999771118164,17.690000534057617,17.690000534057617,59400
2024-01-31 19:00:00-05:00,17.68000030517578,18.0,16.8799991607666,17.809999465942383,59200
2024-02-01 19:00:00-05:00,17.489999771118164,17.920000076293945,17.489999771118164,17.6200008392334,35700
2024-02-04 19:00:00-05:00,17.450000762939453,17.579999923706055,17.020000457763672,17.270000457763672,26100
2024-02-05 19:00:00-05:00,17.270000457763672,17.350000381469727,16.8799991607666,17.350000381469727,37600
2024-02-06 19:00:00-05:00,17.290000915527344,17.350000381469727,16.489999771118164,17.190000534057617,64600
2024-02-07 19:00:00-05:00,17.34000015258789,17.6299991607666,17.190000534057617,17.459999084472656,25500
2024-02-08 19:00:00-05:00,17.632999420166016,17.90999984741211,17.489999771118164,17.8700008392334,26900
2024-02-11 19:00:00-05:00,17.809999465942383,18.329999923706055,17.809999465942383,18.020000457763672,59400
2024-02-12 19:00:00-05:00,17.25,17.43000030517578,16.915000915527344,17.309999465942383,84500
2024-02-13 19:00:00-05:00,17.56999969482422,17.8799991607666,17.239999771118164,17.829999923706055,34500
2024-02-14 19:00:00-05:00,18.0,18.59000015258789,18.0,18.489999771118164,74600
2024-02-15 19:00:00-05:00,18.40999984741211,18.579999923706055,18.030000686645508,18.079999923706055,25100
2024-02-19 19:00:00-05:00,17.739999771118164,18.170000076293945,17.549999237060547,17.68000030517578,22700
2024-02-20 19:00:00-05:00,17.475000381469727,17.670000076293945,17.219999313354492,17.540000915527344,23200
2024-02-21 19:00:00-05:00,17.450000762939453,17.635000228881836,17.200000762939453,17.34000015258789,20800
2024-02-22 19:00:00-05:00,17.485000610351562,17.65999984741211,17.200000762939453,17.299999237060547,19200
2024-02-25 19:00:00-05:00,17.15999984741211,17.329999923706055,17.020000457763672,17.149999618530273,17300
2024-02-26 19:00:00-05:00,17.264999389648438,17.375,16.700000762939453,16.780000686645508,41200
2024-02-27 19:00:00-05:00,16.68000030517578,17.010000228881836,16.610000610351562,16.709999084472656,18900
2024-02-28 19:00:00-05:00,17.459999084472656,17.610000610351562,16.969999313354492,17.219999313354492,103700
2024-02-29 19:00:00-05:00,17.260000228881836,17.454999923706055,16.8799991607666,17.270000457763672,22000
2024-03-03 19:00:00-05:00,17.3799991607666,17.670000076293945,16.93000030517578,17.15999984741211,22200
2024-03-04 19:00:00-05:00,17.264999389648438,17.579999923706055,17.264999389648438,17.3700008392334,21900
2024-03-05 19:00:00-05:00,17.5,17.68000030517578,16.920000076293945,17.600000381469727,46500
2024-03-06 19:00:00-05:00,17.799999237060547,17.993999481201172,17.490999221801758,17.68000030517578,19100
2024-03-07 19:00:00-05:00,17.950000762939453,17.985000610351562,17.540000915527344,17.670000076293945,21400
2024-03-10 20:00:00-04:00,17.479999542236328,17.56999969482422,17.110000610351562,17.40999984741211,20700
2024-03-11 20:00:00-04:00,17.360000610351562,17.424999237060547,17.079999923706055,17.31999969482422,16600
2024-03-12 20:00:00-04:00,17.200000762939453,17.290000915527344,16.979999542236328,17.200000762939453,22600
2024-03-13 20:00:00-04:00,17.06999969482422,17.110000610351562,16.780000686645508,16.799999237060547,56300
2024-03-14 20:00:00-04:00,16.68000030517578,17.200000762939453,16.68000030517578,17.15999984741211,141400
2024-03-17 20:00:00-04:00,17.09000015258789,17.40999984741211,16.860000610351562,16.889999389648438,32600
2024-03-18 20:00:00-04:00,16.899999618530273,17.149999618530273,16.8799991607666,16.950000762939453,37200
2024-03-19 20:00:00-04:00,16.81999969482422,17.850000381469727,16.780000686645508,17.75,35500
2024-03-20 20:00:00-04:00,17.770000457763672,18.06999969482422,17.479999542236328,17.950000762939453,61900
2024-03-21 20:00:00-04:00,18.059999465942383,18.059999465942383,17.420000076293945,17.440000534057617,21500
2024-03-24 20:00:00-04:00,17.43000030517578,17.68000030517578,17.40999984741211,17.40999984741211,20900
2024-03-25 20:00:00-04:00,17.6299991607666,17.700000762939453,17.290000915527344,17.290000915527344,16100
2024-03-26 20:00:00-04:00,17.450000762939453,17.950000762939453,17.44499969482422,17.899999618530273,48600
2024-03-27 20:00:00-04:00,17.790000915527344,18.09000015258789,17.610000610351562,18.010000228881836,46600
2024-03-31 20:00:00-04:00,17.780000686645508,17.790000915527344,17.420000076293945,17.459999084472656,17500
2024-04-01 20:00:00-04:00,17.209999084472656,17.260000228881836,16.979999542236328,17.09000015258789,20000
2024-04-02 20:00:00-04:00,17.079999923706055,17.454999923706055,17.010000228881836,17.350000381469727,31100
2024-04-03 20:00:00-04:00,17.639999389648438,18.079999923706055,17.59000015258789,17.68000030517578,36100
2024-04-04 20:00:00-04:00,17.459999084472656,17.65999984741211,17.459999084472656,17.459999084472656,18900
2024-04-07 20:00:00-04:00,17.969999313354492,17.969999313354492,17.514999389648438,17.600000381469727,31200
2024-04-08 20:00:00-04:00,17.780000686645508,17.780000686645508,17.399999618530273,17.399999618530273,17400
2024-04-09 20:00:00-04:00,16.940000534057617,17.170000076293945,16.540000915527344,16.809999465942383,48800
2024-04-10 20:00:00-04:00,16.8799991607666,17.079999923706055,16.68000030517578,17.020000457763672,53700
2024-04-11 20:00:00-04:00,16.860000610351562,17.149999618530273,16.809999465942383,17.09000015258789,29700
2024-04-14 20:00:00-04:00,17.040000915527344,17.264999389648438,16.81999969482422,16.920000076293945,17700
2024-04-15 20:00:00-04:00,16.760000228881836,16.979999542236328,16.610000610351562,16.770000457763672,27800
2024-04-16 20:00:00-04:00,16.93000030517578,16.969999313354492,16.649999618530273,16.649999618530273,29500
2024-04-17 20:00:00-04:00,16.709999084472656,17.075000762939453,16.709999084472656,16.950000762939453,44100
2024-04-18 20:00:00-04:00,16.81999969482422,17.844999313354492,16.81999969482422,17.829999923706055,59000
2024-04-21 20:00:00-04:00,17.760000228881836,18.469999313354492,17.65999984741211,18.260000228881836,64000
2024-04-22 20:00:00-04:00,18.299999237060547,18.59000015258789,18.079999923706055,18.25,49900
2024-04-23 20:00:00-04:00,17.959999084472656,18.5,17.959999084472656,18.5,55900
2024-04-24 20:00:00-04:00,18.3700008392334,18.639999389648438,17.790000915527344,18.06999969482422,59100
2024-04-25 20:00:00-04:00,18.360000610351562,18.360000610351562,17.950000762939453,18.05500030517578,31200
2024-04-28 20:00:00-04:00,18.18000030517578,18.20400047302246,17.75,17.799999237060547,65100
2024-04-29 20:00:00-04:00,17.40999984741211,17.8799991607666,17.40999984741211,17.760000228881836,38600
2024-04-30 20:00:00-04:00,17.850000381469727,18.1299991607666,17.760000228881836,17.889999389648438,59500
2024-05-01 20:00:00-04:00,17.94499969482422,18.280000686645508,17.94499969482422,18.1200008392334,55600
