Price,Open,High,Low,Close,Volume
Ticker,CBT,CBT,CBT,CBT,CBT
Date,,,,,
2024-01-01 19:00:00-05:00,82.81999969482422,84.06999969482422,82.5199966430664,82.95999908447266,236100
2024-01-02 19:00:00-05:00,82.30999755859375,82.30999755859375,78.36000061035156,78.80000305175781,271400
2024-01-03 19:00:00-05:00,78.69999694824219,78.80000305175781,77.43000030517578,77.66999816894531,390400
2024-01-04 19:00:00-05:00,77.33000183105469,78.16000366210938,76.88999938964844,77.51000213623047,283600
2024-01-07 19:00:00-05:00,76.3499984741211,77.33999633789062,75.33999633789062,77.26000213623047,306100
2024-01-08 19:00:00-05:00,76.1500015258789,76.1500015258789,74.94000244140625,76.0,310200
2024-01-09 19:00:00-05:00,75.54000091552734,76.91999816894531,75.30999755859375,76.81999969482422,273100
2024-01-10 19:00:00-05:00,76.58999633789062,77.05999755859375,75.08000183105469,76.12999725341797,294400
2024-01-11 19:00:00-05:00,77.37999725341797,77.58999633789062,75.70999908447266,76.23999786376953,170300
2024-01-15 19:00:00-05:00,75.69999694824219,75.7300033569336,73.93000030517578,74.4000015258789,275000
2024-01-16 19:00:00-05:00,73.33999633789062,73.91000366210938,73.05000305175781,73.7300033569336,169000
2024-01-17 19:00:00-05:00,74.19999694824219,74.70999908447266,73.12999725341797,74.66999816894531,201700
2024-01-18 19:00:00-05:00,74.8499984741211,75.02999877929688,73.37999725341797,74.77999877929688,174600
2024-01-21 19:00:00-05:00,75.2699966430664,76.06999969482422,74.94000244140625,75.37000274658203,171300
2024-01-22 19:00:00-05:00,76.29000091552734,76.29000091552734,74.1500015258789,74.44000244140625,271000
2024-01-23 19:00:00-05:00,75.37000274658203,75.5999984741211,73.05000305175781,73.11000061035156,233200
2024-01-24 19:00:00-05:00,74.20999908447266,74.27999877929688,73.05000305175781,73.72000122070312,262800
2024-01-25 19:00:00-05:00,74.56999969482422,74.5999984741211,73.4800033569336,73.55999755859375,239900
2024-01-28 19:00:00-05:00,73.5,74.63999938964844,72.9000015258789,74.5999984741211,246600
2024-01-29 19:00:00-05:00,74.02999877929688,74.47000122070312,73.16999816894531,73.81999969482422,193900
2024-01-30 19:00:00-05:00,73.8499984741211,73.9800033569336,71.9000015258789,72.0999984741211,346800
2024-01-31 19:00:00-05:00,72.66000366210938,73.2300033569336,71.56999969482422,73.18000030517578,312300
2024-02-01 19:00:00-05:00,71.94000244140625,73.18000030517578,71.01000213623047,72.55000305175781,407300
2024-02-04 19:00:00-05:00,71.2699966430664,71.91999816894531,70.62999725341797,71.13999938964844,480300
2024-02-05 19:00:00-05:00,71.7699966430664,77.05999755859375,71.7699966430664,76.7300033569336,778100
2024-02-06 19:00:00-05:00,76.75,78.04000091552734,75.98999786376953,77.58000183105469,448400
2024-02-07 19:00:00-05:00,77.76000213623047,80.12000274658203,77.20999908447266,80.06999969482422,398700
2024-02-08 19:00:00-05:00,79.94000244140625,80.05000305175781,78.29000091552734,79.8499984741211,394800
2024-02-11 19:00:00-05:00,80.05000305175781,82.08000183105469,79.73999786376953,81.80000305175781,329700
