Price,Open,High,Low,Close,Volume
Ticker,NGS,NGS,NGS,NGS,NGS
Date,,,,,
2024-01-01 19:00:00-05:00,16.079999923706055,16.079999923706055,15.279999732971191,15.65999984741211,62800
2024-01-02 19:00:00-05:00,15.630000114440918,15.630000114440918,15.010000228881836,15.220000267028809,58700
2024-01-03 19:00:00-05:00,15.420000076293945,15.710000038146973,15.020000457763672,15.420000076293945,55300
2024-01-04 19:00:00-05:00,15.65999984741211,16.1299991607666,15.199999809265137,15.930000305175781,67200
2024-01-07 19:00:00-05:00,15.789999961853027,15.789999961853027,15.3100004196167,15.489999771118164,49900
2024-01-08 19:00:00-05:00,15.569999694824219,15.569999694824219,14.970000267028809,15.149999618530273,44900
2024-01-09 19:00:00-05:00,15.149999618530273,15.170000076293945,14.5600004196167,14.670000076293945,30500
2024-01-10 19:00:00-05:00,14.729999542236328,14.729999542236328,14.15999984741211,14.289999961853027,57700
2024-01-11 19:00:00-05:00,14.359999656677246,14.569999694824219,13.920000076293945,14.050000190734863,81800
2024-01-15 19:00:00-05:00,14.100000381469727,14.270000457763672,13.739999771118164,14.0600004196167,51600
2024-01-16 19:00:00-05:00,13.819999694824219,13.989999771118164,13.699999809265137,13.880000114440918,38800
2024-01-17 19:00:00-05:00,13.779999732971191,14.260000228881836,13.779999732971191,14.239999771118164,30600
2024-01-18 19:00:00-05:00,14.399999618530273,14.859999656677246,14.369999885559082,14.760000228881836,42200
2024-01-21 19:00:00-05:00,14.869999885559082,15.34000015258789,14.619999885559082,15.180000305175781,39100
2024-01-22 19:00:00-05:00,15.050000190734863,15.359999656677246,14.890000343322754,14.899999618530273,37800
2024-01-23 19:00:00-05:00,14.869999885559082,15.020000457763672,14.609999656677246,15.020000457763672,20600
2024-01-24 19:00:00-05:00,15.239999771118164,15.579999923706055,14.800000190734863,15.579999923706055,23400
2024-01-25 19:00:00-05:00,15.470000267028809,15.529999732971191,14.920000076293945,15.529999732971191,25400
2024-01-28 19:00:00-05:00,15.600000381469727,15.600000381469727,15.170000076293945,15.399999618530273,18100
2024-01-29 19:00:00-05:00,15.1899995803833,15.470000267028809,15.029999732971191,15.140000343322754,16700
2024-01-30 19:00:00-05:00,15.119999885559082,15.119999885559082,14.510000228881836,14.619999885559082,49600
2024-01-31 19:00:00-05:00,14.649999618530273,14.930000305175781,14.270000457763672,14.850000381469727,43700
2024-02-01 19:00:00-05:00,14.670000076293945,14.8100004196167,14.260000228881836,14.680000305175781,33600
2024-02-04 19:00:00-05:00,14.5,14.539999961853027,14.390000343322754,14.430000305175781,27500
2024-02-05 19:00:00-05:00,14.59000015258789,14.779999732971191,14.300000190734863,14.510000228881836,29400
2024-02-06 19:00:00-05:00,14.3100004196167,14.539999961853027,14.09000015258789,14.300000190734863,21000
2024-02-07 19:00:00-05:00,14.329999923706055,15.0,14.319999694824219,14.899999618530273,20600
2024-02-08 19:00:00-05:00,14.880000114440918,14.989999771118164,14.539999961853027,14.850000381469727,31800
2024-02-11 19:00:00-05:00,14.779999732971191,15.420000076293945,14.779999732971191,15.239999771118164,35800
2024-02-12 19:00:00-05:00,15.779999732971191,15.779999732971191,14.420000076293945,14.729999542236328,50100
2024-02-13 19:00:00-05:00,14.630000114440918,14.789999961853027,14.380000114440918,14.789999961853027,31900
2024-02-14 19:00:00-05:00,14.6899995803833,15.300000190734863,14.6899995803833,15.260000228881836,20000
2024-02-15 19:00:00-05:00,15.220000267028809,15.579999923706055,15.020000457763672,15.449999809265137,36100
2024-02-19 19:00:00-05:00,15.270000457763672,15.890000343322754,15.199999809265137,15.600000381469727,48700
2024-02-20 19:00:00-05:00,15.470000267028809,16.40999984741211,15.369999885559082,16.049999237060547,39900
2024-02-21 19:00:00-05:00,16.0,16.0,15.140000343322754,15.579999923706055,43100
2024-02-22 19:00:00-05:00,15.369999885559082,15.9399995803833,15.3100004196167,15.9399995803833,25800
2024-02-25 19:00:00-05:00,15.739999771118164,16.290000915527344,15.59000015258789,16.0,38000
2024-02-26 19:00:00-05:00,16.100000381469727,16.610000610351562,15.880000114440918,16.549999237060547,34800
2024-02-27 19:00:00-05:00,16.399999618530273,16.8700008392334,16.31999969482422,16.389999389648438,43200
2024-02-28 19:00:00-05:00,16.469999313354492,16.899999618530273,16.420000076293945,16.729999542236328,27600
2024-02-29 19:00:00-05:00,16.700000762939453,17.469999313354492,16.700000762939453,17.209999084472656,38200
2024-03-03 19:00:00-05:00,17.31999969482422,18.0,17.290000915527344,17.709999084472656,69000
2024-03-04 19:00:00-05:00,17.770000457763672,17.989999771118164,17.549999237060547,17.729999542236328,47800
2024-03-05 19:00:00-05:00,17.8700008392334,18.360000610351562,17.719999313354492,17.780000686645508,76400
2024-03-06 19:00:00-05:00,17.780000686645508,17.959999084472656,17.610000610351562,17.68000030517578,40600
2024-03-07 19:00:00-05:00,17.670000076293945,17.93000030517578,17.15999984741211,17.43000030517578,39800
2024-03-10 20:00:00-04:00,17.25,17.579999923706055,16.889999389648438,17.25,42700
2024-03-11 20:00:00-04:00,17.049999237060547,17.59000015258789,17.049999237060547,17.360000610351562,42200
2024-03-12 20:00:00-04:00,17.68000030517578,18.030000686645508,17.489999771118164,17.799999237060547,39200
2024-03-13 20:00:00-04:00,17.81999969482422,17.979999542236328,17.59000015258789,17.739999771118164,38300
2024-03-14 20:00:00-04:00,17.90999984741211,18.15999984741211,17.450000762939453,17.59000015258789,89500
2024-03-17 20:00:00-04:00,17.600000381469727,17.670000076293945,16.93000030517578,16.93000030517578,47600
2024-03-18 20:00:00-04:00,16.8700008392334,17.809999465942383,16.8700008392334,17.770000457763672,45500
2024-03-19 20:00:00-04:00,17.760000228881836,18.170000076293945,17.459999084472656,18.170000076293945,54600
2024-03-20 20:00:00-04:00,18.389999389648438,18.389999389648438,17.920000076293945,18.31999969482422,37000
2024-03-21 20:00:00-04:00,18.399999618530273,18.719999313354492,18.25,18.59000015258789,39400
2024-03-24 20:00:00-04:00,18.68000030517578,19.639999389648438,18.25,19.350000381469727,109500
2024-03-25 20:00:00-04:00,19.459999084472656,19.709999084472656,19.0,19.68000030517578,91600
2024-03-26 20:00:00-04:00,19.68000030517578,20.149999618530273,19.229999542236328,19.760000228881836,55200
2024-03-27 20:00:00-04:00,19.809999465942383,19.920000076293945,19.18000030517578,19.43000030517578,52900
2024-03-31 20:00:00-04:00,19.6200008392334,20.360000610351562,19.34000015258789,20.25,183000
2024-04-01 20:00:00-04:00,20.5,22.84000015258789,20.489999771118164,22.770000457763672,231400
2024-04-02 20:00:00-04:00,23.0,23.969999313354492,22.56999969482422,23.139999389648438,257800
2024-04-03 20:00:00-04:00,23.25,24.06999969482422,23.0,23.549999237060547,142700
2024-04-04 20:00:00-04:00,23.989999771118164,24.389999389648438,23.010000228881836,23.6200008392334,127900
2024-04-07 20:00:00-04:00,23.639999389648438,23.809999465942383,23.059999465942383,23.459999084472656,131200
2024-04-08 20:00:00-04:00,23.34000015258789,23.420000076293945,22.709999084472656,23.1200008392334,96300
2024-04-09 20:00:00-04:00,22.8700008392334,23.209999084472656,22.219999313354492,22.860000610351562,77600
2024-04-10 20:00:00-04:00,22.790000915527344,23.510000228881836,22.790000915527344,23.389999389648438,58200
2024-04-11 20:00:00-04:00,23.56999969482422,23.780000686645508,23.31999969482422,23.520000457763672,86200
2024-04-14 20:00:00-04:00,23.729999542236328,24.239999771118164,23.329999923706055,23.959999084472656,119300
2024-04-15 20:00:00-04:00,24.010000228881836,24.100000381469727,22.520000457763672,23.420000076293945,144200
2024-04-16 20:00:00-04:00,23.329999923706055,23.75,22.690000534057617,23.18000030517578,78800
2024-04-17 20:00:00-04:00,23.350000381469727,23.899999618530273,22.649999618530273,23.3799991607666,131600
2024-04-18 20:00:00-04:00,23.139999389648438,23.829999923706055,23.1200008392334,23.389999389648438,62300
2024-04-21 20:00:00-04:00,23.079999923706055,24.139999389648438,22.950000762939453,23.729999542236328,86200
2024-04-22 20:00:00-04:00,23.940000534057617,24.450000762939453,23.790000915527344,24.209999084472656,85100
2024-04-23 20:00:00-04:00,24.3799991607666,24.899999618530273,23.889999389648438,24.270000457763672,103700
2024-04-24 20:00:00-04:00,24.25,24.280000686645508,23.93000030517578,24.170000076293945,47200
2024-04-25 20:00:00-04:00,24.0,24.059999465942383,23.1299991607666,23.790000915527344,101500
2024-04-28 20:00:00-04:00,23.670000076293945,24.219999313354492,23.440000534057617,23.649999618530273,93300
2024-04-29 20:00:00-04:00,23.600000381469727,23.649999618530273,22.079999923706055,22.079999923706055,95700
2024-04-30 20:00:00-04:00,22.110000610351562,22.719999313354492,21.8799991607666,22.440000534057617,65100
2024-05-01 20:00:00-04:00,22.549999237060547,22.93000030517578,22.350000381469727,22.440000534057617,45100
2024-05-02 20:00:00-04:00,22.75,22.75,22.31999969482422,22.389999389648438,37700
2024-05-05 20:00:00-04:00,22.34000015258789,23.34000015258789,22.34000015258789,23.030000686645508,61700
2024-05-06 20:00:00-04:00,23.200000762939453,23.530000686645508,23.06999969482422,23.100000381469727,55300
2024-05-07 20:00:00-04:00,23.239999771118164,23.739999771118164,23.18000030517578,23.360000610351562,54700
2024-05-08 20:00:00-04:00,23.389999389648438,23.8700008392334,23.100000381469727,23.510000228881836,37000
2024-05-09 20:00:00-04:00,23.690000534057617,23.690000534057617,22.829999923706055,23.0,40600
2024-05-12 20:00:00-04:00,22.940000534057617,23.0,22.520000457763672,22.520000457763672,43300
2024-05-13 20:00:00-04:00,22.440000534057617,22.950000762939453,22.219999313354492,22.450000762939453,50500
2024-05-14 20:00:00-04:00,22.450000762939453,23.25,22.0,23.25,59200
2024-05-15 20:00:00-04:00,23.809999465942383,25.239999771118164,23.170000076293945,23.889999389648438,102900
2024-05-16 20:00:00-04:00,24.0,24.229999542236328,23.709999084472656,23.75,48800
2024-05-19 20:00:00-04:00,23.780000686645508,24.020000457763672,23.149999618530273,23.280000686645508,83000
2024-05-20 20:00:00-04:00,23.190000534057617,23.260000228881836,22.600000381469727,22.65999984741211,59000
2024-05-21 20:00:00-04:00,22.600000381469727,22.600000381469727,20.969999313354492,21.479999542236328,91300
2024-05-22 20:00:00-04:00,21.15999984741211,21.920000076293945,21.15999984741211,21.90999984741211,82000
2024-05-23 20:00:00-04:00,22.040000915527344,22.190000534057617,21.5,21.829999923706055,39500
2024-05-27 20:00:00-04:00,21.850000381469727,22.15999984741211,21.5,21.68000030517578,71500
2024-05-28 20:00:00-04:00,21.450000762939453,21.690000534057617,21.09000015258789,21.209999084472656,44200
2024-05-29 20:00:00-04:00,21.040000915527344,21.8799991607666,21.040000915527344,21.520000457763672,36800
2024-05-30 20:00:00-04:00,21.540000915527344,21.829999923706055,21.1200008392334,21.760000228881836,24800
2024-06-02 20:00:00-04:00,21.93000030517578,21.93000030517578,20.489999771118164,20.8700008392334,111900
2024-06-03 20:00:00-04:00,20.84000015258789,20.84000015258789,20.100000381469727,20.770000457763672,58900
2024-06-04 20:00:00-04:00,20.729999542236328,20.889999389648438,20.3700008392334,20.479999542236328,53300
2024-06-05 20:00:00-04:00,20.290000915527344,20.510000228881836,20.010000228881836,20.280000686645508,58100
2024-06-06 20:00:00-04:00,20.200000762939453,20.399999618530273,20.040000915527344,20.09000015258789,27400
