Price,Open,High,Low,Close,Volume
Ticker,OKE,OKE,OKE,OKE,OKE
Date,,,,,
2024-01-01 19:00:00-05:00,70.54000091552734,71.44000244140625,70.44999694824219,71.0199966430664,2854400
2024-01-02 19:00:00-05:00,70.91000366210938,72.13999938964844,70.69999694824219,71.73999786376953,3016300
2024-01-03 19:00:00-05:00,72.05000305175781,72.5199966430664,70.73999786376953,70.87000274658203,2993300
2024-01-04 19:00:00-05:00,71.12999725341797,71.9000015258789,71.01000213623047,71.58999633789062,2775500
2024-01-07 19:00:00-05:00,70.52999877929688,71.31999969482422,69.94999694824219,71.2699966430664,2249300
2024-01-08 19:00:00-05:00,71.0,71.05999755859375,70.22000122070312,70.38999938964844,2316300
2024-01-09 19:00:00-05:00,70.7699966430664,71.2699966430664,70.19000244140625,70.86000061035156,2850200
2024-01-10 19:00:00-05:00,70.93000030517578,71.0,69.30999755859375,70.12000274658203,3809000
2024-01-11 19:00:00-05:00,71.30000305175781,71.3499984741211,70.38999938964844,70.6500015258789,3362500
2024-01-15 19:00:00-05:00,70.45999908447266,70.5,69.47000122070312,69.5999984741211,4326700
2024-01-16 19:00:00-05:00,68.98999786376953,70.01000213623047,68.63999938964844,69.05999755859375,4145500
2024-01-17 19:00:00-05:00,69.87000274658203,71.5999984741211,69.44999694824219,71.25,5018300
2024-01-18 19:00:00-05:00,71.25,71.37000274658203,69.8499984741211,70.04000091552734,3850800
2024-01-21 19:00:00-05:00,69.93000030517578,70.55000305175781,69.27999877929688,69.37999725341797,3573500
2024-01-22 19:00:00-05:00,69.19999694824219,69.68000030517578,68.83000183105469,68.9800033569336,3137200
2024-01-23 19:00:00-05:00,69.4000015258789,69.5,68.38999938964844,68.86000061035156,2731100
2024-01-24 19:00:00-05:00,69.30999755859375,70.30000305175781,68.98999786376953,70.29000091552734,2570300
2024-01-25 19:00:00-05:00,70.25,70.5199966430664,69.91999816894531,70.44000244140625,2757700
2024-01-28 19:00:00-05:00,69.44999694824219,69.66999816894531,68.5999984741211,69.6500015258789,2691000
2024-01-29 19:00:00-05:00,69.05999755859375,69.93000030517578,69.0,69.83000183105469,2381700
2024-01-30 19:00:00-05:00,69.94999694824219,70.0199966430664,68.20999908447266,68.25,3324200
2024-01-31 19:00:00-05:00,68.41999816894531,69.51000213623047,68.0999984741211,68.4800033569336,2844900
2024-02-01 19:00:00-05:00,68.0999984741211,68.6500015258789,67.22000122070312,68.29000091552734,2391400
2024-02-04 19:00:00-05:00,67.7300033569336,68.5999984741211,67.05000305175781,68.08999633789062,2480100
2024-02-05 19:00:00-05:00,68.08000183105469,68.37999725341797,67.66999816894531,67.94000244140625,2473100
2024-02-06 19:00:00-05:00,68.26000213623047,68.61000061035156,67.80999755859375,68.54000091552734,2643300
