Price,Open,High,Low,Close,Volume
Ticker,VCTR,VCTR,VCTR,VCTR,VCTR
Date,,,,,
2024-01-01 19:00:00-05:00,34.29999923706055,34.380001068115234,33.65999984741211,33.7400016784668,444700
2024-01-02 19:00:00-05:00,33.7400016784668,34.0099983215332,33.0,33.209999084472656,337600
2024-01-03 19:00:00-05:00,33.150001525878906,33.84000015258789,33.08000183105469,33.54999923706055,375700
2024-01-04 19:00:00-05:00,33.209999084472656,33.540000915527344,33.06999969482422,33.22999954223633,708100
2024-01-07 19:00:00-05:00,33.130001068115234,33.90999984741211,33.09000015258789,33.75,402700
2024-01-08 19:00:00-05:00,33.34000015258789,33.5,32.7400016784668,32.779998779296875,373000
2024-01-09 19:00:00-05:00,32.779998779296875,33.130001068115234,32.547000885009766,32.9900016784668,343000
2024-01-10 19:00:00-05:00,33.22999954223633,33.77000045776367,32.994998931884766,33.7400016784668,571600
2024-01-11 19:00:00-05:00,34.15999984741211,34.459999084472656,33.560001373291016,33.93000030517578,374700
2024-01-15 19:00:00-05:00,33.5,33.86000061035156,33.400001525878906,33.849998474121094,375900
2024-01-16 19:00:00-05:00,33.540000915527344,34.04999923706055,33.540000915527344,34.0,340600
2024-01-17 19:00:00-05:00,34.16999816894531,34.42499923706055,33.85499954223633,34.36000061035156,368900
2024-01-18 19:00:00-05:00,34.720001220703125,34.970001220703125,34.11000061035156,34.959999084472656,211700
2024-01-21 19:00:00-05:00,35.45000076293945,35.4900016784668,35.125,35.20000076293945,393500
2024-01-22 19:00:00-05:00,35.369998931884766,35.400001525878906,34.2599983215332,34.27000045776367,284800
2024-01-23 19:00:00-05:00,34.70000076293945,34.85499954223633,34.154998779296875,34.20000076293945,188700
2024-01-24 19:00:00-05:00,34.439998626708984,34.57500076293945,34.16999816894531,34.310001373291016,283600
2024-01-25 19:00:00-05:00,34.5099983215332,34.75,34.349998474121094,34.59000015258789,183800
2024-01-28 19:00:00-05:00,34.45000076293945,34.59000015258789,34.279998779296875,34.4900016784668,216000
2024-01-29 19:00:00-05:00,34.290000915527344,34.779998779296875,34.290000915527344,34.70000076293945,203900
2024-01-30 19:00:00-05:00,34.529998779296875,34.731998443603516,33.689998626708984,33.72999954223633,225700
2024-01-31 19:00:00-05:00,33.83000183105469,34.33000183105469,33.38999938964844,34.33000183105469,310900
2024-02-01 19:00:00-05:00,33.97999954223633,34.51499938964844,33.869998931884766,34.33000183105469,291600
2024-02-04 19:00:00-05:00,34.189998626708984,34.71500015258789,33.90999984741211,34.5,394500
2024-02-05 19:00:00-05:00,34.380001068115234,34.70000076293945,34.29999923706055,34.310001373291016,343000
2024-02-06 19:00:00-05:00,34.470001220703125,35.189998626708984,34.064998626708984,35.099998474121094,346000
2024-02-07 19:00:00-05:00,34.939998626708984,35.27000045776367,34.72999954223633,34.900001525878906,397200
2024-02-08 19:00:00-05:00,35.27000045776367,37.68000030517578,34.900001525878906,36.77000045776367,787600
2024-02-11 19:00:00-05:00,36.939998626708984,37.19499969482422,36.28499984741211,37.0,550400
2024-02-12 19:00:00-05:00,36.349998474121094,36.349998474121094,34.4900016784668,34.900001525878906,393000
2024-02-13 19:00:00-05:00,35.150001525878906,36.02000045776367,34.9900016784668,35.939998626708984,444300
2024-02-14 19:00:00-05:00,36.150001525878906,36.79499816894531,36.13999938964844,36.529998779296875,325500
2024-02-15 19:00:00-05:00,36.529998779296875,36.93000030517578,36.16999816894531,36.650001525878906,369100
2024-02-19 19:00:00-05:00,36.279998779296875,36.81999969482422,36.150001525878906,36.650001525878906,172500
2024-02-20 19:00:00-05:00,36.400001525878906,36.91999816894531,36.01599884033203,36.90999984741211,206900
2024-02-21 19:00:00-05:00,36.900001525878906,37.59000015258789,36.81999969482422,37.470001220703125,335700
2024-02-22 19:00:00-05:00,37.66999816894531,38.099998474121094,37.529998779296875,38.0,309400
2024-02-25 19:00:00-05:00,37.7400016784668,38.189998626708984,37.685001373291016,38.0,286200
2024-02-26 19:00:00-05:00,38.099998474121094,38.18000030517578,37.81999969482422,38.099998474121094,211600
2024-02-27 19:00:00-05:00,38.06999969482422,38.40999984741211,37.720001220703125,37.900001525878906,234000
2024-02-28 19:00:00-05:00,38.2599983215332,38.43000030517578,37.81999969482422,38.43000030517578,261500
2024-02-29 19:00:00-05:00,38.33000183105469,38.56999969482422,38.1150016784668,38.54999923706055,189400
2024-03-03 19:00:00-05:00,38.5,39.17499923706055,38.5,38.93000030517578,288100
2024-03-04 19:00:00-05:00,38.70000076293945,39.31999969482422,38.70000076293945,39.0099983215332,192800
2024-03-05 19:00:00-05:00,39.16999816894531,39.349998474121094,38.7400016784668,39.08000183105469,267000
2024-03-06 19:00:00-05:00,39.209999084472656,39.869998931884766,39.09000015258789,39.66999816894531,318400
2024-03-07 19:00:00-05:00,39.70000076293945,40.14500045776367,39.512001037597656,39.689998626708984,387100
2024-03-10 20:00:00-04:00,39.689998626708984,39.810001373291016,39.2599983215332,39.56999969482422,316300
2024-03-11 20:00:00-04:00,40.029998779296875,40.900001525878906,39.599998474121094,39.90999984741211,433300
2024-03-12 20:00:00-04:00,39.79999923706055,40.36000061035156,39.67499923706055,40.099998474121094,364100
2024-03-13 20:00:00-04:00,39.90999984741211,40.220001220703125,39.310001373291016,39.66999816894531,459900
2024-03-14 20:00:00-04:00,39.41999816894531,40.400001525878906,39.380001068115234,40.15999984741211,658300
2024-03-17 20:00:00-04:00,40.08000183105469,40.529998779296875,39.90999984741211,40.349998474121094,375200
2024-03-18 20:00:00-04:00,40.290000915527344,40.95000076293945,39.97999954223633,40.869998931884766,469900
2024-03-19 20:00:00-04:00,41.040000915527344,41.529998779296875,40.78499984741211,41.349998474121094,365700
2024-03-20 20:00:00-04:00,41.68000030517578,42.13999938964844,41.54999923706055,41.66999816894531,362400
