Price,Open,High,Low,Close,Volume
Ticker,KYMR,KYMR,KYMR,KYMR,KYMR
Date,,,,,
2024-01-01 19:00:00-05:00,25.479999542236328,26.450000762939453,24.905000686645508,25.350000381469727,847500
2024-01-02 19:00:00-05:00,23.5,24.385000228881836,22.84000015258789,22.899999618530273,916600
2024-01-03 19:00:00-05:00,23.079999923706055,27.399999618530273,22.350000381469727,27.219999313354492,1599400
2024-01-04 19:00:00-05:00,29.93000030517578,29.93000030517578,26.5,27.18000030517578,3247100
2024-01-07 19:00:00-05:00,26.969999313354492,27.200000762939453,25.020000457763672,26.420000076293945,1260300
2024-01-08 19:00:00-05:00,26.040000915527344,28.850000381469727,25.459999084472656,28.479999542236328,1301900
2024-01-09 19:00:00-05:00,28.479999542236328,29.40999984741211,28.075000762939453,29.110000610351562,900600
2024-01-10 19:00:00-05:00,28.59000015258789,29.299999237060547,27.399999618530273,27.559999465942383,576700
2024-01-11 19:00:00-05:00,27.940000534057617,29.065000534057617,27.190000534057617,28.1200008392334,516100
2024-01-15 19:00:00-05:00,27.709999084472656,28.530000686645508,27.2549991607666,28.209999084472656,660900
2024-01-16 19:00:00-05:00,27.420000076293945,28.81999969482422,26.34000015258789,27.809999465942383,1281000
2024-01-17 19:00:00-05:00,28.079999923706055,28.079999923706055,26.5,27.200000762939453,821200
2024-01-18 19:00:00-05:00,27.31999969482422,27.8700008392334,26.920000076293945,27.489999771118164,704600
2024-01-21 19:00:00-05:00,27.8700008392334,29.420000076293945,27.469999313354492,29.290000915527344,562600
2024-01-22 19:00:00-05:00,29.889999389648438,31.420000076293945,29.3700008392334,31.270000457763672,1004200
2024-01-23 19:00:00-05:00,31.510000228881836,31.757999420166016,30.020000457763672,30.040000915527344,579500
2024-01-24 19:00:00-05:00,30.479999542236328,32.38999938964844,30.34000015258789,31.84000015258789,1404600
2024-01-25 19:00:00-05:00,32.0,32.415000915527344,30.969999313354492,31.020000457763672,685000
2024-01-28 19:00:00-05:00,31.030000686645508,32.630001068115234,29.75,32.59000015258789,658900
2024-01-29 19:00:00-05:00,32.13999938964844,33.150001525878906,31.959999084472656,32.79999923706055,431900
2024-01-30 19:00:00-05:00,32.689998626708984,34.5,32.38999938964844,32.779998779296875,540000
2024-01-31 19:00:00-05:00,33.279998779296875,33.45500183105469,32.165000915527344,32.68000030517578,530600
2024-02-01 19:00:00-05:00,32.040000915527344,33.2400016784668,30.989999771118164,32.970001220703125,479700
2024-02-04 19:00:00-05:00,32.650001525878906,34.150001525878906,31.829999923706055,33.880001068115234,1898000
2024-02-05 19:00:00-05:00,33.75,34.45000076293945,32.900001525878906,34.29999923706055,328300
2024-02-06 19:00:00-05:00,34.40999984741211,34.5,33.4900016784668,33.790000915527344,468300
2024-02-07 19:00:00-05:00,33.790000915527344,34.40999984741211,33.36000061035156,33.97999954223633,578200
2024-02-08 19:00:00-05:00,34.41999816894531,37.2599983215332,34.0369987487793,37.209999084472656,741600
2024-02-11 19:00:00-05:00,37.0099983215332,37.79999923706055,35.27000045776367,36.40999984741211,727500
2024-02-12 19:00:00-05:00,34.84000015258789,35.52000045776367,34.03799819946289,35.029998779296875,883600
2024-02-13 19:00:00-05:00,35.68000030517578,37.689998626708984,34.91999816894531,36.869998931884766,602700
2024-02-14 19:00:00-05:00,36.369998931884766,38.27000045776367,36.369998931884766,37.41999816894531,997400
2024-02-15 19:00:00-05:00,36.849998474121094,38.86000061035156,36.80500030517578,38.619998931884766,541400
2024-02-19 19:00:00-05:00,38.54999923706055,39.38999938964844,37.91400146484375,38.029998779296875,442300
2024-02-20 19:00:00-05:00,37.41999816894531,39.220001220703125,37.38999938964844,38.66999816894531,524000
2024-02-21 19:00:00-05:00,39.79999923706055,42.68000030517578,38.79999923706055,40.4900016784668,858700
2024-02-22 19:00:00-05:00,40.93000030517578,42.150001525878906,40.029998779296875,41.84000015258789,700000
2024-02-25 19:00:00-05:00,41.77000045776367,44.54999923706055,41.599998474121094,43.439998626708984,828300
2024-02-26 19:00:00-05:00,44.470001220703125,45.310001373291016,43.15999984741211,43.56999969482422,806400
2024-02-27 19:00:00-05:00,42.95000076293945,44.27000045776367,42.689998626708984,43.25,496600
2024-02-28 19:00:00-05:00,44.16999816894531,44.59000015258789,42.58000183105469,42.70000076293945,664900
2024-02-29 19:00:00-05:00,43.06999969482422,44.97999954223633,42.91999816894531,43.5,713100
2024-03-03 19:00:00-05:00,44.13999938964844,44.13999938964844,41.029998779296875,42.599998474121094,528500
2024-03-04 19:00:00-05:00,41.869998931884766,42.61000061035156,41.52000045776367,41.900001525878906,389900
2024-03-05 19:00:00-05:00,42.560001373291016,43.2400016784668,41.06999969482422,41.900001525878906,534200
2024-03-06 19:00:00-05:00,42.040000915527344,43.56999969482422,41.5099983215332,42.70000076293945,533300
2024-03-07 19:00:00-05:00,43.619998931884766,44.22999954223633,42.31999969482422,43.4900016784668,378200
2024-03-10 20:00:00-04:00,43.56999969482422,44.13999938964844,42.095001220703125,42.290000915527344,516200
2024-03-11 20:00:00-04:00,42.0,43.06999969482422,41.34000015258789,41.849998474121094,670300
2024-03-12 20:00:00-04:00,41.5,43.099998474121094,41.5,42.29999923706055,742500
2024-03-13 20:00:00-04:00,41.619998931884766,42.255001068115234,39.22999954223633,39.5099983215332,889100
2024-03-14 20:00:00-04:00,39.130001068115234,41.5,39.130001068115234,40.58000183105469,2007900
2024-03-17 20:00:00-04:00,40.40999984741211,41.2400016784668,39.08000183105469,39.31999969482422,1147200
2024-03-18 20:00:00-04:00,39.15999984741211,40.29999923706055,38.779998779296875,39.56999969482422,1672200
2024-03-19 20:00:00-04:00,39.560001373291016,40.41999816894531,38.75,40.33000183105469,696000
2024-03-20 20:00:00-04:00,41.0,41.88999938964844,40.41999816894531,40.81999969482422,644600
2024-03-21 20:00:00-04:00,40.95000076293945,41.29999923706055,39.9900016784668,40.720001220703125,323300
2024-03-24 20:00:00-04:00,40.630001068115234,41.33000183105469,39.279998779296875,39.5,302000
2024-03-25 20:00:00-04:00,40.0,40.36000061035156,38.9900016784668,39.4900016784668,382400
2024-03-26 20:00:00-04:00,39.97999954223633,40.209999084472656,38.959999084472656,40.16999816894531,671000
2024-03-27 20:00:00-04:00,40.220001220703125,40.619998931884766,39.34000015258789,40.20000076293945,544000
2024-03-31 20:00:00-04:00,40.34000015258789,40.54999923706055,38.209999084472656,39.41999816894531,528300
2024-04-01 20:00:00-04:00,38.2599983215332,38.65999984741211,36.755001068115234,37.63999938964844,543300
2024-04-02 20:00:00-04:00,37.27000045776367,38.09000015258789,36.59000015258789,37.130001068115234,591900
2024-04-03 20:00:00-04:00,37.41999816894531,38.04999923706055,36.03499984741211,36.2400016784668,471900
