Price,Open,High,Low,Close,Volume
Ticker,BECN,BECN,BECN,BECN,BECN
Date,,,,,
2024-01-01 19:00:00-05:00,86.23999786376953,86.91000366210938,85.72000122070312,86.48999786376953,636000
2024-01-02 19:00:00-05:00,85.72000122070312,86.87000274658203,84.70999908447266,86.33999633789062,860500
2024-01-03 19:00:00-05:00,86.44999694824219,86.7699966430664,84.95999908447266,84.9800033569336,423200
2024-01-04 19:00:00-05:00,84.16000366210938,87.01000213623047,84.0,86.27999877929688,443800
2024-01-07 19:00:00-05:00,88.41999816894531,89.31999969482422,87.9000015258789,88.51000213623047,509000
2024-01-08 19:00:00-05:00,87.2300033569336,88.16000366210938,86.86000061035156,87.80999755859375,581400
2024-01-09 19:00:00-05:00,86.33999633789062,87.95999908447266,83.69999694824219,84.98999786376953,1626900
2024-01-10 19:00:00-05:00,84.2699966430664,84.56999969482422,82.6500015258789,84.19000244140625,1095400
2024-01-11 19:00:00-05:00,85.41999816894531,85.41999816894531,82.75,83.88999938964844,454500
2024-01-15 19:00:00-05:00,83.2699966430664,84.7300033569336,82.4800033569336,83.88999938964844,479700
2024-01-16 19:00:00-05:00,82.91000366210938,84.19000244140625,82.62000274658203,84.12000274658203,577100
2024-01-17 19:00:00-05:00,84.2699966430664,85.61000061035156,83.44000244140625,84.20999908447266,542400
2024-01-18 19:00:00-05:00,84.5,85.58999633789062,84.11000061035156,85.11000061035156,4058700
2024-01-21 19:00:00-05:00,85.7300033569336,87.30000305175781,85.62000274658203,87.06999969482422,1319500
2024-01-22 19:00:00-05:00,87.08000183105469,87.37999725341797,83.52999877929688,84.51000213623047,1658700
2024-01-23 19:00:00-05:00,85.8499984741211,86.0999984741211,81.61000061035156,82.16000366210938,770600
2024-01-24 19:00:00-05:00,83.12999725341797,83.80000305175781,82.26000213623047,82.76000213623047,597400
2024-01-25 19:00:00-05:00,83.06999969482422,83.97000122070312,82.4800033569336,83.70999908447266,661000
2024-01-28 19:00:00-05:00,84.0,85.51000213623047,83.63999938964844,85.51000213623047,516700
2024-01-29 19:00:00-05:00,85.58000183105469,85.87000274658203,85.13999938964844,85.43000030517578,414400
2024-01-30 19:00:00-05:00,85.69999694824219,85.69999694824219,82.62000274658203,82.88999938964844,710500
2024-01-31 19:00:00-05:00,83.3499984741211,84.19999694824219,82.66000366210938,83.7300033569336,900600
2024-02-01 19:00:00-05:00,82.79000091552734,84.93000030517578,81.80999755859375,84.37999725341797,743500
2024-02-04 19:00:00-05:00,83.72000122070312,83.72000122070312,82.16000366210938,82.37999725341797,526700
2024-02-05 19:00:00-05:00,82.4000015258789,83.68000030517578,82.08000183105469,83.44999694824219,621700
2024-02-06 19:00:00-05:00,83.80999755859375,85.56999969482422,83.62999725341797,84.86000061035156,443600
2024-02-07 19:00:00-05:00,87.75,87.75,84.86000061035156,86.33000183105469,544300
2024-02-08 19:00:00-05:00,86.0,87.30999755859375,85.45999908447266,87.27999877929688,654600
2024-02-11 19:00:00-05:00,87.44999694824219,88.66999816894531,86.69000244140625,87.0199966430664,729000
2024-02-12 19:00:00-05:00,84.26000213623047,86.93000030517578,83.0,84.70999908447266,695700
2024-02-13 19:00:00-05:00,86.44000244140625,87.12000274658203,85.30000305175781,87.05000305175781,566600
2024-02-14 19:00:00-05:00,87.86000061035156,87.91000366210938,86.55000305175781,87.58999633789062,416800
2024-02-15 19:00:00-05:00,87.2699966430664,87.52999877929688,84.9000015258789,85.08000183105469,613000
2024-02-19 19:00:00-05:00,84.55999755859375,85.62999725341797,84.12999725341797,84.58000183105469,645100
2024-02-20 19:00:00-05:00,84.80000305175781,85.33000183105469,83.83999633789062,85.2699966430664,541100
2024-02-21 19:00:00-05:00,86.01000213623047,86.81999969482422,85.7699966430664,85.88999938964844,557300
2024-02-22 19:00:00-05:00,85.88999938964844,88.16000366210938,85.69000244140625,87.95999908447266,557500
2024-02-25 19:00:00-05:00,88.16000366210938,88.7300033569336,87.63999938964844,88.38999938964844,651400
2024-02-26 19:00:00-05:00,89.3499984741211,90.62000274658203,88.80000305175781,89.48999786376953,1069100
2024-02-27 19:00:00-05:00,86.23999786376953,88.52999877929688,83.0999984741211,84.25,1873200
2024-02-28 19:00:00-05:00,86.3499984741211,86.58000183105469,82.91999816894531,85.88999938964844,1489600
2024-02-29 19:00:00-05:00,85.86000061035156,86.44999694824219,85.06999969482422,85.88999938964844,490500
2024-03-03 19:00:00-05:00,86.05999755859375,86.69999694824219,85.33999633789062,86.05999755859375,541600
2024-03-04 19:00:00-05:00,85.52999877929688,86.80999755859375,84.55999755859375,85.19000244140625,692400
2024-03-05 19:00:00-05:00,85.9000015258789,86.62999725341797,84.80999755859375,84.9000015258789,510700
2024-03-06 19:00:00-05:00,85.66000366210938,86.91000366210938,85.6500015258789,86.73999786376953,714800
2024-03-07 19:00:00-05:00,87.70999908447266,88.54000091552734,86.19999694824219,86.8499984741211,380000
2024-03-10 20:00:00-04:00,86.0,86.08999633789062,84.0,85.37999725341797,485900
2024-03-11 20:00:00-04:00,85.56999969482422,86.66999816894531,84.62000274658203,86.37000274658203,302600
2024-03-12 20:00:00-04:00,86.12000274658203,87.2300033569336,85.66999816894531,86.62999725341797,405700
2024-03-13 20:00:00-04:00,86.5999984741211,87.33000183105469,85.58000183105469,86.52999877929688,529300
2024-03-14 20:00:00-04:00,86.23999786376953,88.62000274658203,85.86000061035156,88.41999816894531,870800
2024-03-17 20:00:00-04:00,88.2699966430664,89.86000061035156,88.16999816894531,88.33000183105469,458500
2024-03-18 20:00:00-04:00,88.38999938964844,92.80999755859375,88.38999938964844,92.69999694824219,694300
2024-03-19 20:00:00-04:00,92.5999984741211,94.61000061035156,92.5999984741211,94.05000305175781,658400
2024-03-20 20:00:00-04:00,94.83000183105469,96.86000061035156,94.5199966430664,94.80999755859375,794300
2024-03-21 20:00:00-04:00,95.30000305175781,95.62999725341797,94.26000213623047,95.18000030517578,562600
2024-03-24 20:00:00-04:00,95.56999969482422,96.41000366210938,94.8499984741211,95.05000305175781,369900
2024-03-25 20:00:00-04:00,94.93000030517578,95.27999877929688,94.30999755859375,94.8499984741211,336600
2024-03-26 20:00:00-04:00,95.94000244140625,96.08000183105469,94.81999969482422,95.05000305175781,403800
2024-03-27 20:00:00-04:00,93.87000274658203,99.11000061035156,93.55000305175781,98.0199966430664,1607000
2024-03-31 20:00:00-04:00,98.47000122070312,100.52999877929688,97.69999694824219,100.2300033569336,856000
2024-04-01 20:00:00-04:00,99.6500015258789,100.27999877929688,97.9800033569336,100.02999877929688,722500
2024-04-02 20:00:00-04:00,99.48999786376953,101.27999877929688,99.45999908447266,100.2699966430664,558700
2024-04-03 20:00:00-04:00,101.55000305175781,102.30000305175781,100.0999984741211,100.68000030517578,756900
2024-04-04 20:00:00-04:00,100.5199966430664,102.83000183105469,100.5199966430664,102.05000305175781,436700
2024-04-07 20:00:00-04:00,102.05000305175781,102.66999816894531,101.23999786376953,101.26000213623047,317800
2024-04-08 20:00:00-04:00,101.19000244140625,101.87000274658203,99.44999694824219,99.72000122070312,564600
2024-04-09 20:00:00-04:00,97.87000274658203,100.18000030517578,96.83999633789062,99.05999755859375,742400
