Price,Open,High,Low,Close,Volume
Ticker,MGRC,MGRC,MGRC,MGRC,MGRC
Date,,,,,
2024-01-01 19:00:00-05:00,119.04000091552734,119.33999633789062,116.04000091552734,116.44999694824219,93500
2024-01-02 19:00:00-05:00,116.27999877929688,116.27999877929688,114.33999633789062,115.0,186000
2024-01-03 19:00:00-05:00,115.5199966430664,115.58999633789062,114.01000213623047,114.12000274658203,151500
2024-01-04 19:00:00-05:00,113.20999908447266,115.12000274658203,112.48999786376953,112.66000366210938,192900
2024-01-07 19:00:00-05:00,112.16000366210938,112.95999908447266,111.13999938964844,112.26000213623047,137500
2024-01-08 19:00:00-05:00,111.18000030517578,111.18000030517578,110.08000183105469,110.76000213623047,75400
2024-01-09 19:00:00-05:00,110.18000030517578,111.54000091552734,110.18000030517578,111.06999969482422,110900
2024-01-10 19:00:00-05:00,110.63999938964844,111.02999877929688,110.19999694824219,110.7300033569336,109500
2024-01-11 19:00:00-05:00,112.0,112.41000366210938,109.70999908447266,109.9000015258789,84700
2024-01-15 19:00:00-05:00,108.55000305175781,109.9800033569336,108.5,109.19999694824219,101000
2024-01-16 19:00:00-05:00,108.5,110.18000030517578,108.5,109.11000061035156,61800
2024-01-17 19:00:00-05:00,109.1500015258789,110.31999969482422,108.95999908447266,109.98999786376953,45500
2024-01-18 19:00:00-05:00,110.5999984741211,110.9000015258789,108.83999633789062,110.5199966430664,98900
2024-01-21 19:00:00-05:00,110.79000091552734,113.79000091552734,110.79000091552734,113.68000030517578,78000
2024-01-22 19:00:00-05:00,114.72000122070312,115.30999755859375,112.80000305175781,113.44999694824219,93300
2024-01-23 19:00:00-05:00,114.55000305175781,114.55000305175781,112.0,112.0,156800
2024-01-24 19:00:00-05:00,113.33000183105469,114.20999908447266,112.48999786376953,112.56999969482422,107700
2024-01-25 19:00:00-05:00,113.43000030517578,113.43000030517578,111.56999969482422,111.75,76700
2024-01-28 19:00:00-05:00,120.5,124.0,120.5,123.75,2587200
2024-01-29 19:00:00-05:00,123.75,126.7699966430664,123.27999877929688,126.43000030517578,946400
2024-01-30 19:00:00-05:00,125.44999694824219,127.0199966430664,125.31999969482422,125.6500015258789,600800
2024-01-31 19:00:00-05:00,126.52999877929688,127.8499984741211,126.52999877929688,127.7300033569336,618800
2024-02-01 19:00:00-05:00,126.69000244140625,130.19000244140625,126.69000244140625,129.27999877929688,489900
2024-02-04 19:00:00-05:00,129.16000366210938,129.16000366210938,127.38999938964844,127.4800033569336,541400
2024-02-05 19:00:00-05:00,127.31999969482422,128.9499969482422,127.31999969482422,128.7100067138672,547200
2024-02-06 19:00:00-05:00,128.3000030517578,130.13999938964844,128.3000030517578,129.08999633789062,606600
2024-02-07 19:00:00-05:00,128.60000610351562,129.8300018310547,128.60000610351562,129.74000549316406,486100
2024-02-08 19:00:00-05:00,129.99000549316406,130.57000732421875,129.47999572753906,129.9499969482422,262800
2024-02-11 19:00:00-05:00,129.77999877929688,130.86000061035156,129.77999877929688,130.11000061035156,328700
2024-02-12 19:00:00-05:00,129.1199951171875,129.67999267578125,128.0,128.5800018310547,632200
2024-02-13 19:00:00-05:00,130.19000244140625,130.19000244140625,128.30999755859375,128.39999389648438,722500
2024-02-14 19:00:00-05:00,129.1699981689453,129.8000030517578,128.22999572753906,128.63999938964844,481000
2024-02-15 19:00:00-05:00,128.5399932861328,129.27999877929688,128.27999877929688,128.50999450683594,377500
2024-02-19 19:00:00-05:00,127.80000305175781,128.94000244140625,127.80000305175781,128.64999389648438,263600
2024-02-20 19:00:00-05:00,128.72000122070312,128.72999572753906,126.73999786376953,126.7699966430664,209200
2024-02-21 19:00:00-05:00,125.5,127.63999938964844,123.81999969482422,124.81999969482422,1496800
2024-02-22 19:00:00-05:00,124.5,125.7300033569336,124.4000015258789,124.9000015258789,240400
2024-02-25 19:00:00-05:00,124.68000030517578,125.11000061035156,124.30000305175781,124.6500015258789,237500
2024-02-26 19:00:00-05:00,125.05999755859375,125.22000122070312,123.73999786376953,123.80999755859375,339400
2024-02-27 19:00:00-05:00,123.63999938964844,124.87000274658203,123.63999938964844,124.0999984741211,378600
2024-02-28 19:00:00-05:00,125.19000244140625,125.19000244140625,123.98999786376953,124.4800033569336,184700
2024-02-29 19:00:00-05:00,124.33999633789062,125.13999938964844,124.12999725341797,124.72000122070312,236300
2024-03-03 19:00:00-05:00,124.3499984741211,124.9800033569336,123.68000030517578,124.37999725341797,429100
2024-03-04 19:00:00-05:00,124.3499984741211,124.41999816894531,122.81999969482422,123.08000183105469,338400
2024-03-05 19:00:00-05:00,123.3499984741211,123.69000244140625,121.45999908447266,122.25,522700
2024-03-06 19:00:00-05:00,122.94999694824219,123.41000366210938,122.31999969482422,122.69999694824219,151800
2024-03-07 19:00:00-05:00,123.76000213623047,123.76000213623047,122.0999984741211,122.11000061035156,191200
2024-03-10 20:00:00-04:00,121.81999969482422,122.0,120.54000091552734,120.62000274658203,228500
2024-03-11 20:00:00-04:00,120.33999633789062,120.9000015258789,119.56999969482422,120.70999908447266,237700
2024-03-12 20:00:00-04:00,120.5,121.55999755859375,120.20999908447266,120.20999908447266,283900
2024-03-13 20:00:00-04:00,120.25,120.76000213623047,119.02999877929688,119.06999969482422,213200
2024-03-14 20:00:00-04:00,118.1500015258789,120.37999725341797,118.1500015258789,119.43000030517578,359700
2024-03-17 20:00:00-04:00,119.43000030517578,120.0199966430664,119.04000091552734,119.12999725341797,216800
2024-03-18 20:00:00-04:00,119.22000122070312,121.16999816894531,119.22000122070312,120.7699966430664,321400
