Price,Open,High,Low,Close,Volume
Ticker,MDGL,MDGL,MDGL,MDGL,MDGL
Date,,,,,
2024-01-01 19:00:00-05:00,229.64999389648438,235.3699951171875,225.9199981689453,226.86000061035156,254800
2024-01-02 19:00:00-05:00,226.39999389648438,229.0,210.9600067138672,211.94000244140625,394900
2024-01-03 19:00:00-05:00,215.58999633789062,224.33999633789062,208.99000549316406,218.2100067138672,459100
2024-01-04 19:00:00-05:00,217.5500030517578,221.6699981689453,213.25999450683594,220.27999877929688,171700
2024-01-07 19:00:00-05:00,219.11000061035156,231.3300018310547,216.74000549316406,230.8000030517578,299300
2024-01-08 19:00:00-05:00,225.85000610351562,238.49000549316406,225.85000610351562,237.9499969482422,338400
2024-01-09 19:00:00-05:00,240.27999877929688,244.66000366210938,232.0,236.74000549316406,252900
2024-01-10 19:00:00-05:00,231.94000244140625,243.0,227.1199951171875,240.30999755859375,323300
2024-01-11 19:00:00-05:00,240.0,244.1199951171875,234.8699951171875,235.8000030517578,245000
2024-01-15 19:00:00-05:00,232.19000244140625,245.1699981689453,230.27000427246094,243.9199981689453,356000
2024-01-16 19:00:00-05:00,241.9199981689453,245.0,235.25,239.9600067138672,321100
2024-01-17 19:00:00-05:00,241.1999969482422,241.1999969482422,222.64999389648438,224.10000610351562,407300
2024-01-18 19:00:00-05:00,224.16000366210938,230.8800048828125,220.00999450683594,226.47999572753906,273300
2024-01-21 19:00:00-05:00,226.0,235.1699981689453,216.35000610351562,233.17999267578125,331400
2024-01-22 19:00:00-05:00,236.17999267578125,237.0,223.5500030517578,229.0,236800
2024-01-23 19:00:00-05:00,233.44000244140625,233.44000244140625,222.16000366210938,222.91000366210938,263100
2024-01-24 19:00:00-05:00,226.13999938964844,239.2100067138672,225.38999938964844,230.1699981689453,248700
2024-01-25 19:00:00-05:00,230.88999938964844,231.9600067138672,224.14999389648438,225.97000122070312,234800
2024-01-28 19:00:00-05:00,226.16000366210938,228.22999572753906,220.2100067138672,226.99000549316406,223100
2024-01-29 19:00:00-05:00,225.1699981689453,225.99000549316406,217.36000061035156,221.07000732421875,265300
2024-01-30 19:00:00-05:00,222.44000244140625,224.99000549316406,216.66000366210938,216.7100067138672,240100
2024-01-31 19:00:00-05:00,218.8699951171875,223.64999389648438,215.16000366210938,222.22999572753906,262600
2024-02-01 19:00:00-05:00,219.14999389648438,222.5,215.9600067138672,220.27999877929688,167500
2024-02-04 19:00:00-05:00,217.50999450683594,227.16000366210938,213.82000732421875,227.0500030517578,394400
2024-02-05 19:00:00-05:00,189.6999969482422,203.64999389648438,171.30999755859375,201.44000244140625,2868200
2024-02-06 19:00:00-05:00,205.10000610351562,207.3800048828125,180.0,188.5399932861328,1024100
2024-02-07 19:00:00-05:00,189.3000030517578,191.74000549316406,169.0500030517578,171.3699951171875,1389400
2024-02-08 19:00:00-05:00,172.61000061035156,189.97999572753906,168.25,189.8800048828125,898000
2024-02-11 19:00:00-05:00,192.89999389648438,218.47000122070312,191.3000030517578,216.3300018310547,955900
2024-02-12 19:00:00-05:00,208.67999267578125,214.6300048828125,203.52999877929688,204.8000030517578,677400
2024-02-13 19:00:00-05:00,208.85000610351562,225.0,208.08999633789062,217.97999572753906,533400
2024-02-14 19:00:00-05:00,217.5399932861328,223.50999450683594,214.0,222.22000122070312,385800
2024-02-15 19:00:00-05:00,219.35000610351562,241.8699951171875,219.35000610351562,233.1300048828125,607200
2024-02-19 19:00:00-05:00,232.85000610351562,239.0,227.0,229.7100067138672,335900
2024-02-20 19:00:00-05:00,228.97000122070312,235.08999633789062,225.02000427246094,228.24000549316406,418400
2024-02-21 19:00:00-05:00,230.47000122070312,253.0,230.47000122070312,248.52999877929688,592100
2024-02-22 19:00:00-05:00,249.36000061035156,249.97999572753906,235.0800018310547,236.5399932861328,469200
2024-02-25 19:00:00-05:00,221.0,241.69000244140625,214.0,232.57000732421875,781700
2024-02-26 19:00:00-05:00,233.85000610351562,242.97000122070312,233.05999755859375,239.8000030517578,360800
2024-02-27 19:00:00-05:00,239.10000610351562,254.2899932861328,237.69000244140625,254.22999572753906,487000
2024-02-28 19:00:00-05:00,259.1099853515625,261.989990234375,235.5,236.1999969482422,512100
2024-02-29 19:00:00-05:00,237.3800048828125,252.5,237.3300018310547,251.6300048828125,459200
2024-03-03 19:00:00-05:00,255.0,260.0,243.1699981689453,246.55999755859375,500100
2024-03-04 19:00:00-05:00,244.44000244140625,249.42999267578125,238.92999267578125,248.49000549316406,386200
2024-03-05 19:00:00-05:00,259.989990234375,270.9800109863281,256.29998779296875,257.3800048828125,681100
2024-03-06 19:00:00-05:00,258.0,259.9700012207031,248.52999877929688,251.02999877929688,400600
2024-03-07 19:00:00-05:00,256.9599914550781,261.989990234375,252.72000122070312,255.32000732421875,475600
2024-03-10 20:00:00-04:00,258.2099914550781,266.8299865722656,252.91000366210938,260.1499938964844,679100
2024-03-11 20:00:00-04:00,268.0,269.67999267578125,258.0799865722656,262.6700134277344,597000
2024-03-12 20:00:00-04:00,267.0,275.07000732421875,264.3999938964844,272.9800109863281,766700
2024-03-13 20:00:00-04:00,274.5799865722656,276.29998779296875,236.6199951171875,243.57000732421875,1733100
2024-03-14 20:00:00-04:00,293.8999938964844,299.9800109863281,262.0,270.3699951171875,2766700
2024-03-17 20:00:00-04:00,274.4800109863281,292.8599853515625,272.010009765625,283.2300109863281,965800
2024-03-18 20:00:00-04:00,275.0,276.6700134277344,263.510009765625,265.67999267578125,915700
2024-03-19 20:00:00-04:00,267.5,267.5,251.00999450683594,258.989990234375,675300
2024-03-20 20:00:00-04:00,261.6400146484375,265.7900085449219,251.7899932861328,255.27000427246094,382300
2024-03-21 20:00:00-04:00,258.489990234375,259.95001220703125,242.3800048828125,248.1999969482422,529900
2024-03-24 20:00:00-04:00,248.85000610351562,257.7300109863281,246.5399932861328,247.6199951171875,394400
2024-03-25 20:00:00-04:00,247.0,252.0,246.61000061035156,247.6199951171875,234100
2024-03-26 20:00:00-04:00,250.0,259.54998779296875,244.80999755859375,258.80999755859375,442700
2024-03-27 20:00:00-04:00,258.5400085449219,268.2200012207031,254.75,267.0400085449219,442000
2024-03-31 20:00:00-04:00,267.2799987792969,268.0400085449219,254.97999572753906,255.74000549316406,547000
2024-04-01 20:00:00-04:00,248.72000122070312,250.94000244140625,241.52000427246094,244.5,594100
2024-04-02 20:00:00-04:00,242.0,247.3300018310547,241.1300048828125,245.22999572753906,490200
2024-04-03 20:00:00-04:00,244.38999938964844,248.44000244140625,240.3300018310547,241.4600067138672,385200
2024-04-04 20:00:00-04:00,240.11000061035156,246.33999633789062,238.27000427246094,243.0399932861328,296000
2024-04-07 20:00:00-04:00,245.83999633789062,248.82000732421875,242.1999969482422,248.63999938964844,238500
2024-04-08 20:00:00-04:00,251.41000366210938,253.47999572753906,244.02000427246094,249.33999633789062,226900
2024-04-09 20:00:00-04:00,242.0,246.22999572753906,241.47999572753906,244.6699981689453,226300
2024-04-10 20:00:00-04:00,245.0800018310547,248.6300048828125,243.25,245.27000427246094,216400
2024-04-11 20:00:00-04:00,243.08999633789062,245.36000061035156,236.49000549316406,236.58999633789062,294800
2024-04-14 20:00:00-04:00,237.0,242.99000549316406,228.82000732421875,231.3699951171875,322900
2024-04-15 20:00:00-04:00,228.02999877929688,235.9199981689453,222.89999389648438,232.97999572753906,343900
2024-04-16 20:00:00-04:00,235.91000366210938,235.91000366210938,224.38999938964844,228.33999633789062,251000
2024-04-17 20:00:00-04:00,227.77999877929688,227.89999389648438,220.74000549316406,222.25999450683594,268800
2024-04-18 20:00:00-04:00,221.85000610351562,224.67999267578125,206.02999877929688,212.0399932861328,624700
2024-04-21 20:00:00-04:00,205.19000244140625,217.13999938964844,197.42999267578125,213.49000549316406,727300
2024-04-22 20:00:00-04:00,212.82000732421875,225.66000366210938,210.10000610351562,218.3800048828125,409500
2024-04-23 20:00:00-04:00,218.0800018310547,220.0,204.16000366210938,204.64999389648438,575500
2024-04-24 20:00:00-04:00,200.6300048828125,200.97000122070312,190.22000122070312,194.3800048828125,707200
2024-04-25 20:00:00-04:00,192.49000549316406,195.5800018310547,189.0,193.3300018310547,453200
2024-04-28 20:00:00-04:00,194.38999938964844,202.02000427246094,191.17999267578125,201.07000732421875,357100
2024-04-29 20:00:00-04:00,199.39999389648438,209.42999267578125,199.39999389648438,204.02000427246094,435500
2024-04-30 20:00:00-04:00,203.36000061035156,217.82000732421875,202.1999969482422,210.58999633789062,427500
2024-05-01 20:00:00-04:00,213.00999450683594,218.19000244140625,208.77000427246094,216.0500030517578,451700
2024-05-02 20:00:00-04:00,223.35000610351562,234.47000122070312,221.25,229.83999633789062,441600
2024-05-05 20:00:00-04:00,231.9499969482422,236.64999389648438,228.47999572753906,235.57000732421875,423400
2024-05-06 20:00:00-04:00,222.0,230.49000549316406,214.9600067138672,217.9600067138672,780700
2024-05-07 20:00:00-04:00,211.52000427246094,215.0,201.5,208.0399932861328,690500
2024-05-08 20:00:00-04:00,208.3300018310547,209.99000549316406,200.0800018310547,206.9199981689453,359500
2024-05-09 20:00:00-04:00,206.39999389648438,208.74000549316406,203.86000061035156,205.25,234100
2024-05-12 20:00:00-04:00,208.77999877929688,217.0399932861328,205.99000549316406,211.32000732421875,269900
2024-05-13 20:00:00-04:00,214.52000427246094,219.75999450683594,209.83999633789062,210.97999572753906,262300
2024-05-14 20:00:00-04:00,217.4600067138672,219.6199951171875,210.0500030517578,211.72999572753906,392500
2024-05-15 20:00:00-04:00,211.88999938964844,217.67999267578125,210.75,217.1699981689453,235200
2024-05-16 20:00:00-04:00,217.52999877929688,221.52000427246094,215.02000427246094,220.05999755859375,236400
2024-05-19 20:00:00-04:00,221.69000244140625,232.38999938964844,218.89999389648438,232.10000610351562,313500
2024-05-20 20:00:00-04:00,229.6699981689453,243.5,226.36000061035156,242.49000549316406,402500
2024-05-21 20:00:00-04:00,241.0,250.33999633789062,232.39999389648438,235.05999755859375,819900
2024-05-22 20:00:00-04:00,235.19000244140625,239.02999877929688,226.77999877929688,234.85000610351562,447000
2024-05-23 20:00:00-04:00,234.80999755859375,235.27999877929688,228.6300048828125,229.5800018310547,374500
2024-05-27 20:00:00-04:00,233.5500030517578,233.5500030517578,222.72000122070312,223.2899932861328,808200
2024-05-28 20:00:00-04:00,220.5,224.5500030517578,219.38999938964844,222.50999450683594,263600
2024-05-29 20:00:00-04:00,225.88999938964844,228.8800048828125,223.72000122070312,225.49000549316406,234500
2024-05-30 20:00:00-04:00,226.2899932861328,236.72000122070312,221.8800048828125,236.16000366210938,348300
2024-06-02 20:00:00-04:00,237.72999572753906,245.5500030517578,235.77999877929688,245.49000549316406,329300
2024-06-03 20:00:00-04:00,240.0,251.58999633789062,238.13999938964844,244.35000610351562,899200
2024-06-04 20:00:00-04:00,213.0,236.83999633789062,208.60000610351562,235.97000122070312,2054000
2024-06-05 20:00:00-04:00,236.83999633789062,241.5,219.64999389648438,241.35000610351562,636500
2024-06-06 20:00:00-04:00,235.02000427246094,245.11000061035156,227.77999877929688,244.33999633789062,467600
2024-06-09 20:00:00-04:00,243.17999267578125,255.44000244140625,238.77999877929688,254.8800048828125,483900
2024-06-10 20:00:00-04:00,254.42999267578125,295.5,252.6699981689453,291.989990234375,1570700
2024-06-11 20:00:00-04:00,291.489990234375,295.0,280.3299865722656,285.8299865722656,840200
2024-06-12 20:00:00-04:00,285.8299865722656,288.760009765625,276.1199951171875,277.0199890136719,415200
2024-06-13 20:00:00-04:00,275.0,280.0,268.07000732421875,277.5899963378906,418100
2024-06-16 20:00:00-04:00,275.82000732421875,285.6099853515625,275.010009765625,276.7200012207031,315300
2024-06-17 20:00:00-04:00,276.8800048828125,279.260009765625,273.2799987792969,276.010009765625,308500
2024-06-19 20:00:00-04:00,273.3800048828125,273.3800048828125,260.0,267.7900085449219,407000
2024-06-20 20:00:00-04:00,267.0899963378906,280.5899963378906,266.9700012207031,278.4200134277344,586600
2024-06-23 20:00:00-04:00,278.4200134277344,287.0,275.19000244140625,283.989990234375,372200
2024-06-24 20:00:00-04:00,283.55999755859375,285.7300109863281,278.7200012207031,280.0400085449219,314100
2024-06-25 20:00:00-04:00,279.0,279.0,267.510009765625,275.3599853515625,293900
2024-06-26 20:00:00-04:00,275.3699951171875,288.25,270.5,285.6600036621094,253000
2024-06-27 20:00:00-04:00,285.07000732421875,286.4700012207031,277.7200012207031,280.1600036621094,861400
2024-06-30 20:00:00-04:00,277.0199890136719,282.3699951171875,276.8699951171875,279.30999755859375,290300
2024-07-01 20:00:00-04:00,279.4100036621094,282.5400085449219,271.44000244140625,271.6700134277344,179600
2024-07-02 20:00:00-04:00,273.80999755859375,273.80999755859375,268.6000061035156,271.6700134277344,77500
2024-07-04 20:00:00-04:00,271.75,278.44000244140625,269.010009765625,276.54998779296875,147300
2024-07-07 20:00:00-04:00,278.8800048828125,292.07000732421875,277.4800109863281,290.739990234375,356100
2024-07-08 20:00:00-04:00,289.75,295.4800109863281,288.2099914550781,292.9599914550781,216000
2024-07-09 20:00:00-04:00,294.6199951171875,294.6199951171875,283.0199890136719,284.3699951171875,169500
2024-07-10 20:00:00-04:00,290.989990234375,293.2699890136719,280.0199890136719,290.32000732421875,341600
2024-07-11 20:00:00-04:00,292.3699951171875,298.0,280.6000061035156,285.8599853515625,419400
2024-07-14 20:00:00-04:00,286.55999755859375,287.5,275.94000244140625,279.95001220703125,369800
2024-07-15 20:00:00-04:00,281.7699890136719,286.010009765625,273.4200134277344,273.7200012207031,307200
2024-07-16 20:00:00-04:00,270.0,283.9800109863281,265.3599853515625,269.3999938964844,357000
2024-07-17 20:00:00-04:00,271.57000732421875,284.239990234375,268.8299865722656,279.1300048828125,373900
2024-07-18 20:00:00-04:00,281.3299865722656,297.25,280.0400085449219,287.239990234375,484900
2024-07-21 20:00:00-04:00,288.0799865722656,293.0,281.8599853515625,287.07000732421875,192500
2024-07-22 20:00:00-04:00,286.239990234375,287.0299987792969,277.5199890136719,279.5299987792969,211700
2024-07-23 20:00:00-04:00,277.0,288.20001220703125,277.0,282.04998779296875,207300
2024-07-24 20:00:00-04:00,282.0899963378906,288.79998779296875,277.239990234375,283.4599914550781,260900
2024-07-25 20:00:00-04:00,287.6700134277344,289.9100036621094,276.6300048828125,284.489990234375,167800
2024-07-28 20:00:00-04:00,284.2900085449219,285.94000244140625,274.1700134277344,274.69000244140625,180300
2024-07-29 20:00:00-04:00,275.25,281.5,270.7699890136719,279.989990234375,184400
2024-07-30 20:00:00-04:00,284.4200134277344,287.9800109863281,277.30999755859375,284.6600036621094,259200
