Price,Open,High,Low,Close,Volume
Ticker,VIEW,VIEW,VIEW,VIEW,VIEW
Date,,,,,
2024-01-01 19:00:00-05:00,3.5799999237060547,3.640000104904175,3.3499999046325684,3.5899999141693115,104219
2024-01-02 19:00:00-05:00,3.440000057220459,3.5,2.9000000953674316,3.009999990463257,174644
2024-01-03 19:00:00-05:00,3.049999952316284,3.1277999877929688,2.9000000953674316,2.9700000286102295,165741
2024-01-04 19:00:00-05:00,2.880000114440918,2.9600000381469727,2.259999990463257,2.3299999237060547,267449
2024-01-07 19:00:00-05:00,2.490000009536743,2.5399999618530273,2.300100088119507,2.450000047683716,124813
2024-01-08 19:00:00-05:00,2.490000009536743,2.490000009536743,2.200000047683716,2.240000009536743,77541
2024-01-09 19:00:00-05:00,2.2100000381469727,2.358799934387207,1.7100000381469727,1.7599999904632568,208778
2024-01-10 19:00:00-05:00,1.7699999809265137,1.850000023841858,1.4500000476837158,1.4700000286102295,249877
2024-01-11 19:00:00-05:00,1.4700000286102295,1.6299999952316284,1.4600000381469727,1.4800000190734863,211549
2024-01-15 19:00:00-05:00,1.5199999809265137,1.5199999809265137,1.3700000047683716,1.4199999570846558,125711
2024-01-16 19:00:00-05:00,1.340000033378601,1.399999976158142,1.2300000190734863,1.2799999713897705,115861
2024-01-17 19:00:00-05:00,1.25,1.5800000429153442,1.2200000286102295,1.4199999570846558,231728
2024-01-18 19:00:00-05:00,1.4900000095367432,1.559999942779541,1.3200000524520874,1.399999976158142,194689
2024-01-21 19:00:00-05:00,1.2999999523162842,1.5,1.2999999523162842,1.409999966621399,154207
2024-01-22 19:00:00-05:00,1.4800000190734863,1.4900000095367432,1.350000023841858,1.409999966621399,121943
2024-01-23 19:00:00-05:00,1.5199999809265137,1.5299999713897705,1.3200000524520874,1.3300000429153442,115332
2024-01-24 19:00:00-05:00,1.340000033378601,1.3626999855041504,1.2599999904632568,1.2699999809265137,99540
2024-01-25 19:00:00-05:00,1.25,1.2799999713897705,1.100000023841858,1.1699999570846558,135590
2024-01-28 19:00:00-05:00,1.2000000476837158,1.8600000143051147,1.1200000047683716,1.649999976158142,1963807
2024-01-29 19:00:00-05:00,1.6399999856948853,1.6699999570846558,1.3600000143051147,1.559999942779541,1448407
2024-01-30 19:00:00-05:00,1.4700000286102295,1.6799999475479126,1.4300999641418457,1.600000023841858,172733
2024-01-31 19:00:00-05:00,1.6100000143051147,1.6699999570846558,1.409999966621399,1.5800000429153442,244224
2024-02-01 19:00:00-05:00,1.5800000429153442,1.600000023841858,1.5,1.5099999904632568,72282
2024-02-04 19:00:00-05:00,1.4600000381469727,1.559999942779541,1.409999966621399,1.4500000476837158,64997
2024-02-05 19:00:00-05:00,1.4199999570846558,1.468000054359436,1.2999999523162842,1.3300000429153442,104118
2024-02-06 19:00:00-05:00,1.2999999523162842,1.3200000524520874,1.2799999713897705,1.2799999713897705,72441
2024-02-07 19:00:00-05:00,1.2999999523162842,1.3631999492645264,1.25,1.340000033378601,59380
2024-02-08 19:00:00-05:00,1.340000033378601,1.399999976158142,1.2999999523162842,1.3200000524520874,39019
2024-02-11 19:00:00-05:00,1.340000033378601,1.3700000047683716,1.2799999713897705,1.309999942779541,88833
2024-02-12 19:00:00-05:00,1.25,1.2799999713897705,1.2200000286102295,1.2300000190734863,87136
2024-02-13 19:00:00-05:00,1.2899999618530273,1.2899999618530273,1.2300000190734863,1.2899999618530273,42482
2024-02-14 19:00:00-05:00,1.309999942779541,1.343500018119812,1.25,1.3200000524520874,104596
2024-02-15 19:00:00-05:00,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.2799999713897705,48785
2024-02-19 19:00:00-05:00,1.2400000095367432,1.2799999713897705,1.190000057220459,1.2100000381469727,65210
2024-02-20 19:00:00-05:00,1.2100000381469727,1.2300000190734863,1.1200000047683716,1.149999976158142,121786
2024-02-21 19:00:00-05:00,1.2100000381469727,1.3899999856948853,1.100000023841858,1.190000057220459,648195
2024-02-22 19:00:00-05:00,1.159999966621399,1.2200000286102295,1.12909996509552,1.1699999570846558,94881
2024-02-25 19:00:00-05:00,1.149999976158142,1.2438000440597534,1.1301000118255615,1.1799999475479126,58037
2024-02-26 19:00:00-05:00,1.2300000190734863,1.2351000308990479,1.1799999475479126,1.2300000190734863,26364
2024-02-27 19:00:00-05:00,1.2300000190734863,1.350000023841858,1.2000000476837158,1.309999942779541,120009
2024-02-28 19:00:00-05:00,1.3700000047683716,1.8300000429153442,1.281499981880188,1.6299999952316284,822552
