Price,Open,High,Low,Close,Volume
Ticker,PTON,PTON,PTON,PTON,PTON
Date,,,,,
2024-01-01 19:00:00-05:00,5.960000038146973,6.135000228881836,5.769999980926514,5.820000171661377,9619000
2024-01-02 19:00:00-05:00,5.570000171661377,5.644999980926514,5.309999942779541,5.380000114440918,14299600
2024-01-03 19:00:00-05:00,5.704999923706055,6.300000190734863,5.559999942779541,6.130000114440918,32209800
2024-01-04 19:00:00-05:00,6.449999809265137,7.239999771118164,6.190000057220459,6.71999979019165,67778500
2024-01-07 19:00:00-05:00,6.789999961853027,6.880000114440918,6.349999904632568,6.590000152587891,23590100
2024-01-08 19:00:00-05:00,6.519999980926514,7.050000190734863,6.039999961853027,6.119999885559082,25072700
2024-01-09 19:00:00-05:00,6.170000076293945,6.284999847412109,5.875,6.110000133514404,15935900
2024-01-10 19:00:00-05:00,6.03000020980835,6.079999923706055,5.630000114440918,5.980000019073486,18386800
2024-01-11 19:00:00-05:00,5.960000038146973,6.210000038146973,5.78000020980835,5.829999923706055,12310500
2024-01-15 19:00:00-05:00,5.760000228881836,5.809999942779541,5.630000114440918,5.809999942779541,9078200
2024-01-16 19:00:00-05:00,5.690000057220459,5.864999771118164,5.559999942779541,5.800000190734863,9242300
2024-01-17 19:00:00-05:00,5.880000114440918,5.929999828338623,5.650000095367432,5.789999961853027,8561400
2024-01-18 19:00:00-05:00,5.809999942779541,5.820000171661377,5.369999885559082,5.570000171661377,16408500
2024-01-21 19:00:00-05:00,5.639999866485596,6.210000038146973,5.559999942779541,5.860000133514404,14683900
2024-01-22 19:00:00-05:00,5.96999979019165,6.179999828338623,5.800000190734863,5.820000171661377,10759700
2024-01-23 19:00:00-05:00,5.940000057220459,5.954999923706055,5.610000133514404,5.690000057220459,11383100
2024-01-24 19:00:00-05:00,5.71999979019165,5.889999866485596,5.619999885559082,5.800000190734863,11008300
2024-01-25 19:00:00-05:00,5.860000133514404,6.0,5.730000019073486,5.800000190734863,9925500
2024-01-28 19:00:00-05:00,5.820000171661377,6.110000133514404,5.5920000076293945,6.110000133514404,13224900
2024-01-29 19:00:00-05:00,6.019999980926514,6.03000020980835,5.739999771118164,5.809999942779541,14896100
2024-01-30 19:00:00-05:00,5.730000019073486,6.039999961853027,5.559999942779541,5.559999942779541,19093600
2024-01-31 19:00:00-05:00,5.230000019073486,5.300000190734863,4.170000076293945,4.210000038146973,84237900
2024-02-01 19:00:00-05:00,4.309999942779541,4.5,4.099999904632568,4.239999771118164,36977300
2024-02-04 19:00:00-05:00,4.199999809265137,4.199999809265137,3.9600000381469727,4.019999980926514,19602500
2024-02-05 19:00:00-05:00,4.050000190734863,4.440000057220459,4.0,4.380000114440918,19989600
2024-02-06 19:00:00-05:00,4.340000152587891,4.46999979019165,4.289999961853027,4.389999866485596,11732100
2024-02-07 19:00:00-05:00,4.369999885559082,4.579999923706055,4.260000228881836,4.53000020980835,15157200
2024-02-08 19:00:00-05:00,4.579999923706055,4.695000171661377,4.460000038146973,4.550000190734863,12029700
2024-02-11 19:00:00-05:00,4.585000038146973,5.065000057220459,4.550000190734863,4.809999942779541,17407100
2024-02-12 19:00:00-05:00,4.599999904632568,4.650000095367432,4.420000076293945,4.449999809265137,12922100
2024-02-13 19:00:00-05:00,4.550000190734863,4.71999979019165,4.519999980926514,4.710000038146973,8431900
2024-02-14 19:00:00-05:00,4.690000057220459,4.820000171661377,4.610000133514404,4.659999847412109,8864300
2024-02-15 19:00:00-05:00,4.539999961853027,4.619999885559082,4.420000076293945,4.539999961853027,10209600
2024-02-19 19:00:00-05:00,4.449999809265137,4.46999979019165,4.28000020980835,4.349999904632568,9406600
2024-02-20 19:00:00-05:00,4.320000171661377,4.360000133514404,4.239999771118164,4.28000020980835,6793100
2024-02-21 19:00:00-05:00,4.320000171661377,4.340000152587891,4.210000038146973,4.269999980926514,7458500
2024-02-22 19:00:00-05:00,4.260000228881836,4.369999885559082,4.170000076293945,4.349999904632568,8699100
2024-02-25 19:00:00-05:00,4.329999923706055,4.590000152587891,4.300000190734863,4.570000171661377,13810400
2024-02-26 19:00:00-05:00,4.650000095367432,4.789999961853027,4.559999942779541,4.699999809265137,12452000
2024-02-27 19:00:00-05:00,4.610000133514404,4.760000228881836,4.53000020980835,4.639999866485596,8018400
2024-02-28 19:00:00-05:00,4.739999771118164,4.849999904632568,4.5,4.519999980926514,10982500
2024-02-29 19:00:00-05:00,4.5,4.71999979019165,4.400000095367432,4.599999904632568,10398200
2024-03-03 19:00:00-05:00,4.630000114440918,4.630000114440918,4.329999923706055,4.349999904632568,8865100
2024-03-04 19:00:00-05:00,4.289999961853027,4.380000114440918,4.21999979019165,4.260000228881836,9480800
2024-03-05 19:00:00-05:00,4.309999942779541,4.460000038146973,4.215000152587891,4.400000095367432,10587700
2024-03-06 19:00:00-05:00,4.429999828338623,4.579999923706055,4.239999771118164,4.519999980926514,14974100
2024-03-07 19:00:00-05:00,4.53000020980835,4.760000228881836,4.489999771118164,4.679999828338623,13719500
2024-03-10 20:00:00-04:00,4.699999809265137,4.960000038146973,4.639999866485596,4.710000038146973,8849500
2024-03-11 20:00:00-04:00,4.71999979019165,4.769999980926514,4.570000171661377,4.639999866485596,7073700
