Price,Open,High,Low,Close,Volume
Ticker,GAN,GAN,GAN,GAN,GAN
Date,,,,,
2024-01-01 19:00:00-05:00,1.590000033378601,1.590000033378601,1.5509999990463257,1.559999942779541,508500
2024-01-02 19:00:00-05:00,1.559999942779541,1.5800000429153442,1.559999942779541,1.5700000524520874,215200
2024-01-03 19:00:00-05:00,1.559999942779541,1.5750000476837158,1.559999942779541,1.559999942779541,231800
2024-01-04 19:00:00-05:00,1.559999942779541,1.5800000429153442,1.559999942779541,1.5700000524520874,152300
2024-01-07 19:00:00-05:00,1.559999942779541,1.5700000524520874,1.559999942779541,1.559999942779541,91900
2024-01-08 19:00:00-05:00,1.559999942779541,1.5700000524520874,1.559999942779541,1.5700000524520874,163300
2024-01-09 19:00:00-05:00,1.559999942779541,1.5700000524520874,1.5399999618530273,1.559999942779541,412900
2024-01-10 19:00:00-05:00,1.5499999523162842,1.559999942779541,1.5399999618530273,1.5499999523162842,157000
2024-01-11 19:00:00-05:00,1.5499999523162842,1.5499999523162842,1.5,1.5199999809265137,362500
2024-01-15 19:00:00-05:00,1.5099999904632568,1.534999966621399,1.5099999904632568,1.5199999809265137,173100
2024-01-16 19:00:00-05:00,1.5099999904632568,1.5700000524520874,1.5099999904632568,1.5499999523162842,342300
2024-01-17 19:00:00-05:00,1.5700000524520874,1.6009999513626099,1.5399999618530273,1.590000033378601,757000
2024-01-18 19:00:00-05:00,1.5700000524520874,1.5700000524520874,1.524999976158142,1.5299999713897705,271200
2024-01-21 19:00:00-05:00,1.5399999618530273,1.5700000524520874,1.5299999713897705,1.5700000524520874,204900
2024-01-22 19:00:00-05:00,1.5700000524520874,1.590000033378601,1.5399999618530273,1.5700000524520874,102300
2024-01-23 19:00:00-05:00,1.600000023841858,1.600000023841858,1.559999942779541,1.5800000429153442,87300
2024-01-24 19:00:00-05:00,1.590000033378601,1.590000033378601,1.5549999475479126,1.559999942779541,120600
2024-01-25 19:00:00-05:00,1.559999942779541,1.5700000524520874,1.5399999618530273,1.5399999618530273,66200
2024-01-28 19:00:00-05:00,1.5499999523162842,1.5989999771118164,1.5299999713897705,1.5399999618530273,356200
2024-01-29 19:00:00-05:00,1.5499999523162842,1.5499999523162842,1.5299999713897705,1.5299999713897705,82600
2024-01-30 19:00:00-05:00,1.5299999713897705,1.5399999618530273,1.5199999809265137,1.5199999809265137,94200
2024-01-31 19:00:00-05:00,1.5199999809265137,1.5390000343322754,1.5199999809265137,1.5299999713897705,51100
2024-02-01 19:00:00-05:00,1.5399999618530273,1.5399999618530273,1.5199999809265137,1.5299999713897705,130000
2024-02-04 19:00:00-05:00,1.5399999618530273,1.5399999618530273,1.5,1.5199999809265137,122100
2024-02-05 19:00:00-05:00,1.5299999713897705,1.5299999713897705,1.5099999904632568,1.5199999809265137,43900
2024-02-06 19:00:00-05:00,1.5199999809265137,1.5299999713897705,1.5099999904632568,1.5299999713897705,202900
2024-02-07 19:00:00-05:00,1.5299999713897705,1.534999966621399,1.5099999904632568,1.5199999809265137,44700
2024-02-08 19:00:00-05:00,1.5199999809265137,1.5499999523162842,1.5199999809265137,1.5499999523162842,89600
2024-02-11 19:00:00-05:00,1.5299999713897705,1.5800000429153442,1.5199999809265137,1.5499999523162842,181600
2024-02-12 19:00:00-05:00,1.5399999618530273,1.5700000524520874,1.5299999713897705,1.5700000524520874,248900
2024-02-13 19:00:00-05:00,1.5299999713897705,1.5700000524520874,1.5299999713897705,1.559999942779541,210700
2024-02-14 19:00:00-05:00,1.5499999523162842,1.559999942779541,1.5449999570846558,1.559999942779541,188200
2024-02-15 19:00:00-05:00,1.5499999523162842,1.600000023841858,1.5399999618530273,1.590000033378601,463600
2024-02-19 19:00:00-05:00,1.5499999523162842,1.5800000429153442,1.5499999523162842,1.5499999523162842,171000
2024-02-20 19:00:00-05:00,1.5499999523162842,1.559999942779541,1.5399999618530273,1.559999942779541,200500
2024-02-21 19:00:00-05:00,1.5700000524520874,1.5700000524520874,1.5,1.5,210700
2024-02-22 19:00:00-05:00,1.5199999809265137,1.5390000343322754,1.5,1.5099999904632568,162300
2024-02-25 19:00:00-05:00,1.5,1.534999966621399,1.5,1.5,110400
2024-02-26 19:00:00-05:00,1.5199999809265137,1.5299999713897705,1.5,1.5099999904632568,66500
2024-02-27 19:00:00-05:00,1.5,1.5180000066757202,1.4989999532699585,1.5,104500
2024-02-28 19:00:00-05:00,1.5,1.5199999809265137,1.4900000095367432,1.5199999809265137,202300
2024-02-29 19:00:00-05:00,1.5099999904632568,1.5199999809265137,1.4199999570846558,1.4900000095367432,529200
2024-03-03 19:00:00-05:00,1.4500000476837158,1.5099999904632568,1.4500000476837158,1.4900000095367432,552900
2024-03-04 19:00:00-05:00,1.4600000381469727,1.4900000095367432,1.4500000476837158,1.4500000476837158,173900
2024-03-05 19:00:00-05:00,1.4700000286102295,1.4800000190734863,1.4500000476837158,1.4500000476837158,101700
2024-03-06 19:00:00-05:00,1.4500000476837158,1.4700000286102295,1.430999994277954,1.4600000381469727,139100
2024-03-07 19:00:00-05:00,1.4500000476837158,1.4900000095367432,1.440000057220459,1.4500000476837158,98500
2024-03-10 20:00:00-04:00,1.4500000476837158,1.4800000190734863,1.4500000476837158,1.4500000476837158,103400
2024-03-11 20:00:00-04:00,1.4500000476837158,1.4500000476837158,1.409999966621399,1.409999966621399,226200
2024-03-12 20:00:00-04:00,1.399999976158142,1.409999966621399,1.2000000476837158,1.2999999523162842,1478600
2024-03-13 20:00:00-04:00,1.2999999523162842,1.309999942779541,1.25,1.2799999713897705,352600
2024-03-14 20:00:00-04:00,1.2599999904632568,1.3200000524520874,1.25,1.2799999713897705,411600
2024-03-17 20:00:00-04:00,1.2799999713897705,1.309999942779541,1.2699999809265137,1.2799999713897705,220700
2024-03-18 20:00:00-04:00,1.2899999618530273,1.3289999961853027,1.2699999809265137,1.2899999618530273,266300
2024-03-19 20:00:00-04:00,1.2999999523162842,1.3389999866485596,1.2799999713897705,1.3200000524520874,184500
2024-03-20 20:00:00-04:00,1.3200000524520874,1.340000033378601,1.2999999523162842,1.3200000524520874,164700
2024-03-21 20:00:00-04:00,1.309999942779541,1.3200000524520874,1.2799999713897705,1.309999942779541,124200
