Price,Open,High,Low,Close,Volume
Ticker,NRIM,NRIM,NRIM,NRIM,NRIM
Date,,,,,
2024-01-01 19:00:00-05:00,57.06999969482422,57.38999938964844,56.0,56.810001373291016,15900
2024-01-02 19:00:00-05:00,56.560001373291016,56.75,54.33000183105469,54.900001525878906,12500
2024-01-03 19:00:00-05:00,54.91999816894531,55.11000061035156,54.439998626708984,54.5099983215332,16500
2024-01-04 19:00:00-05:00,54.560001373291016,55.31999969482422,53.52000045776367,54.349998474121094,34200
2024-01-07 19:00:00-05:00,54.0099983215332,54.0099983215332,52.849998474121094,53.16999816894531,11200
2024-01-08 19:00:00-05:00,52.61000061035156,52.709999084472656,51.56999969482422,52.61000061035156,19100
2024-01-09 19:00:00-05:00,53.41999816894531,53.41999816894531,52.04999923706055,53.060001373291016,13300
2024-01-10 19:00:00-05:00,52.47999954223633,52.630001068115234,52.15999984741211,52.43000030517578,12900
2024-01-11 19:00:00-05:00,53.189998626708984,53.189998626708984,52.0,52.5099983215332,12500
2024-01-15 19:00:00-05:00,52.47999954223633,53.0099983215332,52.099998474121094,52.31999969482422,11700
2024-01-16 19:00:00-05:00,51.59000015258789,52.939998626708984,51.59000015258789,52.810001373291016,8200
2024-01-17 19:00:00-05:00,52.63999938964844,53.45000076293945,52.52000045776367,53.400001525878906,5700
2024-01-18 19:00:00-05:00,53.72999954223633,53.72999954223633,52.88999938964844,53.4900016784668,8600
2024-01-21 19:00:00-05:00,53.63999938964844,54.93000030517578,53.63999938964844,54.619998931884766,12900
2024-01-22 19:00:00-05:00,55.0,55.0,53.040000915527344,53.18000030517578,12400
2024-01-23 19:00:00-05:00,53.16999816894531,53.630001068115234,52.689998626708984,52.88999938964844,13300
2024-01-24 19:00:00-05:00,52.52000045776367,53.459999084472656,51.90999984741211,53.459999084472656,14500
2024-01-25 19:00:00-05:00,53.5,53.959999084472656,52.029998779296875,53.599998474121094,11000
2024-01-28 19:00:00-05:00,53.9900016784668,54.4900016784668,53.84000015258789,54.4900016784668,9300
2024-01-29 19:00:00-05:00,53.88999938964844,54.720001220703125,53.77000045776367,54.27000045776367,3900
2024-01-30 19:00:00-05:00,54.34000015258789,54.34000015258789,50.529998779296875,50.529998779296875,8600
2024-01-31 19:00:00-05:00,50.689998626708984,50.88999938964844,48.70000076293945,50.83000183105469,11400
2024-02-01 19:00:00-05:00,50.36000061035156,50.36000061035156,48.59000015258789,48.81999969482422,39400
2024-02-04 19:00:00-05:00,48.0,48.130001068115234,47.16999816894531,48.0,10500
2024-02-05 19:00:00-05:00,48.04999923706055,48.16999816894531,46.5099983215332,47.66999816894531,14100
2024-02-06 19:00:00-05:00,46.540000915527344,47.29999923706055,45.2400016784668,46.13999938964844,18300
2024-02-07 19:00:00-05:00,46.13999938964844,47.560001373291016,46.0099983215332,46.70000076293945,13800
2024-02-08 19:00:00-05:00,46.54999923706055,49.279998779296875,46.54999923706055,48.22999954223633,12000
2024-02-11 19:00:00-05:00,48.790000915527344,49.09000015258789,48.68000030517578,48.689998626708984,8800
2024-02-12 19:00:00-05:00,47.650001525878906,47.650001525878906,46.77000045776367,46.810001373291016,19700
2024-02-13 19:00:00-05:00,47.68000030517578,51.02000045776367,47.0,50.63999938964844,11900
2024-02-14 19:00:00-05:00,50.84000015258789,54.25,50.84000015258789,54.209999084472656,11300
2024-02-15 19:00:00-05:00,54.0,54.0,50.5,50.849998474121094,16600
2024-02-19 19:00:00-05:00,50.810001373291016,51.779998779296875,49.90999984741211,50.529998779296875,14900
2024-02-20 19:00:00-05:00,50.0,50.45000076293945,49.349998474121094,50.02000045776367,10300
