Price,Open,High,Low,Close,Volume
Ticker,HVT,HVT,HVT,HVT,HVT
Date,,,,,
2024-01-01 19:00:00-05:00,35.5099983215332,36.540000915527344,35.5099983215332,35.95000076293945,89100
2024-01-02 19:00:00-05:00,35.650001525878906,35.650001525878906,34.58000183105469,34.65999984741211,90400
2024-01-03 19:00:00-05:00,34.77000045776367,35.38999938964844,34.65999984741211,35.369998931884766,73400
2024-01-04 19:00:00-05:00,35.18000030517578,35.939998626708984,35.18000030517578,35.45000076293945,142700
2024-01-07 19:00:00-05:00,35.349998474121094,35.91999816894531,35.29999923706055,35.36000061035156,111200
2024-01-08 19:00:00-05:00,34.849998474121094,34.849998474121094,34.0,34.040000915527344,63400
2024-01-09 19:00:00-05:00,34.279998779296875,34.630001068115234,34.0,34.40999984741211,48800
2024-01-10 19:00:00-05:00,34.47999954223633,34.959999084472656,33.810001373291016,34.869998931884766,103000
2024-01-11 19:00:00-05:00,35.189998626708984,35.400001525878906,34.790000915527344,35.15999984741211,92200
2024-01-15 19:00:00-05:00,35.09000015258789,35.09000015258789,33.88999938964844,33.959999084472656,60700
2024-01-16 19:00:00-05:00,33.40999984741211,33.90999984741211,33.16999816894531,33.7400016784668,51300
2024-01-17 19:00:00-05:00,34.099998474121094,34.099998474121094,32.90999984741211,33.529998779296875,98800
2024-01-18 19:00:00-05:00,33.59000015258789,34.02000045776367,33.08000183105469,34.0099983215332,47700
2024-01-21 19:00:00-05:00,34.209999084472656,35.400001525878906,34.209999084472656,35.15999984741211,73400
2024-01-22 19:00:00-05:00,35.38999938964844,35.439998626708984,34.189998626708984,34.709999084472656,115000
2024-01-23 19:00:00-05:00,35.220001220703125,35.220001220703125,34.0099983215332,34.369998931884766,64800
2024-01-24 19:00:00-05:00,34.720001220703125,34.84000015258789,34.2400016784668,34.72999954223633,86000
2024-01-25 19:00:00-05:00,35.130001068115234,35.2400016784668,34.810001373291016,35.0,29400
2024-01-28 19:00:00-05:00,35.0,35.25,34.29999923706055,34.56999969482422,81400
2024-01-29 19:00:00-05:00,34.34000015258789,34.720001220703125,34.0099983215332,34.5099983215332,64100
2024-01-30 19:00:00-05:00,34.40999984741211,34.79999923706055,33.83000183105469,33.900001525878906,216500
2024-01-31 19:00:00-05:00,34.150001525878906,34.529998779296875,33.45000076293945,34.5,60000
2024-02-01 19:00:00-05:00,34.0099983215332,34.439998626708984,33.7400016784668,34.130001068115234,72400
2024-02-04 19:00:00-05:00,33.7599983215332,33.95000076293945,33.18000030517578,33.63999938964844,113500
2024-02-05 19:00:00-05:00,33.650001525878906,34.65999984741211,33.650001525878906,34.33000183105469,88500
2024-02-06 19:00:00-05:00,34.400001525878906,34.400001525878906,33.650001525878906,33.790000915527344,54300
2024-02-07 19:00:00-05:00,33.900001525878906,34.439998626708984,33.900001525878906,34.34000015258789,56300
2024-02-08 19:00:00-05:00,34.380001068115234,35.34000015258789,34.349998474121094,35.130001068115234,79800
2024-02-11 19:00:00-05:00,35.119998931884766,36.79999923706055,35.119998931884766,36.45000076293945,75300
2024-02-12 19:00:00-05:00,35.40999984741211,36.08000183105469,34.83000183105469,35.16999816894531,91700
2024-02-13 19:00:00-05:00,35.720001220703125,36.02000045776367,35.119998931884766,35.959999084472656,79100
2024-02-14 19:00:00-05:00,36.34000015258789,37.04999923706055,36.2599983215332,36.56999969482422,107800
2024-02-15 19:00:00-05:00,36.20000076293945,36.400001525878906,35.619998931884766,36.150001525878906,71800
2024-02-19 19:00:00-05:00,35.540000915527344,35.77000045776367,35.04999923706055,35.16999816894531,115300
2024-02-20 19:00:00-05:00,34.88999938964844,35.5,34.63999938964844,35.09000015258789,78600
2024-02-21 19:00:00-05:00,33.900001525878906,34.38999938964844,31.25,32.779998779296875,328700
2024-02-22 19:00:00-05:00,32.619998931884766,33.029998779296875,31.959999084472656,32.7599983215332,167400
2024-02-25 19:00:00-05:00,32.5,34.09000015258789,32.5,34.0099983215332,143000
2024-02-26 19:00:00-05:00,34.02000045776367,34.95000076293945,34.02000045776367,34.45000076293945,165900
2024-02-27 19:00:00-05:00,33.7400016784668,34.25,33.04999923706055,33.720001220703125,137300
2024-02-28 19:00:00-05:00,34.47999954223633,34.97999954223633,34.11000061035156,34.29999923706055,249300
2024-02-29 19:00:00-05:00,34.290000915527344,34.56999969482422,33.34000015258789,34.33000183105469,111900
2024-03-03 19:00:00-05:00,34.38999938964844,34.790000915527344,34.029998779296875,34.119998931884766,113300
2024-03-04 19:00:00-05:00,33.97999954223633,34.689998626708984,33.97999954223633,34.0,97400
2024-03-05 19:00:00-05:00,34.43000030517578,34.4900016784668,32.790000915527344,32.9900016784668,128700
2024-03-06 19:00:00-05:00,33.380001068115234,33.70000076293945,33.09000015258789,33.22999954223633,69900
2024-03-07 19:00:00-05:00,33.43000030517578,34.09000015258789,33.119998931884766,33.540000915527344,116800
2024-03-10 20:00:00-04:00,33.369998931884766,33.369998931884766,32.029998779296875,32.34000015258789,142800
2024-03-11 20:00:00-04:00,32.34000015258789,32.540000915527344,32.06999969482422,32.310001373291016,92900
2024-03-12 20:00:00-04:00,32.4900016784668,33.08000183105469,32.43000030517578,32.52000045776367,140800
2024-03-13 20:00:00-04:00,32.40999984741211,32.40999984741211,30.690000534057617,31.020000457763672,191100
2024-03-14 20:00:00-04:00,31.010000228881836,32.060001373291016,31.010000228881836,31.479999542236328,313600
2024-03-17 20:00:00-04:00,31.420000076293945,31.420000076293945,30.84000015258789,30.940000534057617,111600
2024-03-18 20:00:00-04:00,31.040000915527344,31.8700008392334,31.040000915527344,31.799999237060547,101500
2024-03-19 20:00:00-04:00,31.520000457763672,32.7400016784668,31.309999465942383,32.5,83900
2024-03-20 20:00:00-04:00,32.59000015258789,33.2599983215332,32.5,32.7599983215332,123400
2024-03-21 20:00:00-04:00,32.689998626708984,32.689998626708984,31.940000534057617,31.969999313354492,58400
2024-03-24 20:00:00-04:00,32.849998474121094,32.95000076293945,32.52000045776367,32.529998779296875,78100
2024-03-25 20:00:00-04:00,32.70000076293945,32.709999084472656,32.18000030517578,32.25,75900
2024-03-26 20:00:00-04:00,32.40999984741211,33.27000045776367,32.40999984741211,33.060001373291016,59800
2024-03-27 20:00:00-04:00,33.25,34.290000915527344,33.25,34.119998931884766,229100
2024-03-31 20:00:00-04:00,33.40999984741211,33.970001220703125,33.08000183105469,33.18000030517578,101400
2024-04-01 20:00:00-04:00,32.77000045776367,32.77000045776367,31.030000686645508,31.81999969482422,129700
2024-04-02 20:00:00-04:00,31.68000030517578,31.959999084472656,31.68000030517578,31.790000915527344,63200
2024-04-03 20:00:00-04:00,32.040000915527344,32.150001525878906,31.600000381469727,31.639999389648438,73200
2024-04-04 20:00:00-04:00,31.479999542236328,31.75,31.040000915527344,31.639999389648438,80500
2024-04-07 20:00:00-04:00,31.899999618530273,32.400001525878906,31.760000228881836,32.18000030517578,79400
2024-04-08 20:00:00-04:00,32.189998626708984,32.29999923706055,31.979999542236328,32.09000015258789,47900
2024-04-09 20:00:00-04:00,31.34000015258789,31.389999389648438,30.309999465942383,30.579999923706055,71100
2024-04-10 20:00:00-04:00,30.690000534057617,31.1200008392334,30.579999923706055,31.09000015258789,82200
2024-04-11 20:00:00-04:00,30.989999771118164,31.1200008392334,30.59000015258789,30.670000076293945,93200
