Price,Open,High,Low,Close,Volume
Ticker,FEAM,FEAM,FEAM,FEAM,FEAM
Date,,,,,
2024-01-01 19:00:00-05:00,1.4199999570846558,1.4700000286102295,1.3700000047683716,1.440000057220459,247500
2024-01-02 19:00:00-05:00,1.600000023841858,1.6299999952316284,1.3799999952316284,1.399999976158142,442800
2024-01-03 19:00:00-05:00,1.4199999570846558,1.5099999904632568,1.3700000047683716,1.4199999570846558,202800
2024-01-04 19:00:00-05:00,1.4299999475479126,1.4800000190734863,1.3899999856948853,1.399999976158142,150900
2024-01-07 19:00:00-05:00,1.409999966621399,1.4500000476837158,1.350000023841858,1.409999966621399,145900
2024-01-08 19:00:00-05:00,1.399999976158142,1.4600000381469727,1.3550000190734863,1.3799999952316284,157900
2024-01-09 19:00:00-05:00,1.3799999952316284,1.4199999570846558,1.350000023841858,1.409999966621399,104900
2024-01-10 19:00:00-05:00,1.399999976158142,1.4149999618530273,1.2999999523162842,1.3200000524520874,285700
2024-01-11 19:00:00-05:00,1.3600000143051147,1.475000023841858,1.3229999542236328,1.399999976158142,169400
2024-01-15 19:00:00-05:00,1.4500000476837158,1.4589999914169312,1.3200000524520874,1.340000033378601,154100
2024-01-16 19:00:00-05:00,1.3200000524520874,1.350000023841858,1.2599999904632568,1.2899999618530273,151800
2024-01-17 19:00:00-05:00,1.2899999618530273,1.2999999523162842,1.1200000047683716,1.2050000429153442,140500
2024-01-18 19:00:00-05:00,1.2100000381469727,1.2100000381469727,1.1100000143051147,1.2000000476837158,250700
2024-01-21 19:00:00-05:00,1.2000000476837158,1.2899999618530273,1.1799999475479126,1.2000000476837158,130100
2024-01-22 19:00:00-05:00,1.2400000095367432,1.2400000095367432,1.1100000143051147,1.1799999475479126,72900
2024-01-23 19:00:00-05:00,1.2400000095367432,1.3200000524520874,1.2100000381469727,1.25,116900
2024-01-24 19:00:00-05:00,1.309999942779541,1.340000033378601,1.2699999809265137,1.2899999618530273,118400
2024-01-25 19:00:00-05:00,1.25,1.399999976158142,1.25,1.3600000143051147,88400
2024-01-28 19:00:00-05:00,1.3799999952316284,1.5,1.2799999713897705,1.4900000095367432,103000
2024-01-29 19:00:00-05:00,1.4600000381469727,1.5329999923706055,1.4199999570846558,1.4299999475479126,111100
2024-01-30 19:00:00-05:00,1.4600000381469727,1.4900000095367432,1.409999966621399,1.4199999570846558,59100
2024-01-31 19:00:00-05:00,1.4299999475479126,1.4789999723434448,1.2999999523162842,1.3600000143051147,86300
2024-02-01 19:00:00-05:00,1.3600000143051147,1.409999966621399,1.25,1.2999999523162842,70700
2024-02-04 19:00:00-05:00,1.2799999713897705,1.3250000476837158,1.2699999809265137,1.2699999809265137,128700
2024-02-05 19:00:00-05:00,1.2599999904632568,1.3600000143051147,1.2599999904632568,1.340000033378601,55500
2024-02-06 19:00:00-05:00,1.309999942779541,1.3109999895095825,1.1699999570846558,1.309999942779541,116300
2024-02-07 19:00:00-05:00,1.309999942779541,1.350000023841858,1.25,1.3049999475479126,65500
2024-02-08 19:00:00-05:00,1.2899999618530273,1.3300000429153442,1.2599999904632568,1.2599999904632568,97500
2024-02-11 19:00:00-05:00,1.2599999904632568,1.3300000429153442,1.2400000095367432,1.2699999809265137,165600
2024-02-12 19:00:00-05:00,1.2300000190734863,1.25,1.1699999570846558,1.2200000286102295,162900
2024-02-13 19:00:00-05:00,1.2400000095367432,1.3300000429153442,1.2200000286102295,1.3300000429153442,91900
2024-02-14 19:00:00-05:00,1.3200000524520874,1.409999966621399,1.2799999713897705,1.3799999952316284,144600
2024-02-15 19:00:00-05:00,1.399999976158142,1.409999966621399,1.25,1.2999999523162842,99000
2024-02-19 19:00:00-05:00,1.2999999523162842,1.309999942779541,1.159999966621399,1.1649999618530273,168200
2024-02-20 19:00:00-05:00,1.149999976158142,1.2300000190734863,1.090000033378601,1.1299999952316284,120600
2024-02-21 19:00:00-05:00,1.149999976158142,1.1799999475479126,1.0299999713897705,1.0499999523162842,173800
2024-02-22 19:00:00-05:00,1.0499999523162842,1.2400000095367432,1.0499999523162842,1.1799999475479126,135700
2024-02-25 19:00:00-05:00,1.25,1.4900000095367432,1.1950000524520874,1.4800000190734863,250800
2024-02-26 19:00:00-05:00,1.4900000095367432,2.4800000190734863,1.4900000095367432,1.8600000143051147,763100
2024-02-27 19:00:00-05:00,1.9600000381469727,2.428999900817871,1.9500000476837158,1.9900000095367432,413300
2024-02-28 19:00:00-05:00,2.0999999046325684,2.0999999046325684,1.7999999523162842,1.809999942779541,241500
2024-02-29 19:00:00-05:00,1.75,1.850000023841858,1.6200000047683716,1.659999966621399,182400
2024-03-03 19:00:00-05:00,1.690000057220459,1.8700000047683716,1.559999942779541,1.6100000143051147,133600
2024-03-04 19:00:00-05:00,1.5800000429153442,1.659999966621399,1.4299999475479126,1.4600000381469727,136700
2024-03-05 19:00:00-05:00,1.5,1.5399999618530273,1.399999976158142,1.4299999475479126,77000
2024-03-06 19:00:00-05:00,1.4600000381469727,1.7200000286102295,1.4500000476837158,1.4800000190734863,193100
2024-03-07 19:00:00-05:00,1.4900000095367432,1.659999966621399,1.4900000095367432,1.6399999856948853,90200
2024-03-10 20:00:00-04:00,1.6200000047683716,1.690000057220459,1.559999942779541,1.5700000524520874,80900
2024-03-11 20:00:00-04:00,1.600000023841858,1.600000023841858,1.409999966621399,1.4450000524520874,90900
2024-03-12 20:00:00-04:00,1.4299999475479126,1.5099999904632568,1.3899999856948853,1.3899999856948853,223200
2024-03-13 20:00:00-04:00,1.4299999475479126,1.5099999904632568,1.2899999618530273,1.2899999618530273,359200
2024-03-14 20:00:00-04:00,1.2799999713897705,1.5099999904632568,1.2799999713897705,1.3200000524520874,626000
2024-03-17 20:00:00-04:00,1.3600000143051147,1.3700000047683716,1.25,1.2599999904632568,478600
2024-03-18 20:00:00-04:00,1.2799999713897705,1.3600000143051147,1.1699999570846558,1.2000000476837158,503600
2024-03-19 20:00:00-04:00,1.2300000190734863,1.2599999904632568,1.1699999570846558,1.2400000095367432,405500
2024-03-20 20:00:00-04:00,1.2400000095367432,1.3200000524520874,1.2300000190734863,1.2699999809265137,125200
2024-03-21 20:00:00-04:00,1.2300000190734863,1.2599999904632568,1.2200000286102295,1.25,65600
2024-03-24 20:00:00-04:00,1.25,1.2699999809265137,1.2000000476837158,1.2000000476837158,260100
2024-03-25 20:00:00-04:00,1.2200000286102295,1.2649999856948853,1.2000000476837158,1.25,100700
2024-03-26 20:00:00-04:00,1.25,1.3669999837875366,1.25,1.340000033378601,143300
2024-03-27 20:00:00-04:00,1.340000033378601,1.3899999856948853,1.319000005722046,1.340000033378601,111200
2024-03-31 20:00:00-04:00,1.340000033378601,1.3949999809265137,1.25,1.309999942779541,108400
2024-04-01 20:00:00-04:00,1.2999999523162842,1.309999942779541,1.25,1.309999942779541,139500
