Price,Open,High,Low,Close,Volume
Ticker,WEC,WEC,WEC,WEC,WEC
Date,,,,,
2024-01-01 19:00:00-05:00,84.0,86.33999633789062,83.75,86.31999969482422,2582800
2024-01-02 19:00:00-05:00,86.61000061035156,86.7699966430664,85.75,86.61000061035156,1979700
2024-01-03 19:00:00-05:00,85.69999694824219,86.88999938964844,85.56999969482422,85.91999816894531,2326600
2024-01-04 19:00:00-05:00,85.76000213623047,86.6500015258789,85.36000061035156,86.23999786376953,1578700
2024-01-07 19:00:00-05:00,85.87999725341797,86.0999984741211,85.0,85.56999969482422,2677200
2024-01-08 19:00:00-05:00,85.06999969482422,85.73999786376953,84.5999984741211,85.33000183105469,1817600
2024-01-09 19:00:00-05:00,85.29000091552734,85.94000244140625,85.04000091552734,85.58999633789062,1636000
2024-01-10 19:00:00-05:00,85.33000183105469,85.33000183105469,80.86000061035156,82.12000274658203,3458200
2024-01-11 19:00:00-05:00,82.86000061035156,83.29000091552734,82.47000122070312,82.79000091552734,1991300
2024-01-15 19:00:00-05:00,82.51000213623047,82.98999786376953,82.13999938964844,82.56999969482422,2897000
2024-01-16 19:00:00-05:00,81.87999725341797,83.16999816894531,81.01000213623047,81.30999755859375,2078300
2024-01-17 19:00:00-05:00,81.0,81.02999877929688,79.69999694824219,80.4000015258789,2695000
2024-01-18 19:00:00-05:00,80.70999908447266,80.73999786376953,79.8499984741211,80.02999877929688,2205900
2024-01-21 19:00:00-05:00,80.05999755859375,80.72000122070312,79.16000366210938,79.4800033569336,2356100
2024-01-22 19:00:00-05:00,79.47000122070312,79.97000122070312,79.13999938964844,79.75,1748100
2024-01-23 19:00:00-05:00,80.41000366210938,80.58000183105469,78.73999786376953,79.05999755859375,2772900
2024-01-24 19:00:00-05:00,79.79000091552734,80.19000244140625,79.06999969482422,80.01000213623047,2141600
2024-01-25 19:00:00-05:00,80.19999694824219,80.63999938964844,79.47000122070312,79.87000274658203,2386400
