Price,Open,High,Low,Close,Volume
Ticker,ENV,ENV,ENV,ENV,ENV
Date,,,,,
2024-01-01 19:00:00-05:00,49.13999938964844,50.060001373291016,48.31999969482422,49.61000061035156,413455
2024-01-02 19:00:00-05:00,49.290000915527344,49.83000183105469,48.33000183105469,48.41999816894531,512909
2024-01-03 19:00:00-05:00,48.369998931884766,49.07709884643555,48.11000061035156,48.52000045776367,330667
2024-01-04 19:00:00-05:00,47.88999938964844,49.439998626708984,47.88999938964844,48.279998779296875,438958
2024-01-07 19:00:00-05:00,47.45000076293945,51.40999984741211,46.47999954223633,51.290000915527344,966462
2024-01-08 19:00:00-05:00,51.040000915527344,51.5,50.529998779296875,51.25,577149
2024-01-09 19:00:00-05:00,51.11000061035156,51.83000183105469,50.61000061035156,50.630001068115234,465831
2024-01-10 19:00:00-05:00,51.04999923706055,51.93000030517578,50.15919876098633,51.06999969482422,959457
2024-01-11 19:00:00-05:00,51.599998474121094,51.869998931884766,49.4900016784668,50.279998779296875,321216
2024-01-15 19:00:00-05:00,49.470001220703125,50.20000076293945,48.699798583984375,49.900001525878906,304541
2024-01-16 19:00:00-05:00,48.77000045776367,49.279998779296875,48.54999923706055,49.060001373291016,363812
2024-01-17 19:00:00-05:00,49.52000045776367,49.64500045776367,47.98500061035156,48.959999084472656,367921
2024-01-18 19:00:00-05:00,49.2400016784668,51.0,48.849998474121094,50.72999954223633,383266
2024-01-21 19:00:00-05:00,51.4900016784668,52.060001373291016,50.709999084472656,51.279998779296875,541715
2024-01-22 19:00:00-05:00,52.13999938964844,52.20000076293945,50.619998931884766,51.41999816894531,247584
2024-01-23 19:00:00-05:00,52.27000045776367,52.27000045776367,50.904998779296875,50.95000076293945,316965
2024-01-24 19:00:00-05:00,51.95000076293945,52.22999954223633,50.66999816894531,51.86000061035156,514827
2024-01-25 19:00:00-05:00,52.369998931884766,52.970001220703125,51.79499816894531,52.470001220703125,224512
2024-01-28 19:00:00-05:00,52.470001220703125,54.165000915527344,52.36000061035156,54.02000045776367,303483
2024-01-29 19:00:00-05:00,53.540000915527344,54.0099983215332,51.970001220703125,52.27000045776367,424818
2024-01-30 19:00:00-05:00,52.20000076293945,53.310001373291016,50.810001373291016,51.099998474121094,357617
2024-01-31 19:00:00-05:00,51.400001525878906,52.310001373291016,50.36000061035156,52.099998474121094,337805
2024-02-01 19:00:00-05:00,51.5,52.869998931884766,51.20000076293945,52.34000015258789,269591
2024-02-04 19:00:00-05:00,51.5,51.59000015258789,50.880001068115234,51.08000183105469,240402
2024-02-05 19:00:00-05:00,51.0,52.66999816894531,51.0,52.27000045776367,220371
2024-02-06 19:00:00-05:00,52.27000045776367,52.404998779296875,51.165000915527344,51.650001525878906,255729
2024-02-07 19:00:00-05:00,51.52000045776367,52.130001068115234,51.320098876953125,51.5,249763
2024-02-08 19:00:00-05:00,51.72999954223633,52.56999969482422,51.474998474121094,52.31999969482422,384320
2024-02-11 19:00:00-05:00,52.70000076293945,53.54999923706055,52.4900016784668,53.02000045776367,314304
2024-02-12 19:00:00-05:00,51.08000183105469,51.95000076293945,49.79999923706055,50.25,406901
2024-02-13 19:00:00-05:00,50.9900016784668,51.36000061035156,50.58000183105469,50.95000076293945,394507
2024-02-14 19:00:00-05:00,51.63999938964844,52.459999084472656,51.380001068115234,51.79999923706055,381260
2024-02-15 19:00:00-05:00,51.439998626708984,52.744998931884766,51.029998779296875,52.029998779296875,497824
2024-02-19 19:00:00-05:00,51.540000915527344,51.810001373291016,49.63999938964844,49.810001373291016,357264
2024-02-20 19:00:00-05:00,49.58000183105469,49.58000183105469,48.61000061035156,48.810001373291016,442156
2024-02-21 19:00:00-05:00,49.0,49.779998779296875,48.599998474121094,48.88999938964844,658673
2024-02-22 19:00:00-05:00,51.88999938964844,53.831298828125,49.54999923706055,52.970001220703125,796012
2024-02-25 19:00:00-05:00,52.59000015258789,53.70000076293945,50.470001220703125,51.20000076293945,397151
2024-02-26 19:00:00-05:00,51.77000045776367,52.119998931884766,50.56999969482422,50.90999984741211,534889
2024-02-27 19:00:00-05:00,50.2400016784668,52.029998779296875,50.18000030517578,50.97999954223633,580992
2024-02-28 19:00:00-05:00,51.810001373291016,51.970001220703125,50.349998474121094,51.529998779296875,508937
2024-02-29 19:00:00-05:00,51.529998779296875,51.689998626708984,50.130001068115234,51.06999969482422,535019
2024-03-03 19:00:00-05:00,50.939998626708984,51.65999984741211,50.875,51.459999084472656,264239
2024-03-04 19:00:00-05:00,50.95000076293945,51.459999084472656,50.720001220703125,51.439998626708984,344892
2024-03-05 19:00:00-05:00,52.060001373291016,52.279998779296875,50.880001068115234,51.599998474121094,350054
2024-03-06 19:00:00-05:00,52.06999969482422,53.33000183105469,51.939998626708984,52.970001220703125,328544
2024-03-07 19:00:00-05:00,53.709999084472656,54.45000076293945,53.34000015258789,54.290000915527344,568508
2024-03-10 20:00:00-04:00,54.970001220703125,55.84000015258789,54.380001068115234,55.4900016784668,255610
2024-03-11 20:00:00-04:00,55.599998474121094,55.880001068115234,54.70000076293945,55.20000076293945,368117
2024-03-12 20:00:00-04:00,54.95000076293945,55.43000030517578,54.36000061035156,54.459999084472656,384353
2024-03-13 20:00:00-04:00,54.220001220703125,54.45500183105469,53.064998626708984,53.650001525878906,368639
2024-03-14 20:00:00-04:00,52.9900016784668,54.201698303222656,52.70000076293945,53.540000915527344,726608
2024-03-17 20:00:00-04:00,53.619998931884766,55.59000015258789,53.369998931884766,54.45000076293945,419531
2024-03-18 20:00:00-04:00,54.02000045776367,55.029998779296875,53.334999084472656,54.380001068115234,278779
2024-03-19 20:00:00-04:00,54.5099983215332,56.810001373291016,54.4900016784668,56.45000076293945,382626
2024-03-20 20:00:00-04:00,56.560001373291016,57.72999954223633,56.47999954223633,57.2400016784668,613793
2024-03-21 20:00:00-04:00,57.54999923706055,57.54999923706055,55.849998474121094,56.66999816894531,477602
2024-03-24 20:00:00-04:00,56.93000030517578,57.57500076293945,56.2400016784668,57.150001525878906,384992
2024-03-25 20:00:00-04:00,57.369998931884766,58.099998474121094,55.810001373291016,56.18000030517578,453502
2024-03-26 20:00:00-04:00,56.91999816894531,57.709999084472656,56.5,57.65999984741211,730405
