Price,Open,High,Low,Close,Volume
Ticker,AMLX,AMLX,AMLX,AMLX,AMLX
Date,,,,,
2024-01-01 19:00:00-05:00,14.720000267028809,15.619999885559082,14.569000244140625,14.970000267028809,994000
2024-01-02 19:00:00-05:00,15.640000343322754,16.549999237060547,15.270000457763672,16.024999618530273,3006100
2024-01-03 19:00:00-05:00,16.15999984741211,17.059999465942383,16.049999237060547,16.639999389648438,1696200
2024-01-04 19:00:00-05:00,16.690000534057617,17.049999237060547,16.231000900268555,16.829999923706055,1433600
2024-01-07 19:00:00-05:00,16.75,17.010000228881836,16.385000228881836,16.8700008392334,1042600
2024-01-08 19:00:00-05:00,16.860000610351562,16.860000610351562,16.09000015258789,16.399999618530273,1005700
2024-01-09 19:00:00-05:00,16.3799991607666,16.56999969482422,15.859999656677246,16.15999984741211,738600
2024-01-10 19:00:00-05:00,16.030000686645508,16.25,15.5,16.219999313354492,1720900
2024-01-11 19:00:00-05:00,16.06999969482422,16.72599983215332,15.609999656677246,15.789999961853027,680300
2024-01-15 19:00:00-05:00,15.640000343322754,15.8149995803833,15.319999694824219,15.520000457763672,952700
2024-01-16 19:00:00-05:00,15.239999771118164,15.399999618530273,14.789999961853027,15.079999923706055,891800
2024-01-17 19:00:00-05:00,15.170000076293945,15.170000076293945,14.4399995803833,14.880000114440918,1114400
2024-01-18 19:00:00-05:00,15.010000228881836,15.140000343322754,14.744999885559082,15.010000228881836,746200
2024-01-21 19:00:00-05:00,14.869999885559082,15.130000114440918,14.520000457763672,14.6899995803833,804200
2024-01-22 19:00:00-05:00,14.920000076293945,14.920000076293945,14.40999984741211,14.609999656677246,507900
2024-01-23 19:00:00-05:00,14.670000076293945,14.770000457763672,14.350000381469727,14.369999885559082,607900
2024-01-24 19:00:00-05:00,14.520000457763672,15.628999710083008,14.505000114440918,15.369999885559082,1064000
2024-01-25 19:00:00-05:00,15.430000305175781,15.979999542236328,15.335000038146973,15.380000114440918,785200
2024-01-28 19:00:00-05:00,15.380000114440918,16.149999618530273,14.979999542236328,15.789999961853027,1119700
2024-01-29 19:00:00-05:00,15.920000076293945,15.920000076293945,15.274999618530273,15.619999885559082,892000
2024-01-30 19:00:00-05:00,15.760000228881836,16.219999313354492,15.729999542236328,16.0,1052500
2024-01-31 19:00:00-05:00,16.030000686645508,16.670000076293945,15.75,16.56999969482422,1105800
2024-02-01 19:00:00-05:00,16.350000381469727,16.600000381469727,15.729999542236328,15.779999732971191,943500
2024-02-04 19:00:00-05:00,15.930000305175781,15.989999771118164,15.239999771118164,15.300000190734863,665500
2024-02-05 19:00:00-05:00,15.380000114440918,15.720000267028809,15.180000305175781,15.5600004196167,660800
2024-02-06 19:00:00-05:00,15.510000228881836,15.515000343322754,15.109999656677246,15.119999885559082,592400
2024-02-07 19:00:00-05:00,15.15999984741211,15.670000076293945,15.140000343322754,15.460000038146973,549800
2024-02-08 19:00:00-05:00,15.569999694824219,16.420000076293945,15.425000190734863,16.139999389648438,1331500
2024-02-11 19:00:00-05:00,16.209999084472656,16.399999618530273,16.0,16.25,763000
2024-02-12 19:00:00-05:00,15.800000190734863,16.1200008392334,14.944999694824219,14.960000038146973,935700
2024-02-13 19:00:00-05:00,15.1899995803833,15.239999771118164,15.0,15.069999694824219,823200
2024-02-14 19:00:00-05:00,15.210000038146973,15.520000457763672,14.979999542236328,15.380000114440918,816700
2024-02-15 19:00:00-05:00,15.420000076293945,16.030000686645508,15.199999809265137,15.880000114440918,1299500
2024-02-19 19:00:00-05:00,15.8100004196167,16.0,14.8100004196167,14.90999984741211,1140200
2024-02-20 19:00:00-05:00,14.960000038146973,15.359999656677246,14.890000343322754,15.3100004196167,1407400
2024-02-21 19:00:00-05:00,16.549999237060547,19.75,16.489999771118164,18.540000915527344,5681200
2024-02-22 19:00:00-05:00,18.729999542236328,19.239999771118164,17.360000610351562,17.649999618530273,2224300
2024-02-25 19:00:00-05:00,17.729999542236328,18.610000610351562,17.530000686645508,17.559999465942383,1492800
2024-02-26 19:00:00-05:00,17.899999618530273,19.020000457763672,17.860000610351562,19.0,1795800
2024-02-27 19:00:00-05:00,18.770000457763672,19.59000015258789,18.770000457763672,19.56999969482422,1539300
2024-02-28 19:00:00-05:00,19.799999237060547,19.948999404907227,18.6299991607666,18.850000381469727,1861400
2024-02-29 19:00:00-05:00,19.040000915527344,19.200000762939453,18.579999923706055,18.709999084472656,1125700
2024-03-03 19:00:00-05:00,19.200000762939453,19.219999313354492,17.940000534057617,19.139999389648438,1840200
2024-03-04 19:00:00-05:00,19.110000610351562,19.420000076293945,18.399999618530273,18.850000381469727,1220600
2024-03-05 19:00:00-05:00,18.8700008392334,19.31999969482422,18.655000686645508,19.049999237060547,1635900
2024-03-06 19:00:00-05:00,18.920000076293945,19.18000030517578,18.65999984741211,18.969999313354492,1509700
2024-03-07 19:00:00-05:00,2.990000009536743,4.389999866485596,2.700000047683716,3.359999895095825,61312800
2024-03-10 20:00:00-04:00,3.3299999237060547,3.8299999237060547,3.25,3.799999952316284,17505600
2024-03-11 20:00:00-04:00,3.6700000762939453,3.8499999046325684,3.3499999046325684,3.440000057220459,8344500
2024-03-12 20:00:00-04:00,3.440000057220459,3.5,3.3299999237060547,3.440000057220459,4897200
2024-03-13 20:00:00-04:00,3.390000104904175,3.3910000324249268,3.130000114440918,3.1700000762939453,4003700
2024-03-14 20:00:00-04:00,3.119999885559082,3.2699999809265137,3.059999942779541,3.240000009536743,3940900
2024-03-17 20:00:00-04:00,3.130000114440918,3.1500000953674316,2.759999990463257,2.859999895095825,5940600
2024-03-18 20:00:00-04:00,2.809999942779541,3.0,2.799999952316284,2.930000066757202,2381400
2024-03-19 20:00:00-04:00,2.9100000858306885,3.0299999713897705,2.819999933242798,2.9700000286102295,1862200
2024-03-20 20:00:00-04:00,3.0299999713897705,3.0299999713897705,2.8499999046325684,2.869999885559082,1918700
2024-03-21 20:00:00-04:00,2.890000104904175,2.9200000762939453,2.7200000286102295,2.740000009536743,1915600
2024-03-24 20:00:00-04:00,2.740000009536743,2.819999933242798,2.6700000762939453,2.7100000381469727,2196700
2024-03-25 20:00:00-04:00,2.759999990463257,2.7860000133514404,2.680000066757202,2.740000009536743,1691500
2024-03-26 20:00:00-04:00,2.759999990463257,2.950000047683716,2.7200000286102295,2.880000114440918,3250600
2024-03-27 20:00:00-04:00,2.859999895095825,2.9800000190734863,2.8299999237060547,2.8399999141693115,1878200
2024-03-31 20:00:00-04:00,2.8399999141693115,2.890000104904175,2.7049999237060547,2.7100000381469727,2625300
2024-04-01 20:00:00-04:00,2.700000047683716,2.7049999237060547,2.5199999809265137,2.619999885559082,2899000
2024-04-02 20:00:00-04:00,2.5799999237060547,2.7300000190734863,2.549999952316284,2.630000114440918,1699900
2024-04-03 20:00:00-04:00,2.690000057220459,2.859999895095825,2.5399999618530273,2.609999895095825,2829100
2024-04-04 20:00:00-04:00,2.609999895095825,2.6700000762939453,2.5299999713897705,2.619999885559082,1577600
2024-04-07 20:00:00-04:00,2.6500000953674316,2.869999885559082,2.609999895095825,2.690000057220459,2224500
2024-04-08 20:00:00-04:00,2.6700000762939453,2.819999933242798,2.619999885559082,2.6700000762939453,1957400
2024-04-09 20:00:00-04:00,2.5999999046325684,2.6500000953674316,2.450000047683716,2.4600000381469727,3170200
2024-04-10 20:00:00-04:00,2.450000047683716,2.559999942779541,2.25,2.2899999618530273,3735000
2024-04-11 20:00:00-04:00,2.2799999713897705,2.2899999618530273,2.069999933242798,2.0999999046325684,2823800
2024-04-14 20:00:00-04:00,2.0999999046325684,2.140000104904175,1.9900000095367432,2.069999933242798,3707200
2024-04-15 20:00:00-04:00,2.069999933242798,2.069999933242798,1.9800000190734863,2.009999990463257,2157900
2024-04-16 20:00:00-04:00,2.0399999618530273,2.0799999237060547,1.9900000095367432,2.0,1734100
