Price,Open,High,Low,Close,Volume
Ticker,LILAK,LILAK,LILAK,LILAK,LILAK
Date,,,,,
2024-01-01 19:00:00-05:00,7.25,7.46999979019165,7.175000190734863,7.389999866485596,1240800
2024-01-02 19:00:00-05:00,7.340000152587891,7.340000152587891,7.090000152587891,7.099999904632568,747900
2024-01-03 19:00:00-05:00,7.179999828338623,7.179999828338623,7.0,7.079999923706055,579800
2024-01-04 19:00:00-05:00,7.03000020980835,7.175000190734863,7.0,7.03000020980835,507200
2024-01-07 19:00:00-05:00,7.019999980926514,7.190000057220459,7.0,7.190000057220459,523500
2024-01-08 19:00:00-05:00,7.059999942779541,7.190000057220459,7.019999980926514,7.159999847412109,513600
2024-01-09 19:00:00-05:00,7.119999885559082,7.204999923706055,7.09499979019165,7.130000114440918,648100
2024-01-10 19:00:00-05:00,7.079999923706055,7.260000228881836,7.010000228881836,7.210000038146973,853000
2024-01-11 19:00:00-05:00,7.329999923706055,7.385000228881836,7.190000057220459,7.190000057220459,393300
2024-01-15 19:00:00-05:00,7.139999866485596,7.199999809265137,7.059999942779541,7.130000114440918,538300
2024-01-16 19:00:00-05:00,7.0,7.21999979019165,7.0,7.079999923706055,696500
2024-01-17 19:00:00-05:00,7.099999904632568,7.21999979019165,6.860000133514404,7.110000133514404,724200
2024-01-18 19:00:00-05:00,7.159999847412109,7.21999979019165,7.039999961853027,7.210000038146973,556400
2024-01-21 19:00:00-05:00,7.289999961853027,7.289999961853027,7.065000057220459,7.179999828338623,499200
2024-01-22 19:00:00-05:00,7.300000190734863,7.409999847412109,7.260000228881836,7.360000133514404,1097100
2024-01-23 19:00:00-05:00,7.46999979019165,7.46999979019165,7.070000171661377,7.099999904632568,442300
2024-01-24 19:00:00-05:00,7.21999979019165,7.269999980926514,7.065000057220459,7.239999771118164,717600
2024-01-25 19:00:00-05:00,7.28000020980835,7.460000038146973,7.269999980926514,7.340000152587891,464100
2024-01-28 19:00:00-05:00,7.300000190734863,7.420000076293945,7.190000057220459,7.400000095367432,370700
2024-01-29 19:00:00-05:00,7.349999904632568,7.427999973297119,7.289999961853027,7.340000152587891,521300
2024-01-30 19:00:00-05:00,7.360000133514404,7.360000133514404,7.079999923706055,7.119999885559082,666200
2024-01-31 19:00:00-05:00,7.139999866485596,7.320000171661377,7.135000228881836,7.269999980926514,456300
2024-02-01 19:00:00-05:00,7.159999847412109,7.159999847412109,6.909999847412109,6.909999847412109,693300
2024-02-04 19:00:00-05:00,6.809999942779541,6.809999942779541,6.480000019073486,6.610000133514404,1065000
2024-02-05 19:00:00-05:00,6.559999942779541,6.730000019073486,6.559999942779541,6.650000095367432,786500
2024-02-06 19:00:00-05:00,6.630000114440918,6.809999942779541,6.534999847412109,6.78000020980835,865700
2024-02-07 19:00:00-05:00,6.769999980926514,6.880000114440918,6.619999885559082,6.860000133514404,1073300
2024-02-08 19:00:00-05:00,6.909999847412109,6.909999847412109,6.599999904632568,6.789999961853027,895500
2024-02-11 19:00:00-05:00,6.800000190734863,7.090000152587891,6.800000190734863,7.03000020980835,961700
2024-02-12 19:00:00-05:00,6.840000152587891,6.855000019073486,6.389999866485596,6.400000095367432,887100
2024-02-13 19:00:00-05:00,6.480000019073486,6.610000133514404,6.420000076293945,6.539999961853027,841600
2024-02-14 19:00:00-05:00,6.570000171661377,6.789999961853027,6.570000171661377,6.789999961853027,763500
2024-02-15 19:00:00-05:00,6.730000019073486,6.789999961853027,6.590000152587891,6.71999979019165,531800
2024-02-19 19:00:00-05:00,6.619999885559082,6.849999904632568,6.599999904632568,6.840000152587891,819700
2024-02-20 19:00:00-05:00,6.809999942779541,6.809999942779541,6.514999866485596,6.550000190734863,661400
2024-02-21 19:00:00-05:00,6.53000020980835,6.550000190734863,6.414999961853027,6.53000020980835,922300
2024-02-22 19:00:00-05:00,6.550000190734863,6.559999942779541,5.949999809265137,6.059999942779541,2572700
2024-02-25 19:00:00-05:00,6.010000228881836,6.385000228881836,6.0,6.199999809265137,2163800
2024-02-26 19:00:00-05:00,6.269999980926514,6.494999885559082,6.210000038146973,6.429999828338623,1647200
