Price,Open,High,Low,Close,Volume
Ticker,OBND,OBND,OBND,OBND,OBND
Date,,,,,
2021-09-27 20:00:00-04:00,23.6997313065377,23.70840072631836,23.691849605842368,23.70840072631836,988900
2021-09-28 20:00:00-04:00,23.70840072631836,23.70840072631836,23.70840072631836,23.70840072631836,0
2021-09-29 20:00:00-04:00,23.698940344066017,23.698940344066017,23.68790626525879,23.68790626525879,100
2021-09-30 20:00:00-04:00,23.723369598388672,23.723369598388672,23.723369598388672,23.723369598388672,100
2021-10-03 20:00:00-04:00,23.691846363426873,23.691846363426873,23.68790626525879,23.68790626525879,399600
2021-10-04 20:00:00-04:00,23.664260864257812,23.664260864257812,23.664260864257812,23.664260864257812,799200
2021-10-05 20:00:00-04:00,23.66031202765065,23.691837310791016,23.66031202765065,23.691837310791016,2300
2021-10-06 20:00:00-04:00,23.645339965820312,23.645339965820312,23.645339965820312,23.645339965820312,100
2021-10-07 20:00:00-04:00,23.613031438572058,23.62091313837832,23.60120964050293,23.60120964050293,4100
2021-10-10 20:00:00-04:00,23.597268806782907,23.60515050634352,23.56180191040039,23.56180191040039,5900
2021-10-11 20:00:00-04:00,23.57756996154785,23.57756996154785,23.57756996154785,23.57756996154785,0
2021-10-12 20:00:00-04:00,23.58150418665082,23.61302947998047,23.58150418665082,23.61302947998047,900
2021-10-13 20:00:00-04:00,23.69184582845,23.715490926766062,23.69184582845,23.69578742980957,1200
2021-10-14 20:00:00-04:00,23.707600704001155,23.707600704001155,23.691837310791016,23.691837310791016,200
2021-10-17 20:00:00-04:00,23.698939808928955,23.699727527888687,23.68396412901131,23.69578742980957,1400
2021-10-18 20:00:00-04:00,23.68790626525879,23.68790626525879,23.68790626525879,23.68790626525879,100
2021-10-19 20:00:00-04:00,23.67608230677512,23.683962502392138,23.652437210083008,23.652437210083008,1300
2021-10-20 20:00:00-04:00,23.65243637086825,23.691843360676547,23.636672973632812,23.636672973632812,9200
2021-10-21 20:00:00-04:00,23.620909576397374,23.644554672250532,23.605147682442233,23.636672973632812,5100
2021-10-24 20:00:00-04:00,23.636672973632812,23.636672973632812,23.636672973632812,23.636672973632812,100
2021-10-25 20:00:00-04:00,23.668202465656062,23.683964361407643,23.637463386559418,23.664260864257812,2900
2021-10-26 20:00:00-04:00,23.786416166771943,23.786416166771943,23.683955614185948,23.691837310791016,600
2021-10-27 20:00:00-04:00,23.683958053588867,23.683958053588867,23.683958053588867,23.683958053588867,100
2021-10-28 20:00:00-04:00,23.656375885009766,23.656375885009766,23.656375885009766,23.656375885009766,0
2021-10-31 20:00:00-04:00,23.55298417016483,23.663486964781487,23.55298417016483,23.639808654785156,1600
2021-11-01 20:00:00-04:00,23.655593872070312,23.655593872070312,23.655593872070312,23.655593872070312,100
2021-11-02 20:00:00-04:00,23.679258346557617,23.679258346557617,23.679258346557617,23.679258346557617,100
2021-11-03 20:00:00-04:00,23.710834926266948,23.714780807495117,23.710834926266948,23.714780807495117,200
2021-11-04 20:00:00-04:00,23.813453252690415,23.813453252690415,23.781880169178105,23.809507369995117,1900
2021-11-07 19:00:00-05:00,23.82923698425293,23.85291528860728,23.82923698425293,23.82923698425293,1000
2021-11-08 19:00:00-05:00,23.88370556744504,23.884494442994207,23.837136316753494,23.856868743896484,1300
